
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.72      0.86      0.46      0.00      1.68   1175.47      1.00
                    E0      9.80     10.64      6.67      0.06     22.53    107.28      1.00
                    H0      1.02      0.96      0.76      0.00      2.32   1469.54      1.00
                    I0      4.25      5.60      2.43      0.01      9.92     78.23      1.02
                 beta0      1.56      0.90      1.34      0.40      2.62     11.66      1.09
  confirmed_dispersion      0.22      0.04      0.22      0.16      0.29   1370.63      1.00
      death_dispersion      0.21      0.07      0.20      0.10      0.32   1197.05      1.00
            death_prob      0.01      0.00      0.01      0.01      0.02     21.90      1.03
            death_rate      0.05      0.01      0.05      0.03      0.07     60.40      1.04
           det_prob[0]      0.24      0.06      0.24      0.14      0.34    184.89      1.01
           det_prob[1]      0.23      0.07      0.22      0.12      0.34    144.93      1.01
           det_prob[2]      0.22      0.07      0.21      0.11      0.34    135.55      1.01
           det_prob[3]      0.22      0.07      0.21      0.09      0.32    132.63      1.01
           det_prob[4]      0.21      0.08      0.20      0.09      0.33    124.37      1.01
           det_prob[5]      0.20      0.08      0.19      0.08      0.32    118.25      1.02
           det_prob[6]      0.20      0.08      0.19      0.08      0.31     91.47      1.02
           det_prob[7]      0.20      0.08      0.19      0.08      0.32     86.80      1.03
           det_prob[8]      0.21      0.08      0.19      0.09      0.33     70.16      1.03
           det_prob[9]      0.20      0.08      0.19      0.09      0.34     56.87      1.03
          det_prob[10]      0.20      0.08      0.19      0.08      0.32     67.05      1.03
          det_prob[11]      0.19      0.08      0.18      0.08      0.31     55.16      1.03
          det_prob[12]      0.19      0.08      0.18      0.07      0.30     51.27      1.04
          det_prob[13]      0.19      0.08      0.17      0.07      0.30     49.70      1.04
          det_prob[14]      0.18      0.07      0.17      0.08      0.31     52.91      1.04
          det_prob[15]      0.17      0.07      0.16      0.06      0.27     48.81      1.05
          det_prob[16]      0.17      0.07      0.16      0.06      0.27     49.08      1.05
          det_prob[17]      0.16      0.07      0.15      0.06      0.26     42.14      1.06
          det_prob[18]      0.16      0.07      0.14      0.06      0.26     46.95      1.06
          det_prob[19]      0.15      0.06      0.14      0.06      0.25     46.55      1.06
          det_prob[20]      0.15      0.06      0.14      0.05      0.24     42.70      1.07
          det_prob[21]      0.14      0.06      0.13      0.06      0.23     46.16      1.07
          det_prob[22]      0.14      0.06      0.13      0.05      0.23     43.39      1.08
          det_prob[23]      0.14      0.06      0.14      0.05      0.23     41.77      1.08
          det_prob[24]      0.14      0.06      0.13      0.05      0.23     42.17      1.08
          det_prob[25]      0.14      0.06      0.13      0.06      0.23     44.37      1.07
          det_prob[26]      0.14      0.06      0.13      0.05      0.23     45.87      1.06
          det_prob[27]      0.14      0.06      0.13      0.05      0.22     43.91      1.06
          det_prob[28]      0.15      0.06      0.14      0.06      0.23     41.70      1.06
          det_prob[29]      0.14      0.06      0.13      0.05      0.23     39.39      1.05
          det_prob[30]      0.14      0.06      0.13      0.05      0.22     33.24      1.06
          det_prob[31]      0.14      0.06      0.12      0.06      0.23     29.75      1.06
          det_prob[32]      0.14      0.06      0.13      0.05      0.23     28.47      1.05
          det_prob[33]      0.14      0.06      0.13      0.05      0.22     27.50      1.04
          det_prob[34]      0.14      0.06      0.13      0.05      0.23     28.08      1.04
          det_prob[35]      0.15      0.06      0.14      0.04      0.23     28.85      1.03
          det_prob[36]      0.16      0.07      0.15      0.05      0.26     26.44      1.03
          det_prob[37]      0.17      0.07      0.16      0.07      0.28     24.50      1.02
          det_prob[38]      0.18      0.07      0.17      0.07      0.30     25.84      1.03
          det_prob[39]      0.20      0.08      0.19      0.08      0.32     24.57      1.01
          det_prob[40]      0.21      0.08      0.20      0.08      0.33     22.90      1.01
          det_prob[41]      0.21      0.09      0.20      0.07      0.34     23.88      1.00
          det_prob[42]      0.22      0.09      0.20      0.08      0.36     23.40      1.00
          det_prob[43]      0.22      0.09      0.21      0.08      0.37     23.90      1.00
          det_prob[44]      0.23      0.10      0.21      0.07      0.36     24.67      1.00
          det_prob[45]      0.23      0.10      0.21      0.08      0.38     24.11      1.00
          det_prob[46]      0.23      0.10      0.21      0.07      0.39     23.27      1.00
          det_prob[47]      0.24      0.11      0.22      0.09      0.40     23.89      1.00
          det_prob[48]      0.26      0.11      0.24      0.10      0.44     23.30      1.00
          det_prob[49]      0.28      0.12      0.26      0.08      0.45     22.99      1.00
          det_prob[50]      0.29      0.12      0.27      0.09      0.48     23.26      1.00
          det_prob[51]      0.30      0.12      0.28      0.10      0.50     22.58      1.00
          det_prob[52]      0.32      0.13      0.30      0.10      0.51     24.07      1.00
          det_prob[53]      0.33      0.13      0.31      0.12      0.54     23.93      1.00
          det_prob[54]      0.34      0.14      0.32      0.12      0.55     23.69      1.00
          det_prob[55]      0.36      0.14      0.34      0.11      0.57     23.46      1.00
          det_prob[56]      0.38      0.14      0.36      0.18      0.64     23.44      1.00
          det_prob[57]      0.40      0.14      0.38      0.16      0.63     24.82      1.00
          det_prob[58]      0.41      0.14      0.40      0.18      0.66     23.86      1.00
          det_prob[59]      0.43      0.14      0.41      0.20      0.66     23.53      1.00
          det_prob[60]      0.44      0.14      0.43      0.18      0.65     24.32      1.00
          det_prob[61]      0.45      0.14      0.45      0.22      0.69     26.72      1.00
          det_prob[62]      0.47      0.15      0.47      0.28      0.77     27.66      1.00
          det_prob[63]      0.49      0.15      0.48      0.27      0.75     27.62      1.00
          det_prob[64]      0.50      0.15      0.49      0.26      0.75     28.20      1.00
          det_prob[65]      0.50      0.15      0.50      0.27      0.76     29.53      1.00
          det_prob[66]      0.51      0.15      0.51      0.25      0.75     29.40      1.00
          det_prob[67]      0.51      0.16      0.52      0.28      0.78     29.50      1.00
          det_prob[68]      0.52      0.16      0.53      0.30      0.81     31.21      1.00
          det_prob[69]      0.54      0.16      0.53      0.30      0.81     31.37      1.00
          det_prob[70]      0.55      0.15      0.55      0.31      0.81     31.74      1.00
          det_prob[71]      0.57      0.15      0.57      0.32      0.82     31.72      1.00
          det_prob[72]      0.58      0.15      0.58      0.33      0.81     32.31      1.00
          det_prob[73]      0.59      0.15      0.59      0.35      0.83     32.10      1.00
          det_prob[74]      0.60      0.15      0.60      0.38      0.87     35.19      1.00
          det_prob[75]      0.61      0.15      0.61      0.38      0.86     34.13      1.00
          det_prob[76]      0.63      0.15      0.63      0.39      0.87     33.62      1.00
          det_prob[77]      0.64      0.15      0.65      0.41      0.89     36.23      1.00
          det_prob[78]      0.65      0.15      0.66      0.44      0.91     36.63      1.01
          det_prob[79]      0.66      0.15      0.67      0.44      0.91     36.37      1.00
          det_prob[80]      0.67      0.15      0.68      0.44      0.90     36.37      1.01
          det_prob[81]      0.68      0.15      0.69      0.45      0.92     37.87      1.01
          det_prob[82]      0.68      0.15      0.70      0.46      0.94     38.29      1.01
          det_prob[83]      0.69      0.15      0.71      0.47      0.94     38.47      1.01
          det_prob[84]      0.70      0.15      0.72      0.49      0.95     38.72      1.01
          det_prob[85]      0.71      0.15      0.73      0.50      0.95     36.48      1.01
          det_prob[86]      0.72      0.15      0.74      0.51      0.96     36.89      1.02
          det_prob[87]      0.73      0.15      0.75      0.52      0.96     34.92      1.02
          det_prob[88]      0.73      0.15      0.75      0.51      0.95     35.59      1.02
          det_prob[89]      0.74      0.14      0.76      0.55      0.96     34.83      1.02
          det_prob[90]      0.75      0.14      0.77      0.55      0.96     33.78      1.02
          det_prob[91]      0.76      0.14      0.77      0.54      0.96     34.35      1.02
          det_prob[92]      0.76      0.14      0.79      0.56      0.97     33.25      1.03
          det_prob[93]      0.77      0.14      0.79      0.57      0.98     30.65      1.03
          det_prob[94]      0.77      0.14      0.79      0.57      0.98     30.77      1.03
          det_prob[95]      0.78      0.14      0.80      0.57      0.98     30.59      1.03
          det_prob[96]      0.78      0.14      0.80      0.58      0.99     29.40      1.03
          det_prob[97]      0.78      0.14      0.81      0.59      0.99     28.88      1.02
          det_prob[98]      0.79      0.14      0.82      0.60      0.99     27.68      1.03
          det_prob[99]      0.80      0.14      0.82      0.60      0.99     25.83      1.02
         det_prob[100]      0.80      0.14      0.83      0.60      0.99     26.06      1.02
