
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.94      1.38      0.50      0.00      2.36    989.84      1.00
                    E0      6.43      7.23      4.18      0.02     14.94     58.65      1.00
                    H0      1.38      1.31      0.99      0.00      3.00   1031.08      1.00
                    I0      3.29      4.20      1.86      0.01      8.16     50.41      1.01
                 beta0      1.31      0.72      1.30      0.37      2.27      7.25      1.01
  confirmed_dispersion      0.17      0.04      0.17      0.12      0.23    736.25      1.00
      death_dispersion      0.39      0.08      0.38      0.26      0.52   1859.69      1.00
            death_prob      0.02      0.00      0.02      0.01      0.02     19.92      1.03
            death_rate      0.05      0.01      0.05      0.03      0.07    935.44      1.00
           det_prob[0]      0.27      0.07      0.26      0.16      0.37    223.48      1.01
           det_prob[1]      0.26      0.07      0.25      0.14      0.39    178.06      1.01
           det_prob[2]      0.26      0.08      0.25      0.12      0.38    174.08      1.01
           det_prob[3]      0.25      0.09      0.24      0.12      0.39    151.56      1.01
           det_prob[4]      0.25      0.09      0.24      0.10      0.38    148.84      1.01
           det_prob[5]      0.25      0.09      0.24      0.10      0.39    140.39      1.02
           det_prob[6]      0.25      0.10      0.24      0.10      0.39    131.51      1.02
           det_prob[7]      0.25      0.10      0.24      0.11      0.40    115.00      1.02
           det_prob[8]      0.26      0.10      0.25      0.10      0.40     87.81      1.03
           det_prob[9]      0.27      0.10      0.25      0.10      0.42     82.83      1.03
          det_prob[10]      0.26      0.11      0.25      0.09      0.41     52.23      1.03
          det_prob[11]      0.27      0.11      0.25      0.10      0.43     47.42      1.04
          det_prob[12]      0.27      0.11      0.26      0.10      0.45     34.34      1.05
          det_prob[13]      0.28      0.11      0.26      0.11      0.46     31.23      1.05
          det_prob[14]      0.29      0.11      0.27      0.12      0.47     30.56      1.05
          det_prob[15]      0.31      0.12      0.29      0.12      0.48     30.25      1.06
          det_prob[16]      0.32      0.12      0.30      0.14      0.52     26.33      1.07
          det_prob[17]      0.33      0.12      0.31      0.16      0.52     27.33      1.07
          det_prob[18]      0.34      0.12      0.33      0.17      0.55     26.68      1.07
          det_prob[19]      0.37      0.12      0.35      0.16      0.56     26.00      1.07
          det_prob[20]      0.39      0.12      0.37      0.19      0.60     25.91      1.07
          det_prob[21]      0.40      0.13      0.39      0.20      0.60     25.09      1.07
          det_prob[22]      0.42      0.13      0.41      0.22      0.64     23.87      1.08
          det_prob[23]      0.43      0.13      0.43      0.22      0.64     23.20      1.08
          det_prob[24]      0.45      0.13      0.43      0.23      0.66     23.09      1.07
          det_prob[25]      0.46      0.14      0.45      0.24      0.67     22.26      1.07
          det_prob[26]      0.47      0.14      0.45      0.26      0.71     22.28      1.06
          det_prob[27]      0.47      0.14      0.46      0.23      0.69     22.07      1.06
          det_prob[28]      0.49      0.14      0.47      0.26      0.73     21.11      1.06
          det_prob[29]      0.49      0.15      0.48      0.27      0.75     21.49      1.06
          det_prob[30]      0.50      0.15      0.49      0.28      0.76     21.06      1.05
          det_prob[31]      0.52      0.15      0.51      0.31      0.79     19.65      1.06
          det_prob[32]      0.52      0.15      0.52      0.30      0.80     18.91      1.06
          det_prob[33]      0.54      0.15      0.53      0.28      0.77     20.41      1.06
          det_prob[34]      0.54      0.16      0.54      0.29      0.80     19.72      1.05
          det_prob[35]      0.55      0.16      0.55      0.28      0.80     20.04      1.04
          det_prob[36]      0.56      0.16      0.55      0.30      0.85     20.47      1.04
          det_prob[37]      0.56      0.17      0.55      0.30      0.85     20.59      1.03
          det_prob[38]      0.56      0.17      0.56      0.30      0.85     20.75      1.03
          det_prob[39]      0.56      0.17      0.56      0.29      0.86     20.96      1.03
          det_prob[40]      0.56      0.17      0.56      0.28      0.85     22.03      1.03
          det_prob[41]      0.57      0.17      0.57      0.29      0.87     21.29      1.02
          det_prob[42]      0.57      0.18      0.57      0.27      0.85     21.13      1.03
          det_prob[43]      0.57      0.18      0.56      0.30      0.89     20.85      1.02
          det_prob[44]      0.57      0.18      0.56      0.30      0.89     21.55      1.02
          det_prob[45]      0.57      0.19      0.57      0.28      0.88     21.37      1.01
          det_prob[46]      0.56      0.19      0.56      0.24      0.86     21.50      1.01
          det_prob[47]      0.56      0.19      0.57      0.28      0.91     22.81      1.01
          det_prob[48]      0.56      0.20      0.56      0.29      0.92     22.24      1.01
          det_prob[49]      0.56      0.20      0.55      0.26      0.90     22.40      1.01
          det_prob[50]      0.56      0.20      0.56      0.29      0.94     22.78      1.00
          det_prob[51]      0.56      0.20      0.56      0.26      0.90     22.99      1.01
          det_prob[52]      0.56      0.20      0.55      0.27      0.93     22.35      1.01
          det_prob[53]      0.56      0.20      0.55      0.25      0.91     22.96      1.01
          det_prob[54]      0.56      0.21      0.56      0.26      0.92     23.56      1.01
          det_prob[55]      0.56      0.21      0.55      0.27      0.94     23.82      1.00
          det_prob[56]      0.56      0.21      0.56      0.27      0.95     23.33      1.00
          det_prob[57]      0.56      0.21      0.56      0.26      0.94     23.56      1.00
          det_prob[58]      0.56      0.21      0.56      0.26      0.94     23.85      1.00
          det_prob[59]      0.56      0.21      0.56      0.28      0.95     24.45      1.00
          det_prob[60]      0.56      0.21      0.56      0.25      0.92     24.71      1.00
          det_prob[61]      0.56      0.21      0.56      0.26      0.95     24.36      1.00
          det_prob[62]      0.57      0.21      0.57      0.27      0.96     24.73      1.00
          det_prob[63]      0.57      0.21      0.57      0.28      0.96     26.29      1.00
          det_prob[64]      0.58      0.21      0.58      0.27      0.94     26.24      1.00
          det_prob[65]      0.58      0.21      0.58      0.28      0.96     27.31      1.00
          det_prob[66]      0.58      0.21      0.58      0.25      0.92     27.18      1.00
          det_prob[67]      0.59      0.21      0.59      0.31      0.96     26.84      1.00
          det_prob[68]      0.60      0.20      0.60      0.30      0.94     27.32      1.00
          det_prob[69]      0.60      0.20      0.60      0.30      0.94     28.00      1.00
          det_prob[70]      0.61      0.20      0.61      0.33      0.96     28.32      1.00
          det_prob[71]      0.61      0.19      0.62      0.34      0.97     29.61      1.00
          det_prob[72]      0.62      0.20      0.62      0.34      0.96     32.46      1.00
          det_prob[73]      0.62      0.20      0.62      0.34      0.96     32.29      1.00
          det_prob[74]      0.62      0.19      0.63      0.34      0.96     30.06      1.00
          det_prob[75]      0.62      0.19      0.63      0.36      0.97     29.22      1.00
          det_prob[76]      0.63      0.19      0.63      0.36      0.96     31.83      1.00
          det_prob[77]      0.62      0.19      0.63      0.37      0.98     31.15      1.00
          det_prob[78]      0.62      0.20      0.63      0.35      0.98     32.39      1.01
          det_prob[79]      0.62      0.20      0.62      0.33      0.96     32.58      1.01
          det_prob[80]      0.62      0.20      0.63      0.35      0.98     33.37      1.01
          det_prob[81]      0.63      0.20      0.63      0.34      0.96     33.08      1.01
          det_prob[82]      0.64      0.19      0.64      0.35      0.96     31.67      1.01
          det_prob[83]      0.65      0.19      0.65      0.39      0.98     30.82      1.01
          det_prob[84]      0.66      0.19      0.66      0.39      0.97     30.62      1.01
          det_prob[85]      0.67      0.18      0.67      0.41      0.98     29.37      1.01
          det_prob[86]      0.67      0.18      0.68      0.43      0.98     30.05      1.01
          det_prob[87]      0.67      0.18      0.68      0.41      0.97     29.23      1.01
          det_prob[88]      0.67      0.18      0.67      0.41      0.99     28.58      1.02
          det_prob[89]      0.67      0.19      0.67      0.40      0.99     28.56      1.02
          det_prob[90]      0.66      0.19      0.67      0.40      0.99     28.36      1.02
          det_prob[91]      0.66      0.20      0.67      0.39      0.98     26.96      1.02
          det_prob[92]      0.67      0.20      0.68      0.38      0.99     26.57      1.02
          det_prob[93]      0.67      0.20      0.67      0.38      0.98     25.73      1.02
          det_prob[94]      0.67      0.20      0.68      0.38      0.99     25.40      1.02
          det_prob[95]      0.67      0.20      0.68      0.38      0.99     25.71      1.02
          det_prob[96]      0.67      0.20      0.68      0.39      0.99     25.56      1.02
          det_prob[97]      0.68      0.20      0.69      0.40      0.99     25.28      1.02
          det_prob[98]      0.68      0.19      0.69      0.41      0.99     24.52      1.02
          det_prob[99]      0.69      0.19      0.70      0.42      1.00     23.76      1.02
         det_prob[100]      0.70      0.19      0.72      0.42      1.00     22.57      1.02
         det_prob[101]      0.70      0.19      0.73      0.44      0.99     22.64      1.02
         det_prob[102]      0.70      0.19      0.73      0.43      0.99     22.11      1.02
         det_prob[103]      0.71      0.19      0.73      0.43      1.00     21.77      1.02
         det_prob[104]      0.71      0.18      0.74      0.46      1.00     20.91      1.02
         det_prob[105]      0.72      0.18      0.74      0.47      1.00     21.15      1.02
         det_prob[106]      0.72      0.18      0.75      0.45      0.99     20.34      1.02
         det_prob[107]      0.72      0.18      0.74      0.47      0.99     19.54      1.02
         det_prob[108]      0.73      0.18      0.75      0.47      1.00     18.79      1.02
         det_prob[109]      0.72      0.18      0.75      0.47      1.00     18.46      1.02
         det_prob[110]      0.73      0.18      0.75      0.47      1.00     17.69      1.02
         det_prob[111]      0.73      0.18      0.75      0.47      1.00     18.54      1.02
         det_prob[112]      0.73      0.18      0.76      0.48      1.00     18.12      1.02
         det_prob[113]      0.73      0.18      0.76      0.48      1.00     17.73      1.01
         det_prob[114]      0.73      0.18      0.76      0.47      0.99     16.91      1.01
         det_prob[115]      0.73      0.18      0.76      0.48      1.00     16.44      1.01
         det_prob[116]      0.74      0.18      0.77      0.49      1.00     16.56      1.02
         det_prob[117]      0.74      0.18      0.78      0.50      1.00     16.50      1.02
         det_prob[118]      0.74      0.18      0.77      0.50      1.00     15.97      1.02
         det_prob[119]      0.74      0.18      0.78      0.50      0.99     15.79      1.02
         det_prob[120]      0.74      0.18      0.78      0.49      1.00     15.89      1.02
         det_prob[121]      0.75      0.18      0.78      0.49      1.00     15.90      1.02
         det_prob[122]      0.75      0.18      0.79      0.47      1.00     16.07      1.01
         det_prob[123]      0.75      0.18      0.78      0.48      1.00     15.91      1.01
         det_prob[124]      0.76      0.18      0.78      0.49      0.99     15.78      1.02
         det_prob[125]      0.76      0.18      0.80      0.50      1.00     15.74      1.02
         det_prob[126]      0.77      0.17      0.80      0.52      1.00     15.57      1.02
         det_prob[127]      0.77      0.17      0.80      0.52      1.00     15.30      1.02
         det_prob[128]      0.78      0.17      0.80      0.54      1.00     15.26      1.02
         det_prob[129]      0.78      0.16      0.81      0.54      1.00     15.28      1.02
         det_prob[130]      0.79      0.16      0.81      0.55      1.00     15.17      1.01
         det_prob[131]      0.79      0.16      0.82      0.56      1.00     15.05      1.01
         det_prob[132]      0.80      0.15      0.83      0.57      0.99     15.11      1.01
         det_prob[133]      0.80      0.16      0.84      0.57      1.00     15.02      1.01
         det_prob[134]      0.80      0.15      0.84      0.57      0.99     14.93      1.01
         det_prob[135]      0.81      0.15      0.84      0.58      1.00     15.14      1.01
         det_prob[136]      0.81      0.15      0.85      0.57      0.99     15.04      1.01
         det_prob[137]      0.81      0.15      0.85      0.58      0.99     15.27      1.01
         det_prob[138]      0.82      0.15      0.85      0.59      0.99     15.26      1.01
         det_prob[139]      0.82      0.14      0.86      0.61      1.00     15.07      1.01
