
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.45      5.56      0.57      0.00      2.99    636.00      1.00
                    E0     12.85     12.21      9.42      0.04     27.83    148.47      1.00
                    H0      1.28      1.26      0.92      0.00      2.79    915.53      1.00
                    I0      6.79      7.28      4.64      0.13     14.81    140.02      1.01
                 beta0      1.51      0.73      1.51      0.49      2.48      6.25      1.01
  confirmed_dispersion      0.16      0.02      0.16      0.12      0.20    555.92      1.00
      death_dispersion      0.61      0.04      0.61      0.53      0.67    691.62      1.00
            death_prob      0.02      0.00      0.02      0.02      0.03     14.92      1.08
            death_rate      0.05      0.01      0.05      0.04      0.06     18.29      1.10
           det_prob[0]      0.23      0.06      0.23      0.13      0.33    101.77      1.02
           det_prob[1]      0.22      0.06      0.22      0.12      0.32     79.58      1.02
           det_prob[2]      0.21      0.07      0.20      0.10      0.31     86.23      1.02
           det_prob[3]      0.19      0.07      0.19      0.09      0.29     68.46      1.02
           det_prob[4]      0.18      0.07      0.17      0.08      0.28     48.40      1.03
           det_prob[5]      0.17      0.07      0.16      0.08      0.26     37.89      1.03
           det_prob[6]      0.16      0.06      0.15      0.07      0.25     34.87      1.04
           det_prob[7]      0.15      0.06      0.14      0.06      0.24     27.95      1.04
           det_prob[8]      0.14      0.06      0.13      0.06      0.22     22.13      1.05
           det_prob[9]      0.14      0.05      0.13      0.05      0.21     18.11      1.05
          det_prob[10]      0.13      0.05      0.12      0.05      0.21     16.41      1.06
          det_prob[11]      0.13      0.05      0.12      0.05      0.20     14.78      1.08
          det_prob[12]      0.13      0.05      0.12      0.05      0.20     14.74      1.08
          det_prob[13]      0.13      0.05      0.13      0.06      0.20     14.32      1.09
          det_prob[14]      0.14      0.05      0.14      0.06      0.21     14.25      1.09
          det_prob[15]      0.15      0.05      0.14      0.07      0.22     14.27      1.10
          det_prob[16]      0.16      0.05      0.15      0.08      0.24     14.52      1.11
          det_prob[17]      0.16      0.05      0.16      0.09      0.25     13.60      1.12
          det_prob[18]      0.17      0.06      0.16      0.09      0.26     14.26      1.13
          det_prob[19]      0.18      0.06      0.17      0.09      0.26     14.30      1.14
          det_prob[20]      0.18      0.06      0.17      0.09      0.27     12.92      1.15
          det_prob[21]      0.18      0.06      0.17      0.09      0.27     14.49      1.15
          det_prob[22]      0.19      0.06      0.18      0.09      0.29     14.43      1.15
          det_prob[23]      0.19      0.06      0.18      0.10      0.29     14.95      1.14
          det_prob[24]      0.20      0.07      0.19      0.10      0.31     14.87      1.15
          det_prob[25]      0.20      0.07      0.19      0.10      0.31     15.80      1.14
          det_prob[26]      0.20      0.07      0.19      0.09      0.31     16.46      1.15
          det_prob[27]      0.20      0.07      0.19      0.10      0.31     15.27      1.15
          det_prob[28]      0.21      0.07      0.20      0.11      0.33     16.46      1.14
          det_prob[29]      0.22      0.07      0.21      0.12      0.34     15.26      1.13
          det_prob[30]      0.23      0.07      0.21      0.12      0.35     14.59      1.14
          det_prob[31]      0.23      0.07      0.22      0.12      0.36     14.12      1.13
          det_prob[32]      0.23      0.08      0.21      0.11      0.35     15.11      1.11
          det_prob[33]      0.23      0.08      0.21      0.12      0.36     16.32      1.12
          det_prob[34]      0.23      0.08      0.22      0.11      0.36     16.35      1.10
          det_prob[35]      0.24      0.08      0.23      0.13      0.38     16.80      1.09
          det_prob[36]      0.24      0.08      0.23      0.11      0.37     18.28      1.09
          det_prob[37]      0.25      0.08      0.24      0.12      0.38     18.22      1.08
          det_prob[38]      0.25      0.08      0.24      0.11      0.37     20.32      1.07
          det_prob[39]      0.25      0.08      0.24      0.11      0.37     21.21      1.07
          det_prob[40]      0.25      0.08      0.24      0.11      0.38     22.35      1.04
          det_prob[41]      0.25      0.08      0.24      0.12      0.39     22.70      1.04
          det_prob[42]      0.27      0.09      0.25      0.13      0.40     24.58      1.03
          det_prob[43]      0.27      0.08      0.26      0.14      0.40     26.15      1.02
          det_prob[44]      0.27      0.09      0.26      0.13      0.39     25.31      1.01
          det_prob[45]      0.26      0.08      0.25      0.14      0.40     26.75      1.02
          det_prob[46]      0.26      0.08      0.25      0.13      0.38     25.70      1.01
          det_prob[47]      0.26      0.08      0.25      0.13      0.38     26.68      1.01
          det_prob[48]      0.26      0.08      0.25      0.15      0.40     25.88      1.01
          det_prob[49]      0.27      0.08      0.26      0.14      0.38     25.20      1.02
          det_prob[50]      0.27      0.08      0.25      0.14      0.39     27.50      1.01
          det_prob[51]      0.26      0.08      0.25      0.14      0.38     29.03      1.01
          det_prob[52]      0.26      0.08      0.25      0.14      0.39     30.12      1.01
          det_prob[53]      0.26      0.08      0.25      0.13      0.38     30.26      1.01
          det_prob[54]      0.27      0.08      0.26      0.14      0.40     33.21      1.00
          det_prob[55]      0.27      0.08      0.26      0.15      0.40     32.03      1.00
          det_prob[56]      0.28      0.08      0.28      0.16      0.41     35.69      1.00
          det_prob[57]      0.29      0.08      0.28      0.14      0.40     38.11      1.00
          det_prob[58]      0.29      0.08      0.28      0.17      0.42     34.28      1.00
          det_prob[59]      0.29      0.08      0.29      0.17      0.42     35.81      1.00
          det_prob[60]      0.30      0.08      0.30      0.17      0.43     47.91      1.00
          det_prob[61]      0.31      0.08      0.31      0.18      0.45     49.64      1.00
          det_prob[62]      0.33      0.08      0.32      0.19      0.47     52.15      1.00
          det_prob[63]      0.34      0.09      0.33      0.19      0.48     65.51      1.00
          det_prob[64]      0.35      0.09      0.35      0.22      0.50     68.48      1.00
          det_prob[65]      0.36      0.09      0.36      0.20      0.51     70.71      1.01
          det_prob[66]      0.37      0.09      0.36      0.21      0.52     70.87      1.01
          det_prob[67]      0.38      0.10      0.38      0.22      0.54     68.32      1.01
          det_prob[68]      0.40      0.10      0.40      0.25      0.57     67.23      1.01
          det_prob[69]      0.42      0.10      0.42      0.26      0.58     68.44      1.01
          det_prob[70]      0.44      0.10      0.43      0.28      0.60     65.66      1.01
