
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.19      1.86      0.62      0.00      2.86    898.27      1.00
                    E0     77.07     62.37     62.68      0.78    153.29     58.63      1.00
                    H0      3.11      2.40      2.57      0.03      6.46   1013.92      1.00
                    I0     12.70     17.60      7.33      0.02     29.82    408.89      1.01
                 beta0      2.01      1.03      1.96      0.63      3.25      7.88      1.06
  confirmed_dispersion      0.16      0.03      0.16      0.12      0.20    811.85      1.00
      death_dispersion      0.57      0.05      0.57      0.49      0.66   1678.06      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     27.64      1.00
            death_rate      0.06      0.01      0.06      0.05      0.08     87.63      1.05
           det_prob[0]      0.21      0.06      0.20      0.12      0.30    205.52      1.00
           det_prob[1]      0.19      0.06      0.19      0.10      0.28    173.29      1.00
           det_prob[2]      0.18      0.06      0.17      0.09      0.27    182.81      1.00
           det_prob[3]      0.16      0.06      0.16      0.08      0.25    176.09      1.00
           det_prob[4]      0.16      0.06      0.15      0.07      0.24    156.98      1.00
           det_prob[5]      0.15      0.06      0.15      0.07      0.23    143.55      1.00
           det_prob[6]      0.15      0.06      0.14      0.07      0.23    129.77      1.00
           det_prob[7]      0.15      0.05      0.14      0.07      0.23    107.37      1.00
           det_prob[8]      0.14      0.05      0.14      0.06      0.22     85.88      1.00
           det_prob[9]      0.13      0.05      0.13      0.06      0.20     82.29      1.01
          det_prob[10]      0.12      0.04      0.12      0.06      0.19     67.95      1.01
          det_prob[11]      0.11      0.04      0.11      0.05      0.17     79.86      1.01
          det_prob[12]      0.10      0.04      0.10      0.05      0.16    102.62      1.01
          det_prob[13]      0.10      0.04      0.10      0.05      0.16    130.63      1.01
          det_prob[14]      0.10      0.04      0.10      0.05      0.16    143.77      1.02
          det_prob[15]      0.10      0.03      0.10      0.05      0.15    124.56      1.02
          det_prob[16]      0.10      0.03      0.10      0.05      0.15    157.12      1.02
          det_prob[17]      0.10      0.03      0.10      0.05      0.14    121.36      1.03
          det_prob[18]      0.10      0.03      0.10      0.05      0.14     89.35      1.03
          det_prob[19]      0.10      0.03      0.10      0.05      0.15     98.10      1.03
          det_prob[20]      0.10      0.03      0.10      0.06      0.16     89.76      1.04
          det_prob[21]      0.11      0.03      0.10      0.06      0.16    105.81      1.04
