
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.89      1.23      0.54      0.00      2.04   1148.06      1.00
                    E0      7.12      8.23      4.59      0.01     16.27    102.87      1.00
                    H0      1.38      1.31      1.02      0.00      3.05    970.31      1.00
                    I0      3.35      5.12      1.77      0.01      8.05     88.64      1.02
                 beta0      1.71      0.90      1.68      0.46      2.78      8.89      1.06
  confirmed_dispersion      0.42      0.06      0.41      0.32      0.50    701.12      1.00
      death_dispersion      0.43      0.04      0.43      0.37      0.48    963.96      1.00
            death_prob      0.02      0.00      0.02      0.02      0.03     17.39      1.03
            death_rate      0.05      0.01      0.05      0.03      0.07     31.89      1.05
           det_prob[0]      0.25      0.06      0.24      0.15      0.35    129.36      1.02
           det_prob[1]      0.24      0.07      0.23      0.13      0.35    111.87      1.02
           det_prob[2]      0.23      0.07      0.22      0.11      0.34    108.93      1.02
           det_prob[3]      0.22      0.07      0.21      0.10      0.33    110.68      1.02
           det_prob[4]      0.21      0.08      0.20      0.08      0.32     96.16      1.02
           det_prob[5]      0.21      0.08      0.20      0.09      0.32     74.49      1.04
           det_prob[6]      0.20      0.08      0.19      0.10      0.33     69.76      1.04
           det_prob[7]      0.20      0.08      0.19      0.07      0.31     46.74      1.04
           det_prob[8]      0.20      0.08      0.19      0.08      0.32     38.87      1.05
           det_prob[9]      0.20      0.08      0.19      0.08      0.31     34.41      1.05
          det_prob[10]      0.20      0.08      0.19      0.07      0.30     27.99      1.06
          det_prob[11]      0.20      0.08      0.19      0.09      0.32     28.35      1.06
          det_prob[12]      0.20      0.08      0.19      0.08      0.32     25.85      1.06
          det_prob[13]      0.21      0.08      0.20      0.10      0.35     27.95      1.07
          det_prob[14]      0.21      0.08      0.20      0.09      0.33     22.91      1.08
          det_prob[15]      0.22      0.08      0.21      0.10      0.34     21.30      1.08
          det_prob[16]      0.22      0.08      0.21      0.10      0.35     20.56      1.08
          det_prob[17]      0.22      0.08      0.21      0.10      0.35     21.27      1.10
          det_prob[18]      0.22      0.08      0.21      0.10      0.36     20.02      1.10
          det_prob[19]      0.22      0.08      0.21      0.09      0.35     18.94      1.11
          det_prob[20]      0.22      0.08      0.21      0.10      0.35     17.67      1.12
          det_prob[21]      0.22      0.08      0.21      0.09      0.35     18.62      1.11
          det_prob[22]      0.22      0.09      0.21      0.09      0.35     20.05      1.10
          det_prob[23]      0.22      0.09      0.21      0.09      0.36     19.16      1.11
          det_prob[24]      0.22      0.09      0.21      0.09      0.36     18.28      1.12
          det_prob[25]      0.22      0.09      0.20      0.08      0.36     20.08      1.12
          det_prob[26]      0.23      0.09      0.21      0.10      0.38     20.55      1.11
          det_prob[27]      0.23      0.09      0.21      0.09      0.36     20.18      1.10
          det_prob[28]      0.23      0.09      0.22      0.10      0.37     19.97      1.10
          det_prob[29]      0.24      0.09      0.22      0.10      0.38     19.73      1.09
          det_prob[30]      0.24      0.09      0.22      0.10      0.40     17.46      1.09
          det_prob[31]      0.25      0.09      0.23      0.11      0.41     17.97      1.10
          det_prob[32]      0.26      0.10      0.23      0.11      0.43     18.27      1.08
          det_prob[33]      0.27      0.10      0.25      0.11      0.42     18.86      1.08
          det_prob[34]      0.27      0.10      0.26      0.12      0.43     19.16      1.07
          det_prob[35]      0.28      0.10      0.27      0.13      0.44     19.72      1.06
          det_prob[36]      0.29      0.10      0.28      0.11      0.45     20.77      1.05
          det_prob[37]      0.30      0.11      0.29      0.13      0.48     20.85      1.05
          det_prob[38]      0.30      0.11      0.29      0.13      0.46     21.44      1.04
          det_prob[39]      0.31      0.11      0.30      0.15      0.49     22.04      1.03
          det_prob[40]      0.32      0.11      0.31      0.14      0.50     21.27      1.02
          det_prob[41]      0.33      0.12      0.31      0.14      0.50     22.74      1.02
          det_prob[42]      0.33      0.12      0.32      0.14      0.51     21.84      1.01
          det_prob[43]      0.34      0.12      0.33      0.15      0.52     22.53      1.01
          det_prob[44]      0.35      0.12      0.33      0.17      0.54     23.24      1.01
          det_prob[45]      0.35      0.12      0.33      0.18      0.55     22.97      1.01
          det_prob[46]      0.35      0.12      0.34      0.16      0.53     23.20      1.00
          det_prob[47]      0.35      0.12      0.34      0.18      0.55     22.38      1.00
          det_prob[48]      0.35      0.12      0.34      0.16      0.54     22.66      1.00
          det_prob[49]      0.36      0.12      0.34      0.18      0.56     22.62      1.01
          det_prob[50]      0.36      0.12      0.35      0.19      0.57     22.94      1.00
          det_prob[51]      0.36      0.12      0.35      0.16      0.54     23.80      1.00
          det_prob[52]      0.36      0.12      0.34      0.16      0.55     22.41      1.00
          det_prob[53]      0.36      0.12      0.35      0.18      0.58     22.62      1.00
          det_prob[54]      0.37      0.12      0.35      0.17      0.57     23.42      1.00
          det_prob[55]      0.37      0.12      0.36      0.16      0.55     23.20      1.00
          det_prob[56]      0.38      0.12      0.36      0.17      0.57     22.20      1.00
          det_prob[57]      0.38      0.12      0.36      0.16      0.56     22.57      1.00
          det_prob[58]      0.38      0.12      0.37      0.20      0.58     22.76      1.00
          det_prob[59]      0.38      0.12      0.37      0.19      0.57     23.32      1.00
          det_prob[60]      0.39      0.12      0.38      0.21      0.58     24.93      1.00
          det_prob[61]      0.40      0.12      0.39      0.21      0.58     29.26      1.00
          det_prob[62]      0.40      0.12      0.40      0.21      0.58     30.44      1.00
          det_prob[63]      0.41      0.12      0.40      0.21      0.59     31.57      1.00
          det_prob[64]      0.42      0.12      0.41      0.22      0.61     33.76      1.00
          det_prob[65]      0.42      0.12      0.42      0.22      0.62     35.34      1.00
          det_prob[66]      0.43      0.12      0.43      0.21      0.62     37.30      1.00
          det_prob[67]      0.44      0.13      0.43      0.22      0.63     43.77      1.00
          det_prob[68]      0.45      0.13      0.44      0.25      0.66     44.89      1.00
          det_prob[69]      0.46      0.13      0.45      0.26      0.66     42.90      1.00
          det_prob[70]      0.47      0.12      0.46      0.29      0.69     43.94      1.00
          det_prob[71]      0.48      0.12      0.48      0.27      0.67     42.38      1.00
          det_prob[72]      0.49      0.13      0.49      0.28      0.69     43.31      1.00
          det_prob[73]      0.50      0.13      0.50      0.28      0.70     46.01      1.00
          det_prob[74]      0.51      0.13      0.50      0.29      0.72     46.69      1.00
          det_prob[75]      0.52      0.13      0.52      0.31      0.74     47.39      1.00
          det_prob[76]      0.53      0.13      0.53      0.33      0.75     48.30      1.00
          det_prob[77]      0.55      0.13      0.54      0.34      0.77     48.76      1.00
          det_prob[78]      0.56      0.13      0.56      0.35      0.78     49.12      1.01
          det_prob[79]      0.58      0.13      0.57      0.38      0.81     48.75      1.01
          det_prob[80]      0.59      0.14      0.59      0.36      0.81     50.94      1.01
          det_prob[81]      0.60      0.14      0.60      0.39      0.83     48.82      1.01
          det_prob[82]      0.61      0.13      0.61      0.40      0.83     46.38      1.01
          det_prob[83]      0.63      0.13      0.62      0.41      0.84     45.72      1.01
          det_prob[84]      0.64      0.13      0.63      0.43      0.85     46.32      1.02
          det_prob[85]      0.65      0.13      0.65      0.44      0.87     46.64      1.02
          det_prob[86]      0.66      0.13      0.66      0.47      0.90     46.37      1.02
          det_prob[87]      0.67      0.13      0.67      0.47      0.91     45.42      1.03
          det_prob[88]      0.67      0.13      0.68      0.48      0.91     44.86      1.03
          det_prob[89]      0.68      0.14      0.69      0.49      0.92     43.48      1.04
          det_prob[90]      0.69      0.14      0.70      0.49      0.93     43.08      1.04
          det_prob[91]      0.70      0.14      0.71      0.50      0.93     42.08      1.04
          det_prob[92]      0.70      0.14      0.71      0.50      0.94     41.38      1.03
          det_prob[93]      0.71      0.14      0.72      0.51      0.94     40.05      1.04
          det_prob[94]      0.72      0.14      0.73      0.51      0.94     37.75      1.05
          det_prob[95]      0.72      0.14      0.74      0.51      0.94     36.14      1.05
          det_prob[96]      0.73      0.14      0.74      0.53      0.96     35.10      1.05
          det_prob[97]      0.73      0.14      0.75      0.52      0.96     34.22      1.05
          det_prob[98]      0.73      0.14      0.75      0.52      0.97     32.79      1.05
          det_prob[99]      0.74      0.14      0.76      0.52      0.96     31.19      1.05
         det_prob[100]      0.74      0.14      0.77      0.53      0.98     29.41      1.06
         det_prob[101]      0.75      0.14      0.76      0.53      0.97     29.25      1.05
         det_prob[102]      0.75      0.14      0.77      0.53      0.97     28.87      1.05
         det_prob[103]      0.75      0.14      0.77      0.54      0.98     27.21      1.05
         det_prob[104]      0.76      0.15      0.78      0.54      0.99     26.51      1.05
         det_prob[105]      0.76      0.15      0.78      0.55      0.99     25.86      1.05
         det_prob[106]      0.76      0.15      0.79      0.53      0.97     25.21      1.05
         det_prob[107]      0.77      0.15      0.80      0.56      0.99     24.91      1.04
         det_prob[108]      0.78      0.14      0.80      0.57      0.99     24.17      1.04
         det_prob[109]      0.79      0.13      0.81      0.59      0.98     23.93      1.04
         det_prob[110]      0.79      0.13      0.82      0.59      0.98     22.79      1.04
         det_prob[111]      0.79      0.13      0.82      0.61      0.99     21.72      1.04
         det_prob[112]      0.80      0.13      0.82      0.60      0.98     21.42      1.04
         det_prob[113]      0.80      0.13      0.82      0.61      0.98     20.70      1.04
         det_prob[114]      0.80      0.13      0.83      0.60      0.98     20.43      1.04
         det_prob[115]      0.80      0.13      0.83      0.60      0.99     20.06      1.03
         det_prob[116]      0.80      0.13      0.83      0.60      0.99     19.81      1.03
         det_prob[117]      0.81      0.14      0.83      0.61      1.00     19.58      1.03
         det_prob[118]      0.81      0.13      0.84      0.62      1.00     19.02      1.03
         det_prob[119]      0.81      0.13      0.85      0.61      0.99     18.20      1.04
         det_prob[120]      0.81      0.13      0.85      0.61      0.99     18.19      1.03
         det_prob[121]      0.81      0.14      0.85      0.61      1.00     17.85      1.03
         det_prob[122]      0.81      0.14      0.85      0.61      0.99     17.43      1.02
         det_prob[123]      0.81      0.14      0.86      0.61      1.00     17.43      1.02
