
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      6.74     54.00      1.01      0.00      8.69    650.44      1.00
                    E0     21.48     20.99     15.71      0.21     44.99     90.20      1.00
                    H0      1.28      1.32      0.88      0.00      3.01   2140.54      1.00
                    I0      7.95     10.08      4.87      0.01     17.12    117.81      1.02
                 beta0      1.33      0.74      1.19      0.33      2.23     10.86      1.08
  confirmed_dispersion      0.23      0.04      0.23      0.17      0.29   1251.29      1.00
      death_dispersion      0.94      0.08      0.94      0.81      1.06   3284.30      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     34.13      1.00
            death_rate      0.04      0.01      0.04      0.03      0.06    175.10      1.01
           det_prob[0]      0.23      0.06      0.22      0.13      0.32    264.58      1.00
           det_prob[1]      0.22      0.07      0.21      0.10      0.31    222.75      1.00
           det_prob[2]      0.21      0.07      0.20      0.10      0.32    210.13      1.00
           det_prob[3]      0.20      0.07      0.19      0.09      0.31    176.23      1.00
           det_prob[4]      0.19      0.07      0.18      0.08      0.30    161.48      1.01
           det_prob[5]      0.18      0.07      0.17      0.07      0.28    166.11      1.01
           det_prob[6]      0.18      0.07      0.16      0.08      0.29    170.87      1.01
           det_prob[7]      0.17      0.07      0.16      0.06      0.27    146.19      1.01
           det_prob[8]      0.16      0.07      0.15      0.06      0.26    141.27      1.01
           det_prob[9]      0.16      0.07      0.15      0.06      0.25    143.45      1.01
          det_prob[10]      0.14      0.06      0.13      0.06      0.24    131.30      1.01
          det_prob[11]      0.14      0.06      0.12      0.05      0.22    107.98      1.01
          det_prob[12]      0.13      0.06      0.12      0.04      0.21     87.11      1.02
          det_prob[13]      0.12      0.06      0.11      0.04      0.20     97.42      1.02
          det_prob[14]      0.12      0.05      0.11      0.04      0.20    106.80      1.02
          det_prob[15]      0.11      0.05      0.10      0.04      0.19     98.94      1.01
          det_prob[16]      0.11      0.05      0.10      0.03      0.17     88.35      1.02
          det_prob[17]      0.11      0.05      0.10      0.04      0.18     86.06      1.02
          det_prob[18]      0.10      0.04      0.09      0.03      0.17     87.12      1.02
          det_prob[19]      0.10      0.04      0.09      0.04      0.17    102.82      1.01
          det_prob[20]      0.10      0.04      0.09      0.04      0.17    110.22      1.01
          det_prob[21]      0.09      0.04      0.08      0.04      0.16     99.99      1.02
          det_prob[22]      0.10      0.04      0.09      0.03      0.16     97.75      1.02
          det_prob[23]      0.10      0.04      0.09      0.04      0.16     93.35      1.02
          det_prob[24]      0.10      0.04      0.10      0.05      0.17     97.78      1.02
          det_prob[25]      0.11      0.04      0.10      0.05      0.18     97.41      1.02
          det_prob[26]      0.11      0.04      0.11      0.05      0.18     97.85      1.02
          det_prob[27]      0.12      0.04      0.11      0.05      0.18     97.22      1.02
          det_prob[28]      0.12      0.05      0.12      0.05      0.18     87.53      1.02
          det_prob[29]      0.12      0.05      0.12      0.05      0.19     83.86      1.02
          det_prob[30]      0.13      0.05      0.12      0.06      0.20     81.97      1.01
          det_prob[31]      0.13      0.05      0.13      0.06      0.21     69.47      1.02
          det_prob[32]      0.14      0.05      0.13      0.06      0.22     63.71      1.03
          det_prob[33]      0.14      0.05      0.13      0.06      0.23     60.54      1.02
          det_prob[34]      0.15      0.06      0.14      0.06      0.24     64.90      1.02
          det_prob[35]      0.16      0.06      0.15      0.06      0.25     61.29      1.02
          det_prob[36]      0.16      0.06      0.15      0.06      0.25     60.34      1.02
          det_prob[37]      0.17      0.07      0.16      0.07      0.27     59.63      1.01
          det_prob[38]      0.18      0.07      0.17      0.07      0.27     58.89      1.01
          det_prob[39]      0.18      0.07      0.17      0.07      0.28     56.39      1.01
          det_prob[40]      0.19      0.08      0.18      0.07      0.30     59.12      1.00
          det_prob[41]      0.20      0.08      0.19      0.08      0.32     55.77      1.00
          det_prob[42]      0.22      0.08      0.21      0.08      0.34     61.88      1.00
          det_prob[43]      0.25      0.09      0.24      0.10      0.38     62.97      1.00
          det_prob[44]      0.28      0.09      0.26      0.13      0.43     60.99      1.00
          det_prob[45]      0.30      0.10      0.29      0.15      0.46     65.36      1.00
          det_prob[46]      0.32      0.10      0.31      0.14      0.47     69.13      1.00
          det_prob[47]      0.34      0.11      0.33      0.16      0.50     78.72      1.00
          det_prob[48]      0.37      0.11      0.35      0.19      0.54     72.97      1.00
          det_prob[49]      0.40      0.11      0.39      0.21      0.57     67.58      1.00
          det_prob[50]      0.42      0.12      0.41      0.23      0.61     73.57      1.00
          det_prob[51]      0.44      0.12      0.43      0.26      0.64     83.32      1.00
          det_prob[52]      0.47      0.12      0.46      0.30      0.70     95.82      1.00
          det_prob[53]      0.49      0.12      0.48      0.29      0.68     96.67      1.00
          det_prob[54]      0.51      0.13      0.50      0.30      0.71     90.97      1.00
          det_prob[55]      0.53      0.12      0.53      0.32      0.73     89.72      1.00
          det_prob[56]      0.55      0.12      0.56      0.36      0.75     90.27      1.00
          det_prob[57]      0.57      0.12      0.58      0.38      0.77     84.83      1.00
          det_prob[58]      0.58      0.12      0.59      0.38      0.78     90.12      1.00
          det_prob[59]      0.59      0.12      0.60      0.39      0.80     87.80      1.00
          det_prob[60]      0.60      0.12      0.61      0.39      0.79     86.73      1.00
          det_prob[61]      0.61      0.12      0.62      0.41      0.81     83.34      1.00
          det_prob[62]      0.62      0.13      0.63      0.44      0.84     80.09      1.00
          det_prob[63]      0.63      0.13      0.63      0.42      0.82     77.73      1.00
          det_prob[64]      0.63      0.13      0.64      0.44      0.85     77.44      1.00
          det_prob[65]      0.63      0.13      0.64      0.44      0.86     74.14      1.00
          det_prob[66]      0.63      0.14      0.64      0.41      0.85     74.39      1.00
          det_prob[67]      0.64      0.14      0.64      0.43      0.86     72.31      1.00
          det_prob[68]      0.65      0.13      0.65      0.44      0.87     68.53      1.00
          det_prob[69]      0.66      0.13      0.67      0.45      0.86     66.43      1.00
          det_prob[70]      0.67      0.13      0.68      0.46      0.87     63.61      1.00
          det_prob[71]      0.68      0.13      0.68      0.50      0.90     62.82      1.00
          det_prob[72]      0.68      0.13      0.69      0.50      0.91     62.56      1.00
          det_prob[73]      0.69      0.13      0.70      0.50      0.91     65.90      1.00
