
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0     20.32     19.31     15.61      3.79     35.33    660.57      1.00
                    E0   1401.72   1314.77   1046.17      1.90   3082.30     60.42      1.00
                    H0     50.90     25.65     48.05      9.31     87.65    177.04      1.00
                    I0    862.43    889.24    551.00     50.05   2068.88     29.06      1.00
                 beta0      1.26      0.74      1.18      0.30      2.16      8.94      1.02
  confirmed_dispersion      0.47      0.06      0.46      0.37      0.57   1047.54      1.00
      death_dispersion      0.42      0.04      0.41      0.36      0.48   2149.38      1.00
            death_prob      0.01      0.00      0.01      0.01      0.02     42.80      1.02
            death_rate      0.05      0.01      0.05      0.03      0.06    189.86      1.01
           det_prob[0]      0.19      0.05      0.19      0.10      0.26    333.64      1.00
           det_prob[1]      0.17      0.05      0.16      0.09      0.25    276.88      1.01
           det_prob[2]      0.16      0.05      0.15      0.07      0.23    275.90      1.00
           det_prob[3]      0.15      0.05      0.14      0.07      0.23    233.06      1.01
           det_prob[4]      0.14      0.05      0.13      0.06      0.21    210.82      1.00
           det_prob[5]      0.13      0.05      0.12      0.06      0.21    209.38      1.01
           det_prob[6]      0.13      0.05      0.12      0.06      0.20    211.74      1.01
           det_prob[7]      0.13      0.05      0.12      0.06      0.20    203.86      1.01
           det_prob[8]      0.12      0.05      0.11      0.05      0.19    185.95      1.01
           det_prob[9]      0.12      0.05      0.11      0.06      0.20    168.36      1.01
          det_prob[10]      0.12      0.05      0.11      0.05      0.19    181.07      1.01
          det_prob[11]      0.12      0.05      0.11      0.05      0.18    177.46      1.01
          det_prob[12]      0.12      0.05      0.11      0.05      0.19    186.06      1.02
          det_prob[13]      0.12      0.05      0.11      0.05      0.18    171.28      1.02
          det_prob[14]      0.12      0.05      0.11      0.05      0.19    170.06      1.02
          det_prob[15]      0.12      0.05      0.11      0.06      0.20    156.20      1.02
          det_prob[16]      0.13      0.05      0.12      0.05      0.20    141.88      1.03
          det_prob[17]      0.13      0.05      0.12      0.05      0.20    135.60      1.03
          det_prob[18]      0.13      0.05      0.13      0.06      0.21    131.75      1.03
          det_prob[19]      0.14      0.05      0.13      0.06      0.22    143.97      1.02
          det_prob[20]      0.15      0.05      0.14      0.07      0.23    137.56      1.02
          det_prob[21]      0.16      0.06      0.15      0.08      0.24    111.70      1.03
          det_prob[22]      0.17      0.06      0.16      0.08      0.25    120.08      1.04
          det_prob[23]      0.18      0.06      0.17      0.09      0.27    115.35      1.04
          det_prob[24]      0.19      0.06      0.18      0.09      0.28    112.57      1.03
          det_prob[25]      0.20      0.07      0.19      0.10      0.30    111.28      1.02
          det_prob[26]      0.21      0.07      0.19      0.10      0.31    112.56      1.02
          det_prob[27]      0.22      0.07      0.21      0.11      0.33    109.11      1.02
          det_prob[28]      0.23      0.07      0.22      0.11      0.34     91.34      1.02
          det_prob[29]      0.24      0.08      0.23      0.11      0.36     78.02      1.02
          det_prob[30]      0.25      0.08      0.24      0.12      0.38     73.12      1.01
          det_prob[31]      0.26      0.08      0.25      0.13      0.39     62.92      1.02
          det_prob[32]      0.27      0.09      0.26      0.14      0.43     61.50      1.02
          det_prob[33]      0.28      0.09      0.27      0.14      0.42     51.40      1.01
          det_prob[34]      0.29      0.09      0.27      0.13      0.43     55.68      1.01
          det_prob[35]      0.29      0.10      0.28      0.14      0.46     51.48      1.01
          det_prob[36]      0.30      0.10      0.29      0.14      0.47     50.39      1.01
          det_prob[37]      0.30      0.11      0.29      0.13      0.46     47.41      1.00
          det_prob[38]      0.31      0.11      0.29      0.13      0.48     46.55      1.00
          det_prob[39]      0.31      0.12      0.30      0.12      0.47     44.97      1.00
          det_prob[40]      0.32      0.12      0.30      0.13      0.51     41.12      1.00
          det_prob[41]      0.33      0.12      0.31      0.13      0.51     39.21      1.00
          det_prob[42]      0.34      0.12      0.33      0.16      0.55     40.32      1.00
          det_prob[43]      0.36      0.13      0.34      0.18      0.58     41.95      1.00
          det_prob[44]      0.37      0.13      0.35      0.15      0.57     42.33      1.00
          det_prob[45]      0.38      0.13      0.36      0.17      0.58     41.34      1.00
          det_prob[46]      0.39      0.14      0.37      0.16      0.58     44.94      1.00
          det_prob[47]      0.40      0.14      0.38      0.20      0.63     42.84      1.00
          det_prob[48]      0.41      0.14      0.39      0.19      0.63     40.96      1.00
          det_prob[49]      0.42      0.14      0.40      0.19      0.64     42.20      1.00
          det_prob[50]      0.44      0.15      0.42      0.21      0.69     44.25      1.00
          det_prob[51]      0.45      0.15      0.44      0.23      0.70     44.47      1.00
          det_prob[52]      0.46      0.15      0.45      0.24      0.72     51.11      1.00
          det_prob[53]      0.47      0.15      0.46      0.24      0.73     52.19      1.00
          det_prob[54]      0.48      0.15      0.47      0.23      0.73     62.16      1.00
          det_prob[55]      0.49      0.15      0.49      0.26      0.76     63.17      1.00
          det_prob[56]      0.51      0.15      0.50      0.27      0.76     62.23      1.00
          det_prob[57]      0.52      0.15      0.51      0.30      0.80     62.04      1.00
          det_prob[58]      0.53      0.15      0.53      0.31      0.80     62.79      1.00
          det_prob[59]      0.54      0.15      0.54      0.31      0.80     65.82      1.00
          det_prob[60]      0.55      0.15      0.55      0.31      0.80     63.44      1.01
          det_prob[61]      0.56      0.15      0.56      0.33      0.83     62.21      1.00
          det_prob[62]      0.57      0.15      0.57      0.32      0.81     62.72      1.00
          det_prob[63]      0.57      0.15      0.58      0.33      0.82     63.02      1.00
          det_prob[64]      0.58      0.15      0.58      0.36      0.84     62.85      1.00
          det_prob[65]      0.58      0.15      0.58      0.36      0.85     63.04      1.00
