
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.87      1.00      0.54      0.00      1.96   1280.41      1.00
                    E0    266.63    183.07    232.26      6.34    513.70     96.23      1.02
                    H0      1.74      1.85      1.17      0.00      3.85   1146.78      1.00
                    I0     74.14     46.00     64.37     17.26    133.93    718.93      1.00
                 beta0      2.31      1.01      2.12      0.76      3.51     22.70      1.08
  confirmed_dispersion      0.11      0.01      0.10      0.10      0.11   1569.47      1.00
      death_dispersion      0.38      0.03      0.38      0.33      0.43   1455.61      1.00
            death_prob      0.01      0.00      0.01      0.01      0.02     13.00      1.02
            death_rate      0.07      0.01      0.07      0.06      0.08     57.64      1.00
           det_prob[0]      0.19      0.05      0.19      0.11      0.27    464.36      1.00
           det_prob[1]      0.17      0.05      0.17      0.09      0.24    343.98      1.00
           det_prob[2]      0.16      0.05      0.16      0.10      0.24    276.27      1.00
           det_prob[3]      0.14      0.04      0.13      0.07      0.20    198.87      1.00
           det_prob[4]      0.11      0.04      0.11      0.06      0.17    194.46      1.00
           det_prob[5]      0.09      0.03      0.09      0.05      0.14    225.05      1.00
           det_prob[6]      0.08      0.03      0.08      0.04      0.12    187.27      1.00
           det_prob[7]      0.07      0.02      0.07      0.04      0.11    170.18      1.00
           det_prob[8]      0.06      0.02      0.06      0.03      0.10    172.29      1.01
           det_prob[9]      0.06      0.02      0.06      0.03      0.09    150.09      1.00
          det_prob[10]      0.05      0.02      0.05      0.03      0.08    102.92      1.00
          det_prob[11]      0.05      0.02      0.05      0.03      0.08     99.76      1.00
          det_prob[12]      0.06      0.02      0.06      0.03      0.08     99.99      1.00
          det_prob[13]      0.06      0.02      0.06      0.03      0.09    102.42      1.00
          det_prob[14]      0.07      0.02      0.07      0.03      0.10    119.57      1.00
          det_prob[15]      0.07      0.02      0.07      0.04      0.10    120.22      1.00
          det_prob[16]      0.07      0.02      0.07      0.04      0.11    111.93      1.00
          det_prob[17]      0.08      0.02      0.07      0.04      0.11    117.69      1.00
          det_prob[18]      0.08      0.02      0.07      0.04      0.11    111.59      1.00
