
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.83      1.02      0.50      0.00      2.01   1096.26      1.00
                    E0     49.85     48.67     36.07      0.06    109.62     97.46      1.00
                    H0      2.75      2.53      1.97      0.00      6.36    884.02      1.00
                    I0     32.57     33.31     21.89      1.22     71.41     53.31      1.01
                 beta0      1.42      0.79      1.38      0.36      2.38      8.50      1.04
  confirmed_dispersion      0.29      0.05      0.28      0.20      0.35    970.38      1.00
      death_dispersion      0.38      0.05      0.38      0.30      0.47   1527.65      1.00
            death_prob      0.02      0.00      0.02      0.01      0.02     31.73      1.00
            death_rate      0.05      0.01      0.05      0.03      0.07    203.36      1.01
           det_prob[0]      0.21      0.06      0.20      0.13      0.30    168.25      1.00
           det_prob[1]      0.19      0.06      0.19      0.10      0.28    146.01      1.00
           det_prob[2]      0.18      0.06      0.18      0.09      0.28    137.53      1.00
           det_prob[3]      0.17      0.06      0.17      0.09      0.27    134.13      1.00
           det_prob[4]      0.16      0.06      0.15      0.07      0.24    128.70      1.00
           det_prob[5]      0.15      0.06      0.14      0.06      0.23    110.13      1.01
           det_prob[6]      0.14      0.05      0.13      0.06      0.22    106.65      1.01
           det_prob[7]      0.14      0.05      0.12      0.06      0.22     82.15      1.01
           det_prob[8]      0.13      0.05      0.12      0.06      0.21     66.86      1.01
           det_prob[9]      0.13      0.05      0.12      0.05      0.20     63.14      1.01
          det_prob[10]      0.12      0.05      0.11      0.05      0.19     50.69      1.01
          det_prob[11]      0.12      0.05      0.12      0.05      0.19     56.89      1.01
          det_prob[12]      0.13      0.05      0.12      0.06      0.20     55.94      1.01
          det_prob[13]      0.13      0.05      0.12      0.06      0.21     72.44      1.02
          det_prob[14]      0.13      0.05      0.13      0.06      0.20     75.13      1.02
          det_prob[15]      0.14      0.05      0.13      0.07      0.21     71.51      1.02
          det_prob[16]      0.14      0.05      0.13      0.07      0.21     76.08      1.02
          det_prob[17]      0.15      0.05      0.14      0.07      0.22     72.26      1.03
          det_prob[18]      0.15      0.05      0.14      0.07      0.23     65.91      1.04
          det_prob[19]      0.16      0.05      0.15      0.08      0.24     71.02      1.04
          det_prob[20]      0.17      0.05      0.16      0.09      0.25     64.99      1.05
          det_prob[21]      0.18      0.06      0.17      0.10      0.27     74.99      1.05
          det_prob[22]      0.19      0.06      0.18      0.09      0.28     75.74      1.04
          det_prob[23]      0.20      0.06      0.19      0.09      0.29     72.15      1.04
          det_prob[24]      0.20      0.06      0.19      0.10      0.30     64.01      1.05
          det_prob[25]      0.20      0.06      0.19      0.11      0.31     68.71      1.05
          det_prob[26]      0.21      0.07      0.20      0.11      0.32     67.45      1.04
          det_prob[27]      0.21      0.07      0.20      0.11      0.32     69.10      1.03
          det_prob[28]      0.22      0.07      0.21      0.12      0.34     62.29      1.03
          det_prob[29]      0.23      0.07      0.22      0.12      0.34     54.86      1.03
          det_prob[30]      0.23      0.07      0.22      0.12      0.35     41.33      1.03
          det_prob[31]      0.24      0.08      0.23      0.12      0.37     40.14      1.03
          det_prob[32]      0.25      0.08      0.23      0.11      0.38     34.96      1.02
          det_prob[33]      0.26      0.09      0.25      0.12      0.39     33.68      1.01
          det_prob[34]      0.28      0.09      0.26      0.13      0.41     33.71      1.01
