
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.59      0.61      0.39      0.00      1.40    929.74      1.00
                    E0     22.23     19.42     17.96      0.24     45.80     83.75      1.00
                    H0      1.49      1.34      1.11      0.00      3.25    974.63      1.00
                    I0      6.29      7.78      4.01      0.01     14.36    196.10      1.00
                 beta0      1.95      0.88      2.02      0.68      3.12      6.17      1.00
  confirmed_dispersion      0.11      0.01      0.10      0.10      0.11   1176.53      1.00
      death_dispersion      0.12      0.01      0.12      0.10      0.13   1047.07      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     35.14      1.00
            death_rate      0.05      0.01      0.05      0.04      0.06     35.27      1.10
           det_prob[0]      0.23      0.06      0.23      0.14      0.33    109.60      1.00
           det_prob[1]      0.22      0.06      0.22      0.12      0.32    103.37      1.00
           det_prob[2]      0.21      0.07      0.20      0.10      0.31     96.98      1.01
           det_prob[3]      0.20      0.07      0.19      0.09      0.29     77.22      1.00
           det_prob[4]      0.19      0.07      0.17      0.08      0.28     72.28      1.01
           det_prob[5]      0.18      0.07      0.17      0.08      0.28     51.82      1.01
           det_prob[6]      0.17      0.07      0.16      0.08      0.27     46.48      1.01
           det_prob[7]      0.17      0.07      0.16      0.08      0.27     39.43      1.01
           det_prob[8]      0.17      0.06      0.16      0.08      0.26     34.73      1.01
           det_prob[9]      0.17      0.06      0.15      0.08      0.26     30.02      1.02
          det_prob[10]      0.16      0.06      0.15      0.07      0.24     30.55      1.02
          det_prob[11]      0.15      0.05      0.14      0.07      0.23     29.71      1.03
          det_prob[12]      0.14      0.05      0.14      0.07      0.22     30.76      1.03
          det_prob[13]      0.14      0.05      0.14      0.07      0.22     32.15      1.03
          det_prob[14]      0.14      0.05      0.14      0.07      0.21     38.19      1.03
          det_prob[15]      0.14      0.04      0.13      0.07      0.21     37.70      1.03
          det_prob[16]      0.13      0.04      0.12      0.07      0.20     37.32      1.04
          det_prob[17]      0.12      0.04      0.12      0.06      0.18     32.73      1.05
          det_prob[18]      0.11      0.03      0.11      0.06      0.16     42.12      1.05
          det_prob[19]      0.11      0.03      0.10      0.05      0.15     34.47      1.06
          det_prob[20]      0.10      0.03      0.10      0.05      0.15     33.21      1.06
          det_prob[21]      0.10      0.03      0.10      0.05      0.14     45.30      1.05
          det_prob[22]      0.10      0.03      0.10      0.05      0.14     43.51      1.06
          det_prob[23]      0.09      0.03      0.09      0.05      0.13     59.90      1.05
          det_prob[24]      0.09      0.03      0.08      0.05      0.13     65.22      1.05
          det_prob[25]      0.08      0.03      0.08      0.04      0.12     66.66      1.05
          det_prob[26]      0.08      0.02      0.07      0.04      0.11     67.66      1.05
          det_prob[27]      0.08      0.02      0.07      0.05      0.11     69.50      1.04
          det_prob[28]      0.07      0.02      0.07      0.04      0.11     75.23      1.04
          det_prob[29]      0.07      0.02      0.07      0.04      0.10     72.81      1.04
          det_prob[30]      0.07      0.02      0.07      0.04      0.11     63.24      1.04
          det_prob[31]      0.07      0.02      0.07      0.04      0.10     58.00      1.04
          det_prob[32]      0.07      0.02      0.07      0.04      0.11     59.84      1.04
          det_prob[33]      0.08      0.02      0.08      0.04      0.11     56.95      1.05
          det_prob[34]      0.09      0.02      0.08      0.05      0.12     55.96      1.04
          det_prob[35]      0.08      0.02      0.08      0.05      0.12     67.13      1.04
          det_prob[36]      0.08      0.02      0.08      0.05      0.12     73.48      1.03
          det_prob[37]      0.08      0.02      0.08      0.05      0.11     67.02      1.03
          det_prob[38]      0.08      0.02      0.08      0.04      0.11     79.61      1.03
          det_prob[39]      0.08      0.02      0.08      0.05      0.11     62.26      1.03
          det_prob[40]      0.08      0.02      0.08      0.05      0.11     73.64      1.02
          det_prob[41]      0.08      0.02      0.08      0.05      0.11     74.41      1.01
          det_prob[42]      0.08      0.02      0.08      0.05      0.12     76.33      1.00
          det_prob[43]      0.09      0.02      0.08      0.05      0.12     89.95      1.00
          det_prob[44]      0.09      0.02      0.09      0.05      0.13     80.72      1.00
          det_prob[45]      0.09      0.02      0.09      0.05      0.13     89.65      1.00
          det_prob[46]      0.10      0.02      0.09      0.06      0.13     79.43      1.00
          det_prob[47]      0.10      0.03      0.10      0.06      0.14    100.55      1.00
          det_prob[48]      0.11      0.03      0.11      0.07      0.15     95.29      1.00
          det_prob[49]      0.12      0.03      0.12      0.08      0.17     82.21      1.00
          det_prob[50]      0.14      0.03      0.13      0.09      0.19     93.41      1.00
          det_prob[51]      0.15      0.04      0.14      0.09      0.20     95.02      1.00
          det_prob[52]      0.15      0.04      0.15      0.10      0.22     93.50      1.00
          det_prob[53]      0.16      0.04      0.15      0.09      0.22     93.00      1.00
          det_prob[54]      0.17      0.04      0.16      0.10      0.23     92.95      1.01
          det_prob[55]      0.18      0.05      0.18      0.11      0.25     92.40      1.01
          det_prob[56]      0.20      0.05      0.19      0.12      0.27     92.30      1.02
          det_prob[57]      0.22      0.05      0.21      0.14      0.30     87.33      1.02
          det_prob[58]      0.23      0.05      0.22      0.14      0.31     77.25      1.02
          det_prob[59]      0.23      0.06      0.22      0.14      0.31     71.80      1.03
          det_prob[60]      0.24      0.06      0.23      0.15      0.33     71.43      1.03
          det_prob[61]      0.25      0.06      0.24      0.15      0.34     73.93      1.03
          det_prob[62]      0.26      0.06      0.26      0.16      0.36     78.49      1.03
