
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.69      0.85      0.44      0.00      1.56    826.66      1.00
                    E0     42.33     37.63     32.00      0.08     89.61     61.18      1.02
                    H0      1.96      1.51      1.62      0.06      3.82   1153.33      1.00
                    I0      9.43     12.65      5.24      0.01     21.07    165.04      1.02
                 beta0      2.15      0.88      2.02      0.85      3.56     11.73      1.03
  confirmed_dispersion      0.15      0.03      0.15      0.11      0.19    781.34      1.00
      death_dispersion      0.19      0.02      0.19      0.17      0.22    995.47      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     24.07      1.04
            death_rate      0.12      0.02      0.12      0.09      0.15    234.14      1.01
           det_prob[0]      0.18      0.05      0.18      0.10      0.26    388.01      1.01
           det_prob[1]      0.16      0.05      0.15      0.08      0.24    349.25      1.00
           det_prob[2]      0.14      0.05      0.14      0.07      0.22    323.72      1.00
           det_prob[3]      0.13      0.05      0.12      0.06      0.20    279.17      1.00
           det_prob[4]      0.12      0.04      0.11      0.05      0.17    229.46      1.01
           det_prob[5]      0.11      0.04      0.10      0.05      0.17    204.64      1.01
           det_prob[6]      0.10      0.04      0.09      0.04      0.16    224.15      1.01
           det_prob[7]      0.09      0.03      0.08      0.04      0.14    204.51      1.01
           det_prob[8]      0.09      0.03      0.08      0.04      0.14    172.89      1.02
           det_prob[9]      0.08      0.03      0.08      0.04      0.13    141.72      1.02
          det_prob[10]      0.08      0.03      0.07      0.03      0.11    135.28      1.01
          det_prob[11]      0.08      0.03      0.08      0.04      0.12    119.98      1.01
          det_prob[12]      0.08      0.03      0.08      0.04      0.12    118.87      1.02
          det_prob[13]      0.08      0.03      0.08      0.04      0.12    102.94      1.03
          det_prob[14]      0.08      0.03      0.08      0.04      0.12    100.93      1.02
          det_prob[15]      0.08      0.03      0.08      0.04      0.12     95.22      1.03
          det_prob[16]      0.08      0.03      0.08      0.04      0.13     84.31      1.03
          det_prob[17]      0.09      0.03      0.08      0.04      0.13     78.14      1.03
          det_prob[18]      0.09      0.03      0.08      0.04      0.13     74.73      1.03
          det_prob[19]      0.09      0.03      0.08      0.04      0.13     74.11      1.03
          det_prob[20]      0.09      0.03      0.08      0.04      0.13     67.31      1.03
          det_prob[21]      0.09      0.03      0.09      0.04      0.14     64.62      1.03
          det_prob[22]      0.09      0.03      0.08      0.04      0.13     64.41      1.03
          det_prob[23]      0.09      0.03      0.08      0.05      0.13     65.47      1.04
          det_prob[24]      0.08      0.03      0.08      0.04      0.13     64.23      1.03
          det_prob[25]      0.08      0.03      0.08      0.04      0.12     77.49      1.03
          det_prob[26]      0.08      0.03      0.07      0.04      0.12     75.66      1.02
          det_prob[27]      0.08      0.03      0.07      0.03      0.11     70.75      1.03
          det_prob[28]      0.08      0.03      0.07      0.03      0.11     69.80      1.02
          det_prob[29]      0.08      0.03      0.07      0.03      0.11     74.05      1.02
          det_prob[30]      0.07      0.02      0.07      0.04      0.11     70.50      1.02
          det_prob[31]      0.07      0.02      0.07      0.04      0.11     60.62      1.03
          det_prob[32]      0.07      0.02      0.07      0.03      0.11     59.43      1.03
          det_prob[33]      0.07      0.02      0.07      0.04      0.11     63.98      1.02
          det_prob[34]      0.07      0.02      0.07      0.04      0.11     65.35      1.03
          det_prob[35]      0.07      0.02      0.07      0.03      0.11     55.08      1.04
          det_prob[36]      0.07      0.02      0.07      0.04      0.11     55.71      1.04
          det_prob[37]      0.08      0.02      0.07      0.04      0.11     54.32      1.03
          det_prob[38]      0.08      0.03      0.07      0.04      0.12     58.31      1.03
          det_prob[39]      0.08      0.03      0.07      0.04      0.12     62.34      1.02
          det_prob[40]      0.08      0.03      0.08      0.04      0.12     58.79      1.01
          det_prob[41]      0.08      0.03      0.08      0.04      0.12     60.47      1.01
          det_prob[42]      0.09      0.03      0.08      0.04      0.12     50.82      1.01
          det_prob[43]      0.09      0.03      0.08      0.04      0.13     52.85      1.02
          det_prob[44]      0.09      0.03      0.09      0.04      0.13     53.73      1.02
          det_prob[45]      0.09      0.03      0.09      0.04      0.13     56.97      1.01
          det_prob[46]      0.09      0.03      0.09      0.05      0.14     59.00      1.02
          det_prob[47]      0.10      0.03      0.09      0.05      0.14     53.54      1.02
          det_prob[48]      0.10      0.03      0.09      0.05      0.14     45.31      1.02
          det_prob[49]      0.10      0.03      0.10      0.05      0.14     45.87      1.02
          det_prob[50]      0.10      0.03      0.09      0.05      0.14     50.77      1.02
          det_prob[51]      0.10      0.03      0.09      0.06      0.15     56.00      1.01
          det_prob[52]      0.10      0.03      0.10      0.06      0.15     61.96      1.01
          det_prob[53]      0.10      0.03      0.09      0.05      0.15     63.10      1.01
          det_prob[54]      0.10      0.03      0.10      0.05      0.15     66.41      1.01
          det_prob[55]      0.10      0.03      0.10      0.05      0.15     64.73      1.01
          det_prob[56]      0.10      0.03      0.10      0.06      0.15     57.66      1.01
          det_prob[57]      0.11      0.03      0.10      0.06      0.15     65.48      1.00
          det_prob[58]      0.11      0.03      0.10      0.06      0.16     71.44      1.00
          det_prob[59]      0.11      0.03      0.10      0.06      0.17     70.05      1.00
          det_prob[60]      0.11      0.03      0.10      0.06      0.16     64.01      1.00
          det_prob[61]      0.11      0.04      0.10      0.05      0.16     68.96      1.00
          det_prob[62]      0.11      0.04      0.10      0.05      0.16     71.08      1.00
          det_prob[63]      0.11      0.04      0.10      0.05      0.16     68.97      1.00
          det_prob[64]      0.11      0.04      0.10      0.05      0.16     63.55      1.00
          det_prob[65]      0.11      0.04      0.10      0.05      0.16     56.92      1.01
          det_prob[66]      0.11      0.04      0.10      0.05      0.16     57.44      1.01
          det_prob[67]      0.10      0.04      0.10      0.05      0.15     56.80      1.01
          det_prob[68]      0.10      0.03      0.09      0.05      0.15     62.18      1.00
          det_prob[69]      0.10      0.03      0.09      0.05      0.15     64.96      1.00
          det_prob[70]      0.11      0.03      0.10      0.05      0.15     59.08      1.00
          det_prob[71]      0.11      0.04      0.11      0.05      0.16     57.06      1.00
          det_prob[72]      0.12      0.04      0.11      0.06      0.17     64.57      1.00
          det_prob[73]      0.12      0.04      0.11      0.05      0.18     63.91      1.00
          det_prob[74]      0.12      0.04      0.12      0.06      0.18     60.74      1.00
          det_prob[75]      0.12      0.04      0.12      0.06      0.18     65.17      1.00
          det_prob[76]      0.12      0.04      0.11      0.06      0.17     63.89      1.00
          det_prob[77]      0.11      0.04      0.10      0.06      0.16     66.97      1.01
          det_prob[78]      0.11      0.03      0.10      0.05      0.16     69.53      1.00
          det_prob[79]      0.10      0.03      0.10      0.05      0.15     66.89      1.00
          det_prob[80]      0.10      0.03      0.10      0.05      0.14     67.43      1.00
          det_prob[81]      0.10      0.03      0.10      0.05      0.15     60.30      1.00
          det_prob[82]      0.10      0.03      0.09      0.05      0.15     64.73      1.00
          det_prob[83]      0.10      0.03      0.09      0.04      0.14     60.60      1.00
          det_prob[84]      0.10      0.03      0.09      0.05      0.15     64.51      1.01
          det_prob[85]      0.10      0.03      0.10      0.05      0.15     67.14      1.01
          det_prob[86]      0.10      0.03      0.09      0.05      0.15     65.80      1.01
          det_prob[87]      0.09      0.03      0.09      0.05      0.14     62.01      1.02
          det_prob[88]      0.09      0.03      0.08      0.04      0.13     57.82      1.02
          det_prob[89]      0.09      0.03      0.08      0.04      0.13     62.58      1.02
          det_prob[90]      0.09      0.03      0.08      0.04      0.13     72.77      1.02
          det_prob[91]      0.09      0.03      0.08      0.04      0.13     67.98      1.03
          det_prob[92]      0.09      0.03      0.09      0.04      0.14     66.20      1.02
          det_prob[93]      0.09      0.03      0.08      0.04      0.13     67.63      1.03
          det_prob[94]      0.09      0.03      0.08      0.04      0.13     64.12      1.03
          det_prob[95]      0.09      0.03      0.08      0.05      0.14     64.60      1.03
          det_prob[96]      0.09      0.03      0.08      0.04      0.14     60.30      1.03
          det_prob[97]      0.10      0.03      0.09      0.04      0.15     60.29      1.03
          det_prob[98]      0.10      0.03      0.09      0.04      0.14     62.69      1.03
          det_prob[99]      0.10      0.03      0.09      0.04      0.15     58.76      1.03
         det_prob[100]      0.10      0.03      0.09      0.05      0.15     57.71      1.03
         det_prob[101]      0.10      0.03      0.09      0.05      0.15     55.57      1.02
         det_prob[102]      0.10      0.03      0.09      0.05      0.15     56.41      1.02
         det_prob[103]      0.10      0.03      0.09      0.04      0.15     52.17      1.03
         det_prob[104]      0.10      0.03      0.10      0.05      0.15     56.36      1.03
         det_prob[105]      0.10      0.03      0.10      0.06      0.16     56.16      1.02
         det_prob[106]      0.10      0.03      0.10      0.04      0.15     63.67      1.02
         det_prob[107]      0.10      0.03      0.09      0.05      0.15     66.17      1.01
         det_prob[108]      0.09      0.03      0.09      0.04      0.14     66.96      1.01
         det_prob[109]      0.09      0.03      0.08      0.04      0.14     74.10      1.01
         det_prob[110]      0.08      0.03      0.08      0.04      0.12     77.70      1.01
         det_prob[111]      0.07      0.03      0.07      0.04      0.11     71.15      1.02
         det_prob[112]      0.07      0.03      0.07      0.04      0.11     64.78      1.03
         det_prob[113]      0.07      0.02      0.07      0.03      0.11     66.31      1.03
         det_prob[114]      0.07      0.02      0.06      0.03      0.10     64.64      1.02
         det_prob[115]      0.07      0.02      0.06      0.03      0.10     72.43      1.02
         det_prob[116]      0.06      0.02      0.06      0.03      0.10     67.53      1.01
         det_prob[117]      0.07      0.02      0.06      0.03      0.10     66.69      1.02
         det_prob[118]      0.07      0.03      0.07      0.04      0.11     66.42      1.02
         det_prob[119]      0.08      0.03      0.07      0.04      0.12     61.88      1.02
         det_prob[120]      0.08      0.03      0.08      0.04      0.13     61.53      1.01
         det_prob[121]      0.09      0.03      0.08      0.04      0.13     60.55      1.01
         det_prob[122]      0.09      0.03      0.09      0.05      0.14     64.01      1.01
         det_prob[123]      0.10      0.03      0.09      0.05      0.15     59.01      1.01
         det_prob[124]      0.11      0.04      0.10      0.05      0.16     54.73      1.01
         det_prob[125]      0.12      0.04      0.11      0.05      0.17     48.00      1.01
         det_prob[126]      0.13      0.05      0.12      0.06      0.20     46.44      1.01
         det_prob[127]      0.15      0.05      0.15      0.07      0.23     50.13      1.01
         det_prob[128]      0.18      0.06      0.16      0.09      0.28     49.78      1.01
         det_prob[129]      0.20      0.07      0.19      0.10      0.30     51.98      1.01
         det_prob[130]      0.21      0.07      0.20      0.11      0.33     51.22      1.01
         det_prob[131]      0.24      0.08      0.22      0.12      0.36     49.45      1.00
         det_prob[132]      0.26      0.09      0.24      0.13      0.40     50.37      1.00
         det_prob[133]      0.27      0.09      0.25      0.13      0.41     46.83      1.00
         det_prob[134]      0.28      0.09      0.26      0.13      0.42     45.82      1.00
         det_prob[135]      0.30      0.10      0.28      0.14      0.45     43.53      1.01
         det_prob[136]      0.32      0.11      0.31      0.13      0.48     42.92      1.00
         det_prob[137]      0.35      0.12      0.34      0.18      0.53     39.17      1.00
         det_prob[138]      0.39      0.12      0.37      0.18      0.55     41.70      1.00
         det_prob[139]      0.43      0.12      0.42      0.24      0.62     39.59      1.00
