
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.92      1.26      0.53      0.00      2.08    867.27      1.00
                    E0     14.37     16.86      9.26      0.02     34.05     89.01      1.00
                    H0      1.37      1.24      1.02      0.00      3.07   1249.68      1.00
                    I0      5.80      8.62      3.14      0.03     13.88     83.23      1.00
                 beta0      1.81      0.96      1.78      0.53      3.04      7.35      1.03
  confirmed_dispersion      0.25      0.04      0.25      0.18      0.31   1204.46      1.00
      death_dispersion      0.39      0.04      0.39      0.32      0.46   1929.94      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     20.79      1.02
            death_rate      0.05      0.01      0.05      0.04      0.07    135.25      1.03
           det_prob[0]      0.18      0.05      0.18      0.10      0.26    221.12      1.00
           det_prob[1]      0.16      0.05      0.15      0.08      0.24    190.00      1.00
           det_prob[2]      0.14      0.05      0.14      0.07      0.23    187.36      1.00
           det_prob[3]      0.13      0.05      0.12      0.05      0.20    181.84      1.00
           det_prob[4]      0.11      0.05      0.10      0.04      0.17    162.29      1.00
           det_prob[5]      0.10      0.04      0.09      0.04      0.17    158.58      1.01
           det_prob[6]      0.09      0.04      0.08      0.04      0.15    152.41      1.01
           det_prob[7]      0.08      0.04      0.07      0.03      0.13    148.53      1.01
           det_prob[8]      0.07      0.03      0.07      0.03      0.12    127.96      1.01
           det_prob[9]      0.07      0.03      0.06      0.02      0.11    121.58      1.01
          det_prob[10]      0.06      0.03      0.06      0.02      0.10     99.51      1.02
          det_prob[11]      0.06      0.03      0.06      0.02      0.10    103.53      1.01
          det_prob[12]      0.06      0.02      0.05      0.02      0.09    116.12      1.02
          det_prob[13]      0.05      0.02      0.05      0.02      0.09    113.55      1.02
          det_prob[14]      0.05      0.02      0.05      0.03      0.09    110.65      1.02
          det_prob[15]      0.05      0.02      0.05      0.02      0.08    120.74      1.02
          det_prob[16]      0.05      0.02      0.04      0.02      0.08    117.69      1.03
          det_prob[17]      0.05      0.02      0.04      0.02      0.07    100.99      1.04
          det_prob[18]      0.05      0.02      0.04      0.02      0.07     75.36      1.04
          det_prob[19]      0.05      0.02      0.05      0.03      0.08     88.78      1.04
          det_prob[20]      0.05      0.02      0.05      0.02      0.08     72.37      1.06
          det_prob[21]      0.06      0.02      0.05      0.03      0.09     94.16      1.05
          det_prob[22]      0.06      0.02      0.06      0.03      0.09    103.91      1.04
          det_prob[23]      0.06      0.02      0.06      0.03      0.09     90.12      1.05
          det_prob[24]      0.06      0.02      0.06      0.03      0.10     78.37      1.06
          det_prob[25]      0.07      0.02      0.06      0.03      0.10     89.30      1.05
