
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.58      0.58      0.41      0.00      1.34   1040.78      1.00
                    E0     14.67     17.43      9.57      0.02     32.69     88.56      1.00
                    H0      1.14      1.11      0.85      0.00      2.47    909.81      1.00
                    I0      5.13      7.31      2.74      0.03     12.26    122.99      1.00
                 beta0      2.44      1.08      2.48      0.91      4.00      5.96      1.01
  confirmed_dispersion      0.31      0.05      0.30      0.23      0.38    557.44      1.00
      death_dispersion      0.10      0.00      0.10      0.10      0.11   1410.66      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     14.73      1.14
            death_rate      0.07      0.01      0.07      0.05      0.09    113.97      1.01
           det_prob[0]      0.20      0.06      0.19      0.11      0.28    103.55      1.00
           det_prob[1]      0.18      0.05      0.17      0.09      0.26    107.54      1.00
           det_prob[2]      0.16      0.06      0.15      0.07      0.25     88.61      1.00
           det_prob[3]      0.15      0.06      0.14      0.06      0.23     71.50      1.00
           det_prob[4]      0.14      0.05      0.13      0.06      0.21     68.95      1.00
           det_prob[5]      0.13      0.05      0.12      0.06      0.20     53.41      1.00
           det_prob[6]      0.12      0.05      0.11      0.05      0.18     50.22      1.00
           det_prob[7]      0.11      0.05      0.11      0.05      0.18     45.02      1.00
           det_prob[8]      0.11      0.04      0.10      0.05      0.16     41.43      1.00
           det_prob[9]      0.10      0.04      0.09      0.04      0.15     34.12      1.00
          det_prob[10]      0.09      0.04      0.09      0.04      0.14     39.50      1.00
          det_prob[11]      0.09      0.03      0.08      0.04      0.14     38.37      1.00
          det_prob[12]      0.09      0.03      0.08      0.04      0.13     38.51      1.00
          det_prob[13]      0.08      0.03      0.08      0.04      0.12     53.55      1.00
          det_prob[14]      0.08      0.03      0.08      0.04      0.12     59.69      1.00
          det_prob[15]      0.08      0.03      0.07      0.04      0.11     52.90      1.01
          det_prob[16]      0.07      0.02      0.07      0.04      0.11     57.09      1.00
          det_prob[17]      0.07      0.02      0.07      0.04      0.10     65.17      1.00
          det_prob[18]      0.07      0.02      0.06      0.03      0.10     81.78      1.00
          det_prob[19]      0.06      0.02      0.06      0.03      0.09     51.35      1.00
          det_prob[20]      0.06      0.02      0.06      0.03      0.09     49.86      1.00
          det_prob[21]      0.06      0.02      0.06      0.03      0.09     71.11      1.00
          det_prob[22]      0.07      0.02      0.06      0.04      0.10     77.34      1.00
          det_prob[23]      0.07      0.02      0.06      0.04      0.10     89.30      1.00
          det_prob[24]      0.07      0.02      0.06      0.03      0.10     99.57      1.00
          det_prob[25]      0.07      0.02      0.06      0.04      0.11    101.34      1.00
          det_prob[26]      0.07      0.02      0.07      0.04      0.11     90.87      1.00
          det_prob[27]      0.08      0.02      0.07      0.04      0.11     99.74      1.00
          det_prob[28]      0.08      0.02      0.08      0.04      0.11     97.41      1.00
          det_prob[29]      0.09      0.03      0.08      0.04      0.12     84.56      1.00
          det_prob[30]      0.09      0.03      0.08      0.05      0.13     77.31      1.00
          det_prob[31]      0.10      0.03      0.09      0.05      0.14     63.53      1.00
          det_prob[32]      0.10      0.03      0.09      0.05      0.15     58.97      1.00
          det_prob[33]      0.11      0.03      0.10      0.05      0.15     58.74      1.00
          det_prob[34]      0.11      0.04      0.11      0.06      0.17     54.55      1.00
          det_prob[35]      0.12      0.04      0.11      0.06      0.18     56.37      1.00
          det_prob[36]      0.12      0.04      0.12      0.06      0.19     54.38      1.00
          det_prob[37]      0.13      0.04      0.13      0.06      0.19     49.97      1.00
          det_prob[38]      0.13      0.04      0.13      0.07      0.20     48.22      1.01
          det_prob[39]      0.14      0.05      0.13      0.07      0.21     48.95      1.01
          det_prob[40]      0.15      0.05      0.14      0.07      0.22     41.04      1.01
          det_prob[41]      0.16      0.05      0.15      0.08      0.24     38.55      1.01
          det_prob[42]      0.16      0.06      0.15      0.08      0.25     32.85      1.03
          det_prob[43]      0.17      0.06      0.16      0.09      0.26     34.40      1.03
          det_prob[44]      0.18      0.06      0.17      0.08      0.26     32.20      1.03
          det_prob[45]      0.18      0.06      0.17      0.09      0.27     34.74      1.04
          det_prob[46]      0.19      0.06      0.18      0.10      0.29     33.42      1.04
          det_prob[47]      0.20      0.07      0.19      0.11      0.29     34.79      1.04
          det_prob[48]      0.21      0.07      0.20      0.12      0.31     39.96      1.03
          det_prob[49]      0.22      0.07      0.21      0.12      0.32     40.64      1.03
          det_prob[50]      0.23      0.07      0.22      0.12      0.33     45.21      1.03
          det_prob[51]      0.24      0.07      0.23      0.13      0.34     43.83      1.03
          det_prob[52]      0.24      0.07      0.23      0.14      0.37     44.96      1.03
          det_prob[53]      0.25      0.08      0.23      0.13      0.36     40.99      1.04
          det_prob[54]      0.25      0.08      0.24      0.12      0.36     45.39      1.04
          det_prob[55]      0.26      0.08      0.25      0.14      0.38     40.95      1.05
          det_prob[56]      0.27      0.08      0.26      0.15      0.39     42.49      1.06
          det_prob[57]      0.28      0.08      0.27      0.16      0.40     44.46      1.06
          det_prob[58]      0.28      0.08      0.27      0.16      0.39     40.68      1.06
          det_prob[59]      0.28      0.08      0.27      0.16      0.40     36.99      1.08
          det_prob[60]      0.28      0.08      0.27      0.16      0.40     42.80      1.07
          det_prob[61]      0.28      0.08      0.27      0.17      0.41     41.61      1.07
          det_prob[62]      0.28      0.08      0.28      0.16      0.41     59.58      1.06
          det_prob[63]      0.28      0.08      0.27      0.17      0.43     52.35      1.06
          det_prob[64]      0.28      0.08      0.27      0.14      0.39     68.80      1.06
          det_prob[65]      0.28      0.08      0.27      0.15      0.41     61.97      1.05
          det_prob[66]      0.28      0.08      0.27      0.16      0.42     64.40      1.05
          det_prob[67]      0.28      0.08      0.27      0.15      0.41     68.76      1.05
          det_prob[68]      0.28      0.08      0.27      0.15      0.41     66.80      1.05
          det_prob[69]      0.28      0.08      0.27      0.15      0.41     65.23      1.05
          det_prob[70]      0.29      0.08      0.28      0.16      0.43     61.42      1.06
          det_prob[71]      0.30      0.08      0.29      0.16      0.42     55.79      1.06
          det_prob[72]      0.30      0.08      0.30      0.16      0.43     59.03      1.05
          det_prob[73]      0.31      0.09      0.30      0.16      0.43     62.17      1.04
          det_prob[74]      0.32      0.09      0.31      0.18      0.47     62.06      1.05
          det_prob[75]      0.33      0.10      0.32      0.19      0.49     65.12      1.04
          det_prob[76]      0.35      0.10      0.34      0.18      0.49     61.99      1.04
          det_prob[77]      0.37      0.10      0.36      0.21      0.52     60.75      1.04
