
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.90      1.18      0.52      0.00      2.20   1038.94      1.00
                    E0     39.28     38.80     29.08      0.04     83.73    130.82      1.01
                    H0     15.95      7.90     14.56      3.66     27.32    512.10      1.00
                    I0     18.51     18.81     12.93      0.41     39.48     54.36      1.02
                 beta0      2.00      0.98      1.91      0.69      3.25      8.54      1.10
  confirmed_dispersion      0.18      0.03      0.18      0.14      0.23   1165.31      1.00
      death_dispersion      0.37      0.03      0.37      0.33      0.41   2054.61      1.00
            death_prob      0.02      0.00      0.02      0.02      0.03     22.41      1.02
            death_rate      0.03      0.00      0.03      0.02      0.03     69.66      1.01
           det_prob[0]      0.21      0.06      0.21      0.12      0.29    214.14      1.01
           det_prob[1]      0.19      0.06      0.19      0.09      0.28    187.97      1.01
           det_prob[2]      0.18      0.06      0.17      0.09      0.28    194.67      1.01
           det_prob[3]      0.17      0.06      0.16      0.07      0.25    190.24      1.00
           det_prob[4]      0.16      0.06      0.15      0.07      0.24    167.87      1.00
           det_prob[5]      0.15      0.06      0.14      0.07      0.24    162.43      1.01
           det_prob[6]      0.15      0.06      0.14      0.07      0.24    151.19      1.00
           det_prob[7]      0.14      0.05      0.13      0.06      0.22    136.54      1.01
           det_prob[8]      0.14      0.05      0.13      0.06      0.22    132.71      1.01
           det_prob[9]      0.14      0.05      0.13      0.07      0.22    107.54      1.01
          det_prob[10]      0.14      0.05      0.13      0.07      0.21     98.96      1.01
          det_prob[11]      0.13      0.05      0.13      0.06      0.21    107.91      1.01
          det_prob[12]      0.14      0.05      0.13      0.08      0.22     97.39      1.01
          det_prob[13]      0.15      0.05      0.14      0.08      0.22     94.87      1.02
          det_prob[14]      0.15      0.05      0.14      0.08      0.22    100.11      1.02
          det_prob[15]      0.15      0.05      0.14      0.07      0.21     93.99      1.02
          det_prob[16]      0.14      0.05      0.14      0.07      0.21    103.60      1.03
          det_prob[17]      0.14      0.04      0.14      0.08      0.21     91.28      1.04
          det_prob[18]      0.14      0.04      0.14      0.07      0.20     73.58      1.04
          det_prob[19]      0.14      0.04      0.13      0.07      0.21     79.53      1.04
          det_prob[20]      0.14      0.04      0.14      0.07      0.21     80.55      1.05
          det_prob[21]      0.15      0.05      0.15      0.08      0.23     83.74      1.05
          det_prob[22]      0.16      0.05      0.15      0.08      0.23     85.76      1.04
          det_prob[23]      0.17      0.05      0.16      0.09      0.25     80.20      1.05
          det_prob[24]      0.17      0.05      0.17      0.09      0.26     70.09      1.05
          det_prob[25]      0.18      0.05      0.18      0.10      0.27     75.74      1.05
          det_prob[26]      0.19      0.06      0.18      0.11      0.29     82.88      1.05
          det_prob[27]      0.19      0.06      0.19      0.10      0.28     79.46      1.04
          det_prob[28]      0.21      0.06      0.20      0.12      0.30     70.52      1.04
          det_prob[29]      0.21      0.06      0.21      0.12      0.30     65.53      1.05
          det_prob[30]      0.22      0.06      0.21      0.12      0.32     48.08      1.06
          det_prob[31]      0.22      0.06      0.21      0.12      0.32     52.09      1.05
          det_prob[32]      0.23      0.07      0.22      0.13      0.34     39.99      1.04
          det_prob[33]      0.24      0.07      0.23      0.12      0.34     40.60      1.04
          det_prob[34]      0.25      0.07      0.24      0.13      0.37     42.78      1.04
          det_prob[35]      0.26      0.07      0.25      0.15      0.39     47.94      1.03
          det_prob[36]      0.27      0.08      0.27      0.15      0.40     42.41      1.03
          det_prob[37]      0.29      0.08      0.28      0.16      0.42     41.56      1.03
          det_prob[38]      0.30      0.08      0.29      0.17      0.44     44.33      1.02
          det_prob[39]      0.31      0.09      0.30      0.18      0.45     41.62      1.01
          det_prob[40]      0.32      0.09      0.31      0.16      0.45     35.90      1.01
          det_prob[41]      0.33      0.10      0.32      0.17      0.48     41.24      1.00
          det_prob[42]      0.34      0.10      0.34      0.19      0.51     40.15      1.00
          det_prob[43]      0.36      0.10      0.35      0.20      0.53     39.09      1.00
          det_prob[44]      0.37      0.10      0.36      0.21      0.54     42.70      1.00
          det_prob[45]      0.38      0.11      0.37      0.19      0.54     40.90      1.00
          det_prob[46]      0.39      0.11      0.38      0.22      0.57     37.24      1.00
          det_prob[47]      0.40      0.11      0.39      0.23      0.59     40.18      1.00
          det_prob[48]      0.41      0.11      0.40      0.24      0.61     41.38      1.00
          det_prob[49]      0.43      0.12      0.42      0.24      0.62     38.17      1.00
          det_prob[50]      0.44      0.12      0.42      0.26      0.66     39.58      1.00
          det_prob[51]      0.44      0.13      0.43      0.24      0.65     41.85      1.00
          det_prob[52]      0.45      0.13      0.45      0.25      0.66     44.91      1.00
          det_prob[53]      0.47      0.13      0.46      0.24      0.68     43.84      1.00
          det_prob[54]      0.48      0.13      0.47      0.26      0.70     46.01      1.00
          det_prob[55]      0.49      0.13      0.48      0.28      0.73     50.57      1.00
          det_prob[56]      0.51      0.13      0.50      0.30      0.74     47.20      1.00
          det_prob[57]      0.52      0.13      0.52      0.30      0.75     43.26      1.00
          det_prob[58]      0.54      0.13      0.54      0.30      0.74     49.95      1.00
          det_prob[59]      0.55      0.14      0.55      0.32      0.77     50.67      1.00
          det_prob[60]      0.56      0.14      0.57      0.36      0.81     53.20      1.00
          det_prob[61]      0.57      0.14      0.58      0.35      0.79     48.89      1.00
          det_prob[62]      0.58      0.14      0.59      0.38      0.83     51.57      1.00
          det_prob[63]      0.59      0.14      0.60      0.37      0.82     49.64      1.00
          det_prob[64]      0.60      0.14      0.61      0.37      0.83     53.42      1.00
          det_prob[65]      0.61      0.14      0.62      0.41      0.86     52.98      1.00
          det_prob[66]      0.63      0.14      0.64      0.40      0.85     51.74      1.00
          det_prob[67]      0.64      0.14      0.65      0.44      0.87     52.54      1.00
          det_prob[68]      0.65      0.14      0.66      0.45      0.88     51.72      1.00
          det_prob[69]      0.66      0.14      0.68      0.45      0.88     52.95      1.00
          det_prob[70]      0.67      0.13      0.68      0.47      0.88     52.45      1.00
          det_prob[71]      0.69      0.13      0.69      0.48      0.88     50.70      1.00
          det_prob[72]      0.70      0.13      0.70      0.48      0.90     51.47      1.00
          det_prob[73]      0.71      0.13      0.72      0.52      0.92     55.43      1.00
          det_prob[74]      0.71      0.13      0.73      0.50      0.91     56.54      1.00
          det_prob[75]      0.72      0.13      0.72      0.52      0.92     57.45      1.00
          det_prob[76]      0.73      0.13      0.74      0.53      0.93     58.90      1.00
          det_prob[77]      0.74      0.12      0.75      0.55      0.94     57.15      1.01
          det_prob[78]      0.74      0.12      0.75      0.56      0.95     56.70      1.01
          det_prob[79]      0.75      0.13      0.76      0.56      0.95     55.76      1.01
          det_prob[80]      0.76      0.13      0.77      0.56      0.95     55.53      1.01
          det_prob[81]      0.76      0.13      0.78      0.57      0.95     54.95      1.01
          det_prob[82]      0.77      0.13      0.78      0.57      0.95     53.27      1.01
          det_prob[83]      0.77      0.13      0.79      0.60      0.97     51.42      1.01
          det_prob[84]      0.78      0.12      0.80      0.62      0.98     50.24      1.02
          det_prob[85]      0.79      0.12      0.80      0.62      0.97     51.79      1.02
          det_prob[86]      0.80      0.12      0.82      0.63      0.98     52.29      1.02
          det_prob[87]      0.81      0.12      0.83      0.64      0.98     50.82      1.02
          det_prob[88]      0.81      0.12      0.83      0.64      0.98     50.45      1.02
          det_prob[89]      0.82      0.12      0.84      0.66      0.99     48.85      1.02
          det_prob[90]      0.83      0.11      0.85      0.67      0.98     47.91      1.03
          det_prob[91]      0.83      0.11      0.85      0.69      0.99     45.49      1.03
          det_prob[92]      0.84      0.11      0.86      0.68      0.98     44.20      1.03
          det_prob[93]      0.84      0.11      0.86      0.69      0.99     43.26      1.04
          det_prob[94]      0.85      0.11      0.87      0.70      0.99     41.62      1.04
