
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.78      0.91      0.49      0.00      1.76   1584.32      1.00
                    E0     24.03     22.22     17.67      0.01     53.71    347.08      1.03
                    H0      1.81      1.76      1.25      0.00      4.17   1633.04      1.00
                    I0     17.50     12.87     14.31      0.82     33.77     52.32      1.11
                 beta0      1.69      0.76      1.51      0.62      2.76      4.58      2.00
  confirmed_dispersion      0.11      0.01      0.11      0.10      0.12   1585.97      1.00
      death_dispersion      0.29      0.03      0.29      0.26      0.33   1590.79      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     70.08      1.02
            death_rate      0.04      0.01      0.04      0.03      0.05     59.89      1.10
           det_prob[0]      0.21      0.06      0.20      0.12      0.30    258.61      1.00
           det_prob[1]      0.19      0.06      0.18      0.09      0.27    195.51      1.01
           det_prob[2]      0.17      0.06      0.16      0.08      0.26    180.03      1.02
           det_prob[3]      0.16      0.06      0.15      0.07      0.24    159.28      1.03
           det_prob[4]      0.15      0.06      0.14      0.06      0.23    146.55      1.03
           det_prob[5]      0.14      0.05      0.13      0.06      0.23    129.82      1.05
           det_prob[6]      0.14      0.05      0.13      0.06      0.21    120.08      1.06
           det_prob[7]      0.13      0.05      0.12      0.05      0.20    118.24      1.06
           det_prob[8]      0.12      0.04      0.11      0.05      0.18    110.87      1.06
           det_prob[9]      0.11      0.04      0.10      0.05      0.17    106.18      1.06
          det_prob[10]      0.10      0.04      0.09      0.04      0.16    110.74      1.06
          det_prob[11]      0.10      0.04      0.09      0.04      0.15    108.77      1.06
          det_prob[12]      0.10      0.04      0.10      0.05      0.16    110.98      1.06
          det_prob[13]      0.11      0.04      0.10      0.05      0.16    113.19      1.07
          det_prob[14]      0.10      0.03      0.10      0.04      0.15    123.93      1.05
          det_prob[15]      0.10      0.03      0.09      0.05      0.15    125.37      1.05
          det_prob[16]      0.09      0.03      0.09      0.05      0.15    129.63      1.04
          det_prob[17]      0.09      0.03      0.08      0.04      0.13    126.88      1.04
          det_prob[18]      0.08      0.03      0.08      0.04      0.13    126.81      1.04
          det_prob[19]      0.08      0.03      0.07      0.04      0.12    133.46      1.03
          det_prob[20]      0.08      0.02      0.07      0.04      0.11    136.42      1.03
          det_prob[21]      0.08      0.03      0.07      0.04      0.11    141.32      1.04
          det_prob[22]      0.07      0.02      0.07      0.04      0.11    142.57      1.03
          det_prob[23]      0.07      0.02      0.07      0.04      0.11    149.34      1.03
          det_prob[24]      0.08      0.02      0.07      0.04      0.11    147.14      1.03
          det_prob[25]      0.07      0.02      0.07      0.04      0.11    139.48      1.03
          det_prob[26]      0.07      0.02      0.07      0.04      0.10    140.91      1.03
