
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.79      3.68      0.77      0.00      4.09    889.61      1.00
                    E0     15.24     19.08      8.85      0.03     38.84    141.30      1.03
                    H0      1.18      1.14      0.82      0.00      2.63   1063.71      1.00
                    I0     13.63     18.27      7.86      0.27     31.65    139.14      1.04
                 beta0      1.05      0.64      0.88      0.20      1.98     12.08      1.37
  confirmed_dispersion      0.39      0.06      0.38      0.28      0.48   1197.91      1.00
      death_dispersion      0.70      0.08      0.70      0.58      0.84   1436.87      1.00
            death_prob      0.01      0.01      0.01      0.00      0.02     29.88      1.01
            death_rate      0.05      0.01      0.05      0.03      0.06    153.79      1.00
           det_prob[0]      0.25      0.07      0.24      0.13      0.34    220.07      1.00
           det_prob[1]      0.24      0.07      0.23      0.12      0.36    197.71      1.00
           det_prob[2]      0.23      0.08      0.22      0.10      0.35    175.68      1.00
           det_prob[3]      0.22      0.08      0.21      0.09      0.35    154.68      1.00
           det_prob[4]      0.21      0.09      0.20      0.07      0.33    142.27      1.00
           det_prob[5]      0.21      0.09      0.19      0.08      0.34    123.49      1.00
           det_prob[6]      0.21      0.09      0.19      0.08      0.35    108.28      1.00
           det_prob[7]      0.20      0.10      0.18      0.06      0.34     94.02      1.00
           det_prob[8]      0.20      0.10      0.18      0.06      0.34     89.22      1.00
           det_prob[9]      0.20      0.10      0.18      0.06      0.34     86.21      1.00
          det_prob[10]      0.21      0.10      0.19      0.06      0.35     82.98      1.00
          det_prob[11]      0.21      0.10      0.20      0.06      0.34     76.79      1.00
          det_prob[12]      0.21      0.11      0.20      0.07      0.37     73.81      1.00
          det_prob[13]      0.21      0.10      0.19      0.07      0.37     70.52      1.00
          det_prob[14]      0.20      0.10      0.18      0.06      0.35     60.95      1.00
          det_prob[15]      0.20      0.10      0.18      0.06      0.35     59.68      1.00
          det_prob[16]      0.20      0.10      0.17      0.06      0.35     54.21      1.00
          det_prob[17]      0.19      0.10      0.17      0.05      0.34     51.93      1.00
          det_prob[18]      0.19      0.10      0.17      0.05      0.33     49.42      1.00
          det_prob[19]      0.18      0.10      0.16      0.04      0.32     47.31      1.00
          det_prob[20]      0.18      0.10      0.15      0.04      0.32     47.07      1.00
          det_prob[21]      0.18      0.10      0.16      0.03      0.31     50.76      1.00
          det_prob[22]      0.18      0.10      0.16      0.04      0.32     50.79      1.00
          det_prob[23]      0.18      0.10      0.16      0.04      0.31     50.93      1.00
          det_prob[24]      0.18      0.10      0.16      0.04      0.32     49.41      1.00
          det_prob[25]      0.18      0.10      0.16      0.04      0.32     50.07      1.00
          det_prob[26]      0.18      0.10      0.15      0.04      0.32     52.57      1.00
          det_prob[27]      0.17      0.10      0.15      0.03      0.31     53.62      1.00
          det_prob[28]      0.17      0.10      0.15      0.04      0.32     49.50      1.00
          det_prob[29]      0.17      0.10      0.14      0.04      0.31     51.91      1.00
          det_prob[30]      0.16      0.10      0.14      0.03      0.30     53.01      1.00
          det_prob[31]      0.16      0.10      0.14      0.04      0.30     51.81      1.00
          det_prob[32]      0.16      0.10      0.14      0.03      0.29     52.54      1.00
          det_prob[33]      0.15      0.09      0.13      0.03      0.28     55.44      1.00
          det_prob[34]      0.15      0.09      0.13      0.03      0.28     55.32      1.00
          det_prob[35]      0.15      0.09      0.13      0.03      0.27     54.14      1.00
          det_prob[36]      0.14      0.09      0.12      0.02      0.27     51.95      1.00
          det_prob[37]      0.15      0.09      0.12      0.03      0.27     49.83      1.00
          det_prob[38]      0.15      0.09      0.12      0.03      0.28     49.30      1.00
          det_prob[39]      0.15      0.09      0.13      0.03      0.28     47.70      1.00
          det_prob[40]      0.15      0.09      0.13      0.03      0.27     53.37      1.00
          det_prob[41]      0.15      0.08      0.13      0.03      0.28     49.00      1.00
          det_prob[42]      0.15      0.09      0.13      0.03      0.27     50.74      1.00
          det_prob[43]      0.15      0.09      0.14      0.04      0.28     49.00      1.00
          det_prob[44]      0.15      0.09      0.13      0.04      0.28     52.01      1.00
          det_prob[45]      0.15      0.09      0.13      0.04      0.27     50.51      1.00
          det_prob[46]      0.14      0.08      0.13      0.04      0.27     48.57      1.00
          det_prob[47]      0.14      0.08      0.13      0.04      0.26     47.63      1.00
          det_prob[48]      0.14      0.08      0.13      0.03      0.26     46.71      1.00
          det_prob[49]      0.14      0.08      0.12      0.03      0.27     49.92      1.00
          det_prob[50]      0.14      0.08      0.12      0.04      0.26     48.77      1.00
          det_prob[51]      0.14      0.08      0.12      0.03      0.25     44.65      1.00
          det_prob[52]      0.14      0.08      0.12      0.03      0.25     43.06      1.00
          det_prob[53]      0.14      0.08      0.12      0.03      0.25     46.79      1.00
          det_prob[54]      0.14      0.08      0.12      0.03      0.24     43.17      1.00
          det_prob[55]      0.14      0.08      0.12      0.03      0.24     39.31      1.00
          det_prob[56]      0.14      0.08      0.12      0.03      0.25     40.06      1.00
          det_prob[57]      0.14      0.08      0.13      0.03      0.25     40.12      1.00
          det_prob[58]      0.14      0.08      0.13      0.04      0.25     43.41      1.00
          det_prob[59]      0.14      0.08      0.13      0.04      0.26     48.12      1.00
          det_prob[60]      0.14      0.08      0.12      0.03      0.25     39.97      1.00
          det_prob[61]      0.14      0.08      0.13      0.03      0.25     42.54      1.00
          det_prob[62]      0.14      0.08      0.12      0.04      0.26     40.92      1.00
          det_prob[63]      0.14      0.08      0.13      0.03      0.25     41.90      1.00
          det_prob[64]      0.14      0.08      0.13      0.04      0.25     42.76      1.00
          det_prob[65]      0.15      0.08      0.13      0.04      0.26     45.61      1.00
          det_prob[66]      0.15      0.08      0.13      0.04      0.26     46.43      1.00
          det_prob[67]      0.15      0.08      0.13      0.03      0.26     43.05      1.00
          det_prob[68]      0.15      0.08      0.13      0.03      0.26     42.06      1.00
          det_prob[69]      0.15      0.08      0.13      0.04      0.27     45.65      1.01
          det_prob[70]      0.16      0.09      0.14      0.04      0.27     43.12      1.01
          det_prob[71]      0.16      0.09      0.15      0.04      0.29     40.33      1.01
          det_prob[72]      0.17      0.09      0.15      0.04      0.30     42.78      1.01
          det_prob[73]      0.17      0.10      0.15      0.04      0.31     40.25      1.01
          det_prob[74]      0.18      0.10      0.15      0.05      0.31     36.82      1.01
          det_prob[75]      0.19      0.10      0.16      0.05      0.33     38.85      1.01
          det_prob[76]      0.20      0.11      0.17      0.05      0.35     36.18      1.02
          det_prob[77]      0.20      0.11      0.17      0.04      0.34     35.79      1.02
          det_prob[78]      0.20      0.11      0.18      0.05      0.38     35.32      1.02
          det_prob[79]      0.21      0.12      0.18      0.05      0.37     36.54      1.01
          det_prob[80]      0.22      0.13      0.18      0.05      0.40     36.41      1.02
          det_prob[81]      0.22      0.13      0.19      0.05      0.42     39.85      1.02
          det_prob[82]      0.23      0.14      0.20      0.04      0.43     37.38      1.02
          det_prob[83]      0.24      0.14      0.21      0.04      0.44     37.48      1.02
          det_prob[84]      0.26      0.14      0.22      0.07      0.47     33.29      1.02
          det_prob[85]      0.27      0.15      0.24      0.06      0.48     33.66      1.02
          det_prob[86]      0.28      0.15      0.25      0.07      0.50     35.68      1.02
          det_prob[87]      0.29      0.16      0.26      0.06      0.51     33.83      1.03
          det_prob[88]      0.30      0.16      0.27      0.08      0.55     35.62      1.03
          det_prob[89]      0.31      0.17      0.27      0.07      0.56     36.77      1.03
          det_prob[90]      0.32      0.17      0.28      0.07      0.57     39.10      1.03
          det_prob[91]      0.33      0.17      0.29      0.08      0.59     39.44      1.03
          det_prob[92]      0.34      0.18      0.30      0.08      0.61     38.96      1.03
          det_prob[93]      0.34      0.18      0.30      0.08      0.63     39.12      1.03
          det_prob[94]      0.35      0.19      0.31      0.07      0.63     41.51      1.03
          det_prob[95]      0.35      0.19      0.31      0.08      0.64     42.18      1.03
