
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.60      0.61      0.41      0.00      1.40   1398.10      1.00
                    E0     10.86     11.10      7.46      0.00     23.88     54.87      1.09
                    H0      1.12      1.08      0.78      0.00      2.60   1524.13      1.00
                    I0      5.63      7.86      2.94      0.01     13.76     69.16      1.10
                 beta0      1.22      0.68      1.06      0.35      2.14      3.87      2.17
  confirmed_dispersion      0.34      0.06      0.34      0.25      0.43   1267.82      1.00
      death_dispersion      0.11      0.01      0.11      0.10      0.13   1781.05      1.00
            death_prob      0.02      0.00      0.02      0.01      0.03     44.72      1.00
            death_rate      0.04      0.01      0.04      0.03      0.06    113.13      1.02
           det_prob[0]      0.27      0.07      0.27      0.15      0.37    178.62      1.00
           det_prob[1]      0.27      0.08      0.26      0.14      0.38    141.06      1.01
           det_prob[2]      0.26      0.08      0.26      0.14      0.41    139.18      1.01
           det_prob[3]      0.26      0.09      0.25      0.12      0.40    120.41      1.01
           det_prob[4]      0.26      0.10      0.25      0.10      0.39    107.76      1.01
           det_prob[5]      0.26      0.10      0.25      0.11      0.42    102.12      1.01
           det_prob[6]      0.27      0.10      0.25      0.10      0.42     93.59      1.02
           det_prob[7]      0.27      0.10      0.25      0.12      0.44     95.33      1.01
           det_prob[8]      0.27      0.10      0.25      0.11      0.43     89.94      1.01
           det_prob[9]      0.26      0.10      0.25      0.09      0.41     90.95      1.01
          det_prob[10]      0.26      0.11      0.24      0.09      0.41     88.96      1.01
          det_prob[11]      0.26      0.11      0.24      0.10      0.43     84.81      1.02
          det_prob[12]      0.25      0.11      0.23      0.09      0.39     83.77      1.02
          det_prob[13]      0.25      0.10      0.23      0.08      0.39     84.45      1.02
          det_prob[14]      0.24      0.10      0.22      0.08      0.38     80.57      1.02
          det_prob[15]      0.24      0.10      0.22      0.09      0.40     80.69      1.02
          det_prob[16]      0.24      0.10      0.22      0.07      0.38     82.24      1.02
