
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      3.45     12.70      1.01      0.00      5.87    482.79      1.00
                    E0     12.30     16.19      7.07      0.02     28.71    212.74      1.04
                    H0      1.26      1.37      0.85      0.00      2.76    413.15      1.00
                    I0      5.78      7.07      3.34      0.01     14.48    140.04      1.03
                 beta0      1.28      0.53      1.24      0.40      2.00     19.96      1.04
  confirmed_dispersion      0.37      0.06      0.37      0.26      0.46    299.30      1.00
      death_dispersion      0.94      0.08      0.94      0.81      1.07    465.02      1.00
            death_prob      0.01      0.00      0.01      0.00      0.01     19.88      1.08
            death_rate      0.05      0.02      0.05      0.03      0.08     78.25      1.02
           det_prob[0]      0.21      0.06      0.20      0.10      0.30    120.41      1.03
           det_prob[1]      0.19      0.06      0.19      0.09      0.30    120.07      1.02
           det_prob[2]      0.18      0.07      0.17      0.08      0.29    103.25      1.03
           det_prob[3]      0.16      0.07      0.16      0.06      0.27    101.54      1.03
           det_prob[4]      0.15      0.07      0.14      0.05      0.26    102.01      1.02
           det_prob[5]      0.14      0.06      0.13      0.05      0.25     94.93      1.03
           det_prob[6]      0.14      0.06      0.12      0.04      0.24     89.89      1.03
           det_prob[7]      0.13      0.06      0.12      0.04      0.23     91.99      1.02
           det_prob[8]      0.13      0.06      0.11      0.04      0.23     89.53      1.02
           det_prob[9]      0.12      0.06      0.11      0.03      0.21     90.55      1.02
          det_prob[10]      0.12      0.06      0.10      0.03      0.21     91.89      1.02
          det_prob[11]      0.11      0.06      0.10      0.02      0.21     85.69      1.03
          det_prob[12]      0.11      0.06      0.10      0.02      0.19     82.24      1.04
          det_prob[13]      0.10      0.05      0.09      0.03      0.18     74.29      1.04
          det_prob[14]      0.10      0.05      0.09      0.02      0.18     63.62      1.05
          det_prob[15]      0.09      0.05      0.09      0.02      0.16     61.06      1.06
          det_prob[16]      0.09      0.05      0.08      0.02      0.16     48.56      1.06
          det_prob[17]      0.09      0.05      0.08      0.02      0.15     40.27      1.07
          det_prob[18]      0.08      0.05      0.08      0.02      0.14     35.31      1.07
          det_prob[19]      0.08      0.05      0.08      0.02      0.14     27.70      1.09
          det_prob[20]      0.08      0.04      0.07      0.02      0.14     23.95      1.10
          det_prob[21]      0.08      0.04      0.07      0.01      0.13     22.41      1.10
          det_prob[22]      0.08      0.05      0.07      0.02      0.14     23.64      1.09
          det_prob[23]      0.08      0.05      0.07      0.02      0.14     24.46      1.09
          det_prob[24]      0.08      0.05      0.07      0.01      0.14     29.98      1.08
          det_prob[25]      0.08      0.05      0.07      0.02      0.14     31.51      1.08
          det_prob[26]      0.08      0.05      0.07      0.02      0.15     32.71      1.09
          det_prob[27]      0.08      0.05      0.07      0.01      0.15     28.33      1.10
          det_prob[28]      0.09      0.05      0.08      0.02      0.15     29.15      1.10
          det_prob[29]      0.09      0.05      0.08      0.02      0.16     30.52      1.09
          det_prob[30]      0.09      0.05      0.08      0.02      0.17     28.66      1.09
          det_prob[31]      0.10      0.05      0.09      0.02      0.17     29.80      1.08
          det_prob[32]      0.10      0.06      0.09      0.02      0.18     34.72      1.07
