
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.94      1.27      0.54      0.00      2.22    986.72      1.00
                    E0     10.09     10.73      6.80      0.00     23.24     48.29      1.11
                    H0      1.38      1.38      0.96      0.00      3.16   1514.32      1.00
                    I0      4.24      5.32      2.45      0.01      9.84     43.47      1.11
                 beta0      1.47      0.78      1.30      0.37      2.50      3.90      2.23
  confirmed_dispersion      0.14      0.03      0.13      0.10      0.17   1220.29      1.00
      death_dispersion      0.41      0.07      0.41      0.30      0.51   2356.76      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     55.47      1.00
            death_rate      0.05      0.01      0.05      0.03      0.06    283.67      1.00
           det_prob[0]      0.27      0.07      0.26      0.16      0.37    187.61      1.00
           det_prob[1]      0.26      0.08      0.26      0.15      0.39    184.59      1.00
           det_prob[2]      0.26      0.08      0.25      0.13      0.39    165.35      1.00
           det_prob[3]      0.25      0.09      0.24      0.12      0.40    154.59      1.00
           det_prob[4]      0.25      0.09      0.24      0.10      0.39    143.26      1.00
           det_prob[5]      0.25      0.10      0.24      0.10      0.40    135.82      1.01
           det_prob[6]      0.25      0.10      0.24      0.09      0.40    128.86      1.01
           det_prob[7]      0.26      0.10      0.24      0.09      0.40    123.42      1.01
           det_prob[8]      0.26      0.10      0.25      0.10      0.42    112.39      1.01
           det_prob[9]      0.27      0.10      0.26      0.09      0.41    109.57      1.01
          det_prob[10]      0.28      0.11      0.26      0.10      0.42    105.84      1.01
          det_prob[11]      0.28      0.11      0.26      0.10      0.43    108.49      1.01
          det_prob[12]      0.28      0.11      0.26      0.10      0.44    107.01      1.01
          det_prob[13]      0.28      0.11      0.27      0.12      0.45    103.94      1.01
          det_prob[14]      0.29      0.10      0.28      0.12      0.45    103.94      1.01
          det_prob[15]      0.30      0.10      0.28      0.13      0.46    103.49      1.02
          det_prob[16]      0.30      0.11      0.29      0.14      0.47    102.59      1.01
          det_prob[17]      0.31      0.11      0.29      0.15      0.49    100.08      1.01
          det_prob[18]      0.32      0.11      0.30      0.14      0.48    100.89      1.01
          det_prob[19]      0.31      0.11      0.29      0.13      0.47     97.85      1.01
          det_prob[20]      0.30      0.11      0.29      0.12      0.45     97.73      1.00
          det_prob[21]      0.31      0.11      0.29      0.14      0.47     98.58      1.00
          det_prob[22]      0.31      0.10      0.30      0.16      0.49     95.92      1.00
          det_prob[23]      0.32      0.11      0.31      0.15      0.49     96.03      1.00
          det_prob[24]      0.32      0.11      0.30      0.16      0.50     91.44      1.00
          det_prob[25]      0.32      0.11      0.30      0.15      0.49     85.47      1.00
          det_prob[26]      0.32      0.11      0.30      0.15      0.49     86.13      1.01
          det_prob[27]      0.32      0.11      0.30      0.15      0.50     87.11      1.01
          det_prob[28]      0.35      0.11      0.33      0.16      0.51     85.42      1.01
          det_prob[29]      0.36      0.11      0.34      0.17      0.52     82.67      1.01
          det_prob[30]      0.36      0.12      0.34      0.17      0.53     83.25      1.00
          det_prob[31]      0.36      0.12      0.34      0.18      0.54     81.70      1.01
          det_prob[32]      0.35      0.12      0.33      0.16      0.53     82.95      1.01
          det_prob[33]      0.34      0.12      0.32      0.13      0.51     79.81      1.01
          det_prob[34]      0.35      0.12      0.32      0.15      0.54     74.67      1.01
          det_prob[35]      0.35      0.12      0.32      0.16      0.54     74.49      1.01
          det_prob[36]      0.36      0.12      0.34      0.19      0.56     76.41      1.01
          det_prob[37]      0.36      0.12      0.34      0.17      0.55     73.78      1.02
          det_prob[38]      0.36      0.13      0.33      0.17      0.56     68.42      1.02
          det_prob[39]      0.36      0.13      0.34      0.16      0.56     67.40      1.02
          det_prob[40]      0.36      0.13      0.35      0.18      0.57     67.42      1.02
          det_prob[41]      0.38      0.12      0.37      0.19      0.57     70.36      1.01
          det_prob[42]      0.40      0.13      0.38      0.19      0.59     71.45      1.01
          det_prob[43]      0.41      0.13      0.39      0.20      0.62     68.81      1.02
          det_prob[44]      0.42      0.13      0.40      0.21      0.63     67.16      1.02
          det_prob[45]      0.43      0.13      0.41      0.22      0.64     66.34      1.02
          det_prob[46]      0.44      0.13      0.42      0.22      0.65     65.58      1.02
          det_prob[47]      0.44      0.13      0.43      0.25      0.69     64.14      1.02
          det_prob[48]      0.46      0.13      0.44      0.24      0.66     62.38      1.02
          det_prob[49]      0.47      0.13      0.45      0.24      0.67     62.20      1.02
          det_prob[50]      0.48      0.13      0.46      0.27      0.71     60.70      1.01
          det_prob[51]      0.48      0.13      0.47      0.27      0.70     59.07      1.01
          det_prob[52]      0.49      0.14      0.48      0.28      0.71     61.20      1.01
          det_prob[53]      0.49      0.14      0.48      0.27      0.73     60.16      1.01
          det_prob[54]      0.49      0.14      0.48      0.27      0.73     56.89      1.01
          det_prob[55]      0.50      0.14      0.49      0.26      0.73     56.25      1.01
          det_prob[56]      0.51      0.14      0.50      0.26      0.73     53.95      1.01
          det_prob[57]      0.52      0.14      0.51      0.31      0.77     56.23      1.00
          det_prob[58]      0.53      0.14      0.52      0.30      0.75     54.94      1.00
          det_prob[59]      0.54      0.14      0.53      0.28      0.74     54.57      1.00
          det_prob[60]      0.54      0.14      0.54      0.30      0.77     54.58      1.00
          det_prob[61]      0.55      0.14      0.54      0.30      0.77     53.32      1.00
          det_prob[62]      0.56      0.14      0.55      0.31      0.77     52.83      1.00
          det_prob[63]      0.57      0.14      0.56      0.32      0.78     55.85      1.00
          det_prob[64]      0.58      0.14      0.58      0.34      0.81     54.92      1.00
          det_prob[65]      0.59      0.14      0.59      0.33      0.81     55.14      1.00
          det_prob[66]      0.59      0.14      0.60      0.35      0.82     50.56      1.00
          det_prob[67]      0.60      0.15      0.60      0.34      0.81     51.37      1.00
          det_prob[68]      0.61      0.15      0.62      0.35      0.83     49.56      1.00
          det_prob[69]      0.62      0.14      0.63      0.37      0.84     48.81      1.00
          det_prob[70]      0.63      0.14      0.65      0.38      0.85     49.01      1.00
          det_prob[71]      0.65      0.14      0.66      0.41      0.87     49.19      1.00
          det_prob[72]      0.65      0.14      0.67      0.43      0.89     48.79      1.00
          det_prob[73]      0.66      0.14      0.68      0.42      0.88     47.87      1.01
          det_prob[74]      0.67      0.14      0.69      0.45      0.89     47.43      1.01
          det_prob[75]      0.68      0.14      0.70      0.45      0.90     45.96      1.01
          det_prob[76]      0.69      0.14      0.71      0.47      0.92     43.60      1.01
          det_prob[77]      0.70      0.14      0.72      0.47      0.90     45.27      1.01
          det_prob[78]      0.71      0.14      0.73      0.49      0.92     44.47      1.01
          det_prob[79]      0.71      0.14      0.73      0.49      0.92     44.25      1.01
          det_prob[80]      0.72      0.14      0.74      0.48      0.92     44.54      1.02
          det_prob[81]      0.72      0.14      0.75      0.51      0.95     43.77      1.02
          det_prob[82]      0.73      0.14      0.75      0.50      0.94     44.53      1.02
          det_prob[83]      0.74      0.14      0.77      0.52      0.94     44.29      1.03
          det_prob[84]      0.76      0.13      0.78      0.55      0.95     43.19      1.03
          det_prob[85]      0.77      0.13      0.79      0.57      0.95     42.82      1.03
          det_prob[86]      0.78      0.12      0.79      0.59      0.96     40.44      1.03
          det_prob[87]      0.78      0.12      0.80      0.60      0.96     38.47      1.03
          det_prob[88]      0.79      0.12      0.81      0.61      0.96     36.82      1.04
          det_prob[89]      0.80      0.12      0.82      0.62      0.97     36.64      1.04
          det_prob[90]      0.81      0.11      0.83      0.63      0.97     37.00      1.04
          det_prob[91]      0.82      0.11      0.84      0.65      0.97     35.39      1.05
          det_prob[92]      0.82      0.10      0.85      0.67      0.98     35.19      1.05
          det_prob[93]      0.83      0.10      0.85      0.67      0.98     34.33      1.05
          det_prob[94]      0.83      0.10      0.86      0.67      0.98     33.38      1.05
          det_prob[95]      0.83      0.11      0.86      0.66      0.98     32.39      1.05
          det_prob[96]      0.83      0.11      0.86      0.66      0.98     32.50      1.06
          det_prob[97]      0.84      0.11      0.87      0.68      0.98     30.98      1.07
          det_prob[98]      0.85      0.10      0.88      0.68      0.98     31.42      1.07
          det_prob[99]      0.85      0.10      0.88      0.69      0.99     30.38      1.07
         det_prob[100]      0.85      0.10      0.88      0.69      0.99     29.60      1.07
         det_prob[101]      0.86      0.10      0.89      0.69      0.99     29.32      1.07
         det_prob[102]      0.86      0.10      0.89      0.70      0.99     27.83      1.08
         det_prob[103]      0.86      0.10      0.89      0.72      0.99     28.08      1.08
         det_prob[104]      0.87      0.10      0.89      0.73      0.99     28.81      1.08
         det_prob[105]      0.87      0.09      0.89      0.74      0.99     28.70      1.08
         det_prob[106]      0.87      0.09      0.90      0.74      0.99     28.58      1.08
         det_prob[107]      0.88      0.09      0.90      0.74      0.99     28.60      1.07
         det_prob[108]      0.88      0.09      0.90      0.74      0.99     28.22      1.07
         det_prob[109]      0.88      0.10      0.90      0.74      1.00     28.73      1.07
         det_prob[110]      0.88      0.10      0.91      0.74      1.00     29.92      1.07
         det_prob[111]      0.88      0.10      0.91      0.75      1.00     30.09      1.07
         det_prob[112]      0.88      0.10      0.91      0.75      1.00     29.88      1.07
         det_prob[113]      0.88      0.10      0.91      0.74      1.00     29.96      1.07
         det_prob[114]      0.89      0.10      0.92      0.75      1.00     30.10      1.06
         det_prob[115]      0.89      0.10      0.92      0.75      1.00     29.21      1.06
         det_prob[116]      0.89      0.10      0.92      0.75      1.00     30.25      1.06
         det_prob[117]      0.89      0.10      0.92      0.74      1.00     29.63      1.06
         det_prob[118]      0.89      0.11      0.92      0.73      1.00     29.85      1.05
         det_prob[119]      0.89      0.11      0.92      0.75      1.00     29.96      1.05
         det_prob[120]      0.89      0.11      0.92      0.73      1.00     29.57      1.05
         det_prob[121]      0.89      0.11      0.93      0.74      1.00     28.87      1.06
         det_prob[122]      0.89      0.11      0.93      0.74      1.00     29.36      1.05
         det_prob[123]      0.90      0.11      0.93      0.74      1.00     30.00      1.05
         det_prob[124]      0.90      0.11      0.93      0.74      1.00     30.31      1.05
         det_prob[125]      0.90      0.11      0.94      0.74      1.00     30.70      1.05
         det_prob[126]      0.90      0.11      0.94      0.75      1.00     30.18      1.05
         det_prob[127]      0.90      0.10      0.94      0.76      1.00     31.16      1.05
         det_prob[128]      0.90      0.10      0.94      0.77      1.00     31.20      1.04
         det_prob[129]      0.91      0.10      0.94      0.77      1.00     31.44      1.04
         det_prob[130]      0.91      0.10      0.95      0.77      1.00     31.19      1.04
         det_prob[131]      0.91      0.10      0.95      0.77      1.00     30.89      1.04
         det_prob[132]      0.91      0.09      0.95      0.79      1.00     31.22      1.03
         det_prob[133]      0.92      0.09      0.95      0.79      1.00     31.43      1.03
         det_prob[134]      0.92      0.09      0.95      0.79      1.00     31.43      1.03
         det_prob[135]      0.92      0.09      0.96      0.80      1.00     31.37      1.04
         det_prob[136]      0.92      0.09      0.96      0.81      1.00     32.15      1.03
         det_prob[137]      0.92      0.09      0.96      0.80      1.00     32.10      1.03
         det_prob[138]      0.93      0.09      0.96      0.81      1.00     31.75      1.03
         det_prob[139]      0.93      0.08      0.96      0.82      1.00     31.79      1.03
         det_prob[140]      0.93      0.08      0.96      0.82      1.00     32.02      1.03
         det_prob[141]      0.93      0.08      0.97      0.83      1.00     32.44      1.03
         det_prob[142]      0.93      0.08      0.97      0.83      1.00     32.67      1.03
         det_prob[143]      0.93      0.08      0.97      0.83      1.00     33.51      1.03
         det_prob[144]      0.93      0.08      0.97      0.83      1.00     33.46      1.03
         det_prob[145]      0.94      0.08      0.97      0.84      1.00     34.19      1.03
         det_prob[146]      0.94      0.08      0.97      0.84      1.00     34.64      1.03
         det_prob[147]      0.94      0.07      0.97      0.84      1.00     34.51      1.03
         det_prob[148]      0.94      0.07      0.97      0.85      1.00     33.21      1.03
         det_prob[149]      0.94      0.07      0.97      0.85      1.00     34.55      1.03
         det_prob[150]      0.95      0.07      0.97      0.86      1.00     34.23      1.03
         det_prob[151]      0.95      0.07      0.97      0.86      1.00     34.79      1.03
         det_prob[152]      0.95      0.07      0.98      0.86      1.00     34.83      1.03
         det_prob[153]      0.95      0.07      0.98      0.86      1.00     34.80      1.03
         det_prob[154]      0.95      0.06      0.98      0.87      1.00     35.00      1.03
         det_prob[155]      0.95      0.06      0.98      0.87      1.00     35.37      1.03
         det_prob[156]      0.95      0.06      0.98      0.87      1.00     35.56      1.03
         det_prob[157]      0.95      0.06      0.98      0.87      1.00     35.35      1.04
         det_prob[158]      0.95      0.06      0.98      0.87      1.00     35.54      1.03
         det_prob[159]      0.95      0.06      0.98      0.87      1.00     35.06      1.03
         det_prob[160]      0.95      0.06      0.98      0.87      1.00     34.46      1.03
         det_prob[161]      0.95      0.06      0.98      0.87      1.00     33.59      1.03
         det_prob[162]      0.95      0.06      0.98      0.88      1.00     33.86      1.03
         det_prob[163]      0.95      0.06      0.98      0.88      1.00     34.34      1.02
         det_prob[164]      0.95      0.06      0.98      0.88      1.00     35.16      1.03
         det_prob[165]      0.95      0.06      0.98      0.88      1.00     35.92      1.03
         det_prob[166]      0.96      0.06      0.98      0.88      1.00     36.62      1.03
         det_prob[167]      0.96      0.06      0.98      0.88      1.00     36.71      1.03
         det_prob[168]      0.96      0.06      0.98      0.88      1.00     37.95      1.03
         det_prob[169]      0.96      0.06      0.98      0.88      1.00     37.91      1.03
         det_prob[170]      0.96      0.06      0.98      0.88      1.00     37.42      1.03
         det_prob[171]      0.96      0.06      0.98      0.88      1.00     39.85      1.03
         det_prob[172]      0.96      0.06      0.98      0.88      1.00     41.58      1.03
         det_prob[173]      0.96      0.06      0.98      0.89      1.00     42.18      1.03
         det_prob[174]      0.96      0.06      0.98      0.88      1.00     42.05      1.03
         det_prob[175]      0.96      0.06      0.98      0.89      1.00     40.85      1.03
         det_prob[176]      0.96      0.06      0.98      0.89      1.00     42.04      1.03
         det_prob[177]      0.96      0.06      0.98      0.89      1.00     43.21      1.02
         det_prob[178]      0.96      0.06      0.98      0.89      1.00     44.22      1.02
         det_prob[179]      0.96      0.06      0.98      0.88      1.00     44.33      1.02
         det_prob[180]      0.96      0.06      0.98      0.88      1.00     46.54      1.02
         det_prob[181]      0.95      0.07      0.98      0.87      1.00     48.47      1.02
         det_prob[182]      0.95      0.07      0.98      0.88      1.00     49.01      1.02
         det_prob[183]      0.95      0.07      0.98      0.87      1.00     51.17      1.02
         det_prob[184]      0.95      0.07      0.98      0.87      1.00     50.72      1.02
         det_prob[185]      0.95      0.07      0.98      0.87      1.00     52.83      1.02
             det_prob0      0.27      0.06      0.27      0.18      0.38    278.36      1.00
            det_prob_d      0.90      0.03      0.90      0.85      0.95   1789.12      1.00
                 gamma      0.49      0.05      0.48      0.39      0.57   1082.99      1.01
                 rw[0]     -0.09      1.01     -0.10     -1.81      1.50     31.75      1.13
                 rw[1]     -0.04      1.43     -0.02     -2.54      2.25     14.06      1.24
                 rw[2]      0.00      1.81      0.05     -2.74      3.11      9.55      1.36
                 rw[3]      0.11      2.09      0.06     -3.07      3.79      7.51      1.45
                 rw[4]      0.34      2.28      0.29     -3.66      3.72      6.63      1.53
                 rw[5]      0.53      2.51      0.48     -3.33      4.87      6.05      1.62
                 rw[6]      0.77      2.68      0.65     -3.88      4.85      5.46      1.72
                 rw[7]      1.04      2.81      0.97     -3.60      5.53      5.13      1.81
                 rw[8]      1.27      2.88      1.13     -3.46      5.72      4.89      1.86
                 rw[9]      1.41      2.96      1.38     -3.78      5.78      4.79      1.88
                rw[10]      1.45      3.05      1.40     -3.51      6.09      4.52      1.98
                rw[11]      1.47      3.06      1.36     -3.67      6.05      4.33      2.05
                rw[12]      1.38      3.10      1.34     -3.65      6.26      4.53      2.02
                rw[13]      1.22      3.11      1.12     -3.31      6.43      4.38      2.07
                rw[14]      1.13      3.08      1.21     -3.46      6.15      4.17      2.15
                rw[15]      0.88      3.06      0.95     -3.71      5.96      4.14      2.18
                rw[16]      0.52      3.09      0.53     -4.12      5.49      4.19      2.16
                rw[17]      0.11      3.11      0.06     -4.64      5.11      4.12      2.12
                rw[18]     -0.40      3.06     -0.42     -4.64      4.77      4.17      2.12
                rw[19]     -0.87      3.04     -0.93     -5.04      4.43      4.27      2.12
                rw[20]     -1.26      3.03     -1.47     -5.82      3.73      4.22      2.13
                rw[21]     -1.69      3.09     -1.81     -6.65      3.06      4.32      2.07
                rw[22]     -2.16      3.08     -2.25     -6.68      3.13      4.33      2.08
                rw[23]     -2.64      3.03     -2.69     -7.41      2.20      4.48      2.03
