
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.76      0.90      0.49      0.00      1.71   1620.68      1.00
                    E0      6.62      7.67      4.06      0.00     16.36    105.87      1.06
                    H0      1.20      1.25      0.82      0.00      2.70   1282.40      1.00
                    I0      3.47      4.43      1.82      0.01      8.86    116.91      1.09
                 beta0      1.18      0.63      1.09      0.36      1.97      5.98      1.73
  confirmed_dispersion      0.18      0.04      0.18      0.12      0.24   1101.77      1.00
      death_dispersion      0.28      0.08      0.27      0.15      0.42   1199.57      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     42.26      1.00
            death_rate      0.05      0.01      0.05      0.03      0.07    394.85      1.00
           det_prob[0]      0.25      0.07      0.25      0.15      0.37    199.82      1.00
           det_prob[1]      0.24      0.08      0.24      0.12      0.36    184.93      1.00
           det_prob[2]      0.24      0.08      0.23      0.10      0.35    156.10      1.00
           det_prob[3]      0.23      0.08      0.22      0.08      0.34    149.99      1.01
           det_prob[4]      0.22      0.09      0.21      0.08      0.35    134.49      1.00
           det_prob[5]      0.22      0.09      0.20      0.08      0.35    135.01      1.00
           det_prob[6]      0.21      0.09      0.19      0.07      0.34    120.23      1.01
           det_prob[7]      0.21      0.09      0.20      0.07      0.35    116.52      1.01
           det_prob[8]      0.21      0.09      0.19      0.07      0.34    112.08      1.01
           det_prob[9]      0.21      0.09      0.19      0.06      0.34    105.40      1.01
          det_prob[10]      0.21      0.10      0.19      0.06      0.35    107.18      1.01
          det_prob[11]      0.21      0.10      0.19      0.07      0.36    107.77      1.01
          det_prob[12]      0.22      0.10      0.20      0.07      0.35    106.10      1.01
          det_prob[13]      0.22      0.10      0.21      0.08      0.37    105.49      1.02
          det_prob[14]      0.23      0.10      0.22      0.08      0.37    100.91      1.01
          det_prob[15]      0.23      0.10      0.21      0.07      0.37     93.79      1.01
          det_prob[16]      0.21      0.10      0.20      0.07      0.36     89.12      1.01
          det_prob[17]      0.21      0.10      0.19      0.06      0.34     88.27      1.02
          det_prob[18]      0.21      0.10      0.19      0.06      0.33     87.49      1.02
          det_prob[19]      0.21      0.10      0.19      0.06      0.33     89.95      1.02
          det_prob[20]      0.21      0.10      0.19      0.07      0.35     91.84      1.02
          det_prob[21]      0.22      0.10      0.20      0.07      0.34     93.11      1.02
          det_prob[22]      0.23      0.10      0.21      0.08      0.37     94.74      1.02
          det_prob[23]      0.23      0.10      0.21      0.09      0.37     91.27      1.02
          det_prob[24]      0.22      0.10      0.20      0.08      0.36     94.02      1.02
          det_prob[25]      0.22      0.10      0.20      0.08      0.37     88.10      1.02
          det_prob[26]      0.22      0.10      0.20      0.09      0.37     81.88      1.03
          det_prob[27]      0.22      0.10      0.20      0.08      0.36     82.57      1.03
          det_prob[28]      0.22      0.10      0.20      0.09      0.37     84.13      1.02
          det_prob[29]      0.22      0.10      0.20      0.08      0.35     82.55      1.03
          det_prob[30]      0.21      0.10      0.20      0.08      0.35     86.02      1.02
          det_prob[31]      0.21      0.10      0.19      0.07      0.35     82.83      1.02
          det_prob[32]      0.21      0.10      0.19      0.08      0.35     84.77      1.02
          det_prob[33]      0.21      0.10      0.18      0.07      0.34     86.33      1.03
          det_prob[34]      0.20      0.10      0.18      0.06      0.33     89.03      1.02
          det_prob[35]      0.20      0.09      0.18      0.08      0.34     82.91      1.03
          det_prob[36]      0.20      0.09      0.18      0.07      0.33     82.52      1.03
          det_prob[37]      0.20      0.09      0.18      0.06      0.32     78.28      1.03
          det_prob[38]      0.21      0.09      0.19      0.07      0.32     78.26      1.03
          det_prob[39]      0.21      0.09      0.20      0.07      0.33     75.59      1.03
          det_prob[40]      0.22      0.09      0.20      0.08      0.33     79.91      1.03
          det_prob[41]      0.23      0.09      0.22      0.10      0.36     84.25      1.02
          det_prob[42]      0.25      0.09      0.23      0.11      0.39     75.31      1.03
          det_prob[43]      0.26      0.10      0.25      0.11      0.39     76.07      1.03
          det_prob[44]      0.29      0.10      0.28      0.15      0.44     76.73      1.02
          det_prob[45]      0.29      0.10      0.28      0.13      0.44     74.84      1.02
          det_prob[46]      0.28      0.10      0.27      0.14      0.44     74.14      1.02
          det_prob[47]      0.28      0.10      0.27      0.13      0.43     72.35      1.02
          det_prob[48]      0.28      0.10      0.27      0.13      0.44     72.86      1.01
          det_prob[49]      0.29      0.10      0.27      0.14      0.45     66.93      1.02
          det_prob[50]      0.30      0.10      0.29      0.15      0.47     66.68      1.01
          det_prob[51]      0.31      0.10      0.30      0.14      0.48     60.67      1.01
