
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.17      1.82      0.63      0.00      2.71    990.78      1.00
                    E0      7.83      8.50      5.06      0.00     18.29     37.24      1.10
                    H0      1.07      1.07      0.74      0.00      2.48   1351.50      1.00
                    I0      3.37      4.25      1.83      0.01      8.62     31.71      1.13
                 beta0      1.69      0.88      1.55      0.45      2.82      3.99      2.07
  confirmed_dispersion      0.12      0.02      0.12      0.10      0.14   1571.60      1.00
      death_dispersion      0.57      0.05      0.57      0.50      0.66   1500.90      1.00
            death_prob      0.02      0.00      0.02      0.01      0.02     40.29      1.00
            death_rate      0.05      0.01      0.05      0.03      0.07    171.74      1.00
           det_prob[0]      0.26      0.07      0.25      0.15      0.36    173.03      1.00
           det_prob[1]      0.25      0.07      0.24      0.13      0.36    149.44      1.00
           det_prob[2]      0.24      0.08      0.24      0.12      0.37    128.75      1.00
           det_prob[3]      0.24      0.08      0.23      0.10      0.36    115.89      1.00
           det_prob[4]      0.23      0.09      0.22      0.10      0.37    107.77      1.00
           det_prob[5]      0.23      0.09      0.22      0.09      0.37    104.31      1.00
           det_prob[6]      0.23      0.09      0.22      0.09      0.37     99.14      1.01
           det_prob[7]      0.23      0.09      0.22      0.10      0.38     99.23      1.00
           det_prob[8]      0.23      0.09      0.22      0.10      0.38     95.48      1.00
           det_prob[9]      0.23      0.09      0.22      0.09      0.36     93.65      1.00
          det_prob[10]      0.23      0.09      0.22      0.10      0.37     96.73      1.00
          det_prob[11]      0.22      0.09      0.21      0.09      0.35     99.06      1.00
          det_prob[12]      0.21      0.08      0.20      0.09      0.34     97.23      1.00
          det_prob[13]      0.20      0.08      0.19      0.06      0.31     93.82      1.00
          det_prob[14]      0.19      0.08      0.18      0.07      0.30     92.90      1.00
          det_prob[15]      0.18      0.07      0.17      0.08      0.29     93.89      1.00
          det_prob[16]      0.17      0.07      0.16      0.07      0.28     95.73      1.00
          det_prob[17]      0.17      0.07      0.16      0.06      0.26     99.16      1.00
          det_prob[18]      0.16      0.06      0.15      0.06      0.26     95.63      1.00
          det_prob[19]      0.16      0.06      0.16      0.07      0.25     93.07      1.00
          det_prob[20]      0.17      0.06      0.16      0.08      0.25     93.21      1.00
          det_prob[21]      0.16      0.06      0.15      0.07      0.24    102.82      1.00
          det_prob[22]      0.15      0.05      0.14      0.07      0.23     95.60      1.00
          det_prob[23]      0.14      0.05      0.13      0.06      0.21     94.96      1.00
          det_prob[24]      0.13      0.05      0.12      0.06      0.21     98.39      1.00
          det_prob[25]      0.13      0.05      0.12      0.06      0.20     96.86      1.00
          det_prob[26]      0.13      0.05      0.12      0.07      0.21     98.56      1.00
          det_prob[27]      0.14      0.05      0.13      0.06      0.21     97.23      1.00
          det_prob[28]      0.15      0.05      0.14      0.07      0.23     88.73      1.00
          det_prob[29]      0.16      0.06      0.15      0.07      0.24     91.84      1.00
          det_prob[30]      0.16      0.06      0.15      0.07      0.24     99.54      1.00
          det_prob[31]      0.17      0.06      0.16      0.08      0.26    100.28      1.00
          det_prob[32]      0.18      0.06      0.17      0.08      0.27     96.10      1.00
          det_prob[33]      0.19      0.06      0.18      0.08      0.28     93.22      1.00
          det_prob[34]      0.21      0.07      0.20      0.11      0.31     90.55      1.00
          det_prob[35]      0.21      0.07      0.20      0.11      0.32     91.97      1.00
          det_prob[36]      0.21      0.07      0.20      0.10      0.31     89.04      1.00
          det_prob[37]      0.21      0.07      0.20      0.10      0.31     89.67      1.00
          det_prob[38]      0.22      0.07      0.21      0.12      0.33     87.80      1.00
          det_prob[39]      0.21      0.07      0.20      0.11      0.33     82.05      1.00
          det_prob[40]      0.21      0.07      0.20      0.10      0.31     83.11      1.00
          det_prob[41]      0.21      0.07      0.20      0.10      0.31     91.48      1.00
          det_prob[42]      0.21      0.07      0.20      0.09      0.30     96.09      1.00
          det_prob[43]      0.21      0.07      0.20      0.10      0.30     95.51      1.00
          det_prob[44]      0.22      0.07      0.21      0.11      0.31     95.37      1.01
          det_prob[45]      0.22      0.07      0.22      0.10      0.32     92.19      1.01
          det_prob[46]      0.23      0.07      0.22      0.12      0.34     85.87      1.01
          det_prob[47]      0.24      0.07      0.23      0.12      0.35     90.67      1.01
          det_prob[48]      0.24      0.07      0.24      0.13      0.36     88.78      1.01
          det_prob[49]      0.24      0.07      0.23      0.12      0.35     81.25      1.01
          det_prob[50]      0.24      0.07      0.23      0.13      0.36     84.89      1.01
          det_prob[51]      0.24      0.07      0.23      0.12      0.37     84.47      1.01
          det_prob[52]      0.24      0.07      0.23      0.12      0.36     79.57      1.01
          det_prob[53]      0.24      0.08      0.23      0.13      0.38     76.36      1.01
          det_prob[54]      0.25      0.08      0.24      0.11      0.38     70.82      1.01
          det_prob[55]      0.26      0.08      0.25      0.10      0.38     72.16      1.01
          det_prob[56]      0.27      0.09      0.26      0.12      0.41     72.75      1.01
          det_prob[57]      0.29      0.09      0.28      0.14      0.44     75.55      1.01
          det_prob[58]      0.31      0.10      0.29      0.15      0.46     70.72      1.00
          det_prob[59]      0.32      0.10      0.31      0.15      0.46     74.91      1.00
          det_prob[60]      0.33      0.10      0.32      0.16      0.48     80.99      1.00
          det_prob[61]      0.35      0.10      0.34      0.18      0.52     80.34      1.00
          det_prob[62]      0.36      0.10      0.35      0.21      0.55     81.89      1.00
          det_prob[63]      0.38      0.11      0.37      0.20      0.54     81.77      1.00
          det_prob[64]      0.40      0.11      0.39      0.22      0.56     83.74      1.00
