
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.80      0.90      0.51      0.00      1.90   1842.82      1.00
                    E0     20.50     20.11     14.99      0.00     44.74     69.14      1.08
                    H0      2.49      2.40      1.77      0.00      5.55   1383.75      1.00
                    I0      7.52      9.51      4.49      0.00     17.64    185.64      1.07
                 beta0      1.56      0.74      1.35      0.57      2.58      4.59      1.98
  confirmed_dispersion      0.23      0.04      0.22      0.16      0.29   1706.31      1.00
      death_dispersion      0.31      0.03      0.31      0.26      0.36   1668.39      1.00
            death_prob      0.02      0.00      0.02      0.02      0.03     49.65      1.00
            death_rate      0.04      0.01      0.04      0.03      0.05    305.92      1.00
           det_prob[0]      0.24      0.06      0.23      0.14      0.34    288.97      1.00
           det_prob[1]      0.23      0.07      0.22      0.12      0.34    287.27      1.00
           det_prob[2]      0.22      0.07      0.21      0.09      0.32    243.31      1.00
           det_prob[3]      0.21      0.07      0.20      0.09      0.31    215.81      1.00
           det_prob[4]      0.20      0.07      0.19      0.08      0.30    187.56      1.00
           det_prob[5]      0.19      0.07      0.18      0.08      0.30    180.14      1.00
           det_prob[6]      0.19      0.07      0.17      0.07      0.29    170.29      1.00
           det_prob[7]      0.18      0.07      0.17      0.07      0.28    164.13      1.01
           det_prob[8]      0.17      0.07      0.16      0.07      0.27    156.91      1.01
           det_prob[9]      0.17      0.07      0.16      0.06      0.26    152.59      1.01
          det_prob[10]      0.17      0.07      0.16      0.07      0.27    128.25      1.00
          det_prob[11]      0.17      0.07      0.16      0.07      0.27    136.82      1.00
          det_prob[12]      0.17      0.07      0.16      0.07      0.27    140.73      1.00
          det_prob[13]      0.18      0.07      0.17      0.07      0.27    144.27      1.00
          det_prob[14]      0.18      0.07      0.18      0.08      0.28    140.44      1.00
          det_prob[15]      0.19      0.07      0.18      0.09      0.28    136.11      1.00
          det_prob[16]      0.19      0.07      0.19      0.09      0.30    152.08      1.00
          det_prob[17]      0.20      0.07      0.19      0.09      0.30    154.07      1.00
          det_prob[18]      0.20      0.07      0.20      0.10      0.31    149.98      1.00
          det_prob[19]      0.20      0.07      0.20      0.10      0.31    144.79      1.00
          det_prob[20]      0.21      0.07      0.20      0.10      0.32    150.48      1.00
          det_prob[21]      0.21      0.07      0.20      0.10      0.33    157.91      1.00
          det_prob[22]      0.23      0.07      0.22      0.11      0.34    152.15      1.00
          det_prob[23]      0.24      0.07      0.23      0.12      0.35    164.05      1.00
          det_prob[24]      0.25      0.08      0.24      0.13      0.37    146.32      1.00
          det_prob[25]      0.26      0.08      0.25      0.14      0.38    129.41      1.00
          det_prob[26]      0.28      0.08      0.27      0.16      0.42    131.82      1.00
          det_prob[27]      0.29      0.09      0.28      0.15      0.42    143.52      1.00
          det_prob[28]      0.30      0.09      0.29      0.16      0.43    131.15      1.00
          det_prob[29]      0.30      0.09      0.29      0.16      0.43    130.07      1.00
          det_prob[30]      0.30      0.09      0.29      0.16      0.45    131.74      1.00
          det_prob[31]      0.30      0.09      0.29      0.15      0.44    134.50      1.00
          det_prob[32]      0.31      0.09      0.30      0.15      0.44    146.98      1.00
          det_prob[33]      0.31      0.10      0.30      0.16      0.46    144.19      1.00
          det_prob[34]      0.31      0.10      0.30      0.16      0.46    130.92      1.00
          det_prob[35]      0.32      0.09      0.31      0.18      0.49    124.65      1.00
          det_prob[36]      0.32      0.09      0.31      0.16      0.46    129.63      1.00
          det_prob[37]      0.31      0.10      0.30      0.17      0.47    112.75      1.00
          det_prob[38]      0.30      0.10      0.29      0.16      0.46    114.93      1.00
          det_prob[39]      0.30      0.10      0.29      0.13      0.44    107.61      1.00
          det_prob[40]      0.30      0.09      0.29      0.16      0.45    113.66      1.00
          det_prob[41]      0.30      0.09      0.29      0.16      0.45    113.14      1.00
          det_prob[42]      0.31      0.10      0.30      0.16      0.46    111.37      1.00
          det_prob[43]      0.32      0.10      0.31      0.16      0.47    112.42      1.00
          det_prob[44]      0.32      0.10      0.31      0.16      0.47    110.17      1.00
          det_prob[45]      0.32      0.10      0.30      0.16      0.46    109.26      1.01
          det_prob[46]      0.32      0.10      0.31      0.16      0.49    103.21      1.01
          det_prob[47]      0.33      0.10      0.32      0.17      0.50     95.00      1.01
          det_prob[48]      0.34      0.10      0.32      0.18      0.50     96.93      1.01
          det_prob[49]      0.35      0.11      0.34      0.16      0.50     84.01      1.01
          det_prob[50]      0.36      0.11      0.36      0.18      0.54     80.29      1.01
          det_prob[51]      0.38      0.11      0.37      0.21      0.56     74.36      1.01
          det_prob[52]      0.40      0.12      0.39      0.23      0.60     79.60      1.01
          det_prob[53]      0.41      0.12      0.40      0.21      0.59     83.25      1.00
          det_prob[54]      0.42      0.12      0.41      0.23      0.62     82.28      1.00
          det_prob[55]      0.44      0.12      0.43      0.24      0.64     80.14      1.00
          det_prob[56]      0.46      0.13      0.46      0.24      0.66     77.43      1.00
          det_prob[57]      0.47      0.13      0.47      0.28      0.70     78.31      1.00
          det_prob[58]      0.49      0.13      0.48      0.30      0.72     81.31      1.00
          det_prob[59]      0.50      0.13      0.50      0.31      0.74     75.69      1.00
          det_prob[60]      0.51      0.13      0.51      0.28      0.72     76.68      1.00
