
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.67      0.67      0.47      0.00      1.54   1354.27      1.00
                    E0      9.19     12.73      5.02      0.03     21.39    136.97      1.01
                    H0      1.86      1.64      1.42      0.00      4.09    737.66      1.00
                    I0      4.21      5.50      2.36      0.00     10.09    124.94      1.03
                 beta0      1.57      0.83      1.40      0.47      2.71     20.61      1.44
  confirmed_dispersion      0.16      0.03      0.15      0.11      0.21    633.30      1.00
      death_dispersion      0.11      0.01      0.11      0.10      0.13   1421.28      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     48.01      1.01
            death_rate      0.05      0.01      0.05      0.04      0.06    113.33      1.01
           det_prob[0]      0.22      0.06      0.21      0.12      0.32    251.08      1.00
           det_prob[1]      0.20      0.07      0.19      0.09      0.29    233.91      1.00
           det_prob[2]      0.19      0.07      0.18      0.08      0.29    223.75      1.00
           det_prob[3]      0.17      0.07      0.16      0.06      0.27    199.50      1.00
           det_prob[4]      0.16      0.07      0.15      0.05      0.26    170.62      1.00
           det_prob[5]      0.15      0.07      0.14      0.05      0.26    136.45      1.00
           det_prob[6]      0.15      0.07      0.13      0.04      0.23    133.17      1.00
           det_prob[7]      0.14      0.07      0.13      0.04      0.23    127.96      1.00
           det_prob[8]      0.14      0.06      0.13      0.04      0.23    126.73      1.00
           det_prob[9]      0.14      0.07      0.13      0.04      0.23    120.41      1.01
          det_prob[10]      0.14      0.06      0.13      0.04      0.23    107.13      1.01
          det_prob[11]      0.15      0.06      0.14      0.05      0.24    101.34      1.00
          det_prob[12]      0.14      0.06      0.13      0.05      0.23     97.79      1.01
          det_prob[13]      0.14      0.06      0.13      0.05      0.22    102.43      1.01
          det_prob[14]      0.13      0.06      0.13      0.05      0.22     97.63      1.00
          det_prob[15]      0.13      0.05      0.12      0.05      0.21    100.17      1.00
          det_prob[16]      0.12      0.05      0.12      0.05      0.19    105.06      1.01
          det_prob[17]      0.11      0.05      0.10      0.04      0.17    109.56      1.00
          det_prob[18]      0.11      0.04      0.10      0.04      0.16    111.61      1.00
          det_prob[19]      0.10      0.04      0.10      0.03      0.16    111.31      1.00
          det_prob[20]      0.10      0.04      0.10      0.04      0.16    116.82      1.00
          det_prob[21]      0.10      0.04      0.09      0.04      0.16    116.26      1.00
          det_prob[22]      0.09      0.04      0.09      0.04      0.15    128.10      1.00
          det_prob[23]      0.09      0.04      0.08      0.04      0.14    116.26      1.00
          det_prob[24]      0.09      0.03      0.08      0.04      0.15    122.84      1.00
          det_prob[25]      0.09      0.04      0.09      0.04      0.15    120.90      1.00
          det_prob[26]      0.10      0.04      0.09      0.04      0.15    117.20      1.00
          det_prob[27]      0.10      0.04      0.09      0.04      0.15    123.82      1.00
          det_prob[28]      0.10      0.04      0.09      0.04      0.15    128.39      1.00
          det_prob[29]      0.10      0.04      0.09      0.04      0.15    143.53      1.00
          det_prob[30]      0.10      0.04      0.09      0.04      0.15    136.55      1.00
          det_prob[31]      0.09      0.04      0.09      0.04      0.15    142.74      1.00
          det_prob[32]      0.09      0.04      0.09      0.04      0.14    148.34      1.00
          det_prob[33]      0.09      0.04      0.09      0.04      0.14    146.29      1.00
          det_prob[34]      0.09      0.04      0.09      0.04      0.15    138.85      1.00
          det_prob[35]      0.09      0.03      0.08      0.04      0.14    127.20      1.00
          det_prob[36]      0.09      0.03      0.08      0.03      0.13    131.98      1.00
          det_prob[37]      0.08      0.03      0.08      0.03      0.13    135.86      1.00
          det_prob[38]      0.08      0.03      0.07      0.03      0.12    135.57      1.00
          det_prob[39]      0.08      0.03      0.07      0.04      0.12    134.49      1.00
          det_prob[40]      0.08      0.03      0.07      0.04      0.12    134.68      1.00
          det_prob[41]      0.08      0.03      0.08      0.04      0.13    136.07      1.00
          det_prob[42]      0.09      0.03      0.08      0.04      0.13    106.59      1.00
          det_prob[43]      0.09      0.03      0.08      0.04      0.14    108.19      1.00
          det_prob[44]      0.09      0.03      0.09      0.04      0.14     99.49      1.00
          det_prob[45]      0.10      0.03      0.09      0.04      0.14     90.83      1.00
          det_prob[46]      0.10      0.03      0.09      0.05      0.15    104.78      1.00
          det_prob[47]      0.10      0.04      0.10      0.05      0.16     94.24      1.00
          det_prob[48]      0.11      0.04      0.10      0.05      0.16     98.93      1.00
          det_prob[49]      0.11      0.04      0.11      0.05      0.17     99.04      1.00
          det_prob[50]      0.12      0.04      0.11      0.06      0.18     90.92      1.00
          det_prob[51]      0.12      0.04      0.12      0.06      0.19     92.94      1.00
          det_prob[52]      0.13      0.04      0.12      0.06      0.19     92.82      1.00
          det_prob[53]      0.13      0.05      0.13      0.06      0.20     80.03      1.00
          det_prob[54]      0.15      0.05      0.14      0.06      0.23     72.93      1.01
          det_prob[55]      0.17      0.06      0.16      0.07      0.24     68.77      1.00
          det_prob[56]      0.19      0.06      0.18      0.09      0.28     66.87      1.01
          det_prob[57]      0.21      0.07      0.21      0.10      0.31     62.95      1.01
          det_prob[58]      0.22      0.07      0.21      0.11      0.33     57.63      1.02
          det_prob[59]      0.24      0.07      0.23      0.11      0.35     56.23      1.02
          det_prob[60]      0.25      0.08      0.25      0.12      0.38     53.49      1.02
          det_prob[61]      0.27      0.09      0.26      0.13      0.39     51.54      1.02
          det_prob[62]      0.29      0.09      0.28      0.14      0.43     52.11      1.01
          det_prob[63]      0.31      0.10      0.30      0.15      0.45     54.02      1.01
          det_prob[64]      0.33      0.10      0.32      0.17      0.49     42.49      1.02
          det_prob[65]      0.35      0.11      0.33      0.17      0.51     40.05      1.03
          det_prob[66]      0.36      0.11      0.34      0.19      0.55     39.63      1.04
          det_prob[67]      0.37      0.12      0.36      0.17      0.55     48.33      1.03
          det_prob[68]      0.38      0.13      0.37      0.19      0.58     46.52      1.03
          det_prob[69]      0.39      0.13      0.38      0.20      0.62     40.17      1.03
          det_prob[70]      0.42      0.13      0.40      0.20      0.62     39.93      1.04
          det_prob[71]      0.44      0.14      0.43      0.22      0.66     41.95      1.04
          det_prob[72]      0.46      0.14      0.44      0.24      0.68     35.81      1.05
          det_prob[73]      0.48      0.14      0.47      0.23      0.70     36.13      1.05
          det_prob[74]      0.50      0.15      0.49      0.27      0.74     35.20      1.05
          det_prob[75]      0.52      0.15      0.51      0.27      0.76     33.55      1.04
          det_prob[76]      0.53      0.15      0.53      0.29      0.77     32.49      1.04
          det_prob[77]      0.55      0.15      0.55      0.33      0.82     30.87      1.04
          det_prob[78]      0.55      0.16      0.55      0.30      0.81     30.16      1.04
          det_prob[79]      0.56      0.16      0.55      0.31      0.82     28.41      1.04
          det_prob[80]      0.57      0.16      0.56      0.31      0.83     28.47      1.04
          det_prob[81]      0.58      0.16      0.57      0.34      0.87     27.74      1.04
          det_prob[82]      0.59      0.17      0.59      0.31      0.85     26.94      1.04
          det_prob[83]      0.59      0.17      0.59      0.31      0.87     24.71      1.04
          det_prob[84]      0.60      0.17      0.61      0.34      0.90     23.79      1.04
          det_prob[85]      0.61      0.17      0.61      0.33      0.90     22.76      1.05
          det_prob[86]      0.63      0.17      0.63      0.37      0.93     21.87      1.05
          det_prob[87]      0.63      0.18      0.64      0.37      0.93     22.01      1.06
          det_prob[88]      0.64      0.18      0.64      0.35      0.93     22.19      1.06
          det_prob[89]      0.65      0.18      0.66      0.39      0.96     22.16      1.06
          det_prob[90]      0.66      0.18      0.67      0.39      0.95     22.16      1.06
          det_prob[91]      0.67      0.18      0.68      0.41      0.97     21.58      1.06
          det_prob[92]      0.67      0.18      0.68      0.43      0.98     20.71      1.07
          det_prob[93]      0.68      0.18      0.69      0.43      0.98     21.51      1.07
          det_prob[94]      0.68      0.18      0.69      0.42      0.98     21.03      1.07
          det_prob[95]      0.69      0.18      0.70      0.43      0.98     21.38      1.07
          det_prob[96]      0.70      0.18      0.71      0.45      0.98     21.02      1.07
          det_prob[97]      0.70      0.18      0.72      0.45      0.98     21.35      1.06
          det_prob[98]      0.71      0.18      0.72      0.45      0.99     21.12      1.06
          det_prob[99]      0.71      0.18      0.73      0.45      0.99     20.73      1.07
         det_prob[100]      0.72      0.18      0.74      0.47      0.99     20.60      1.07
         det_prob[101]      0.72      0.19      0.74      0.45      0.99     20.38      1.07
         det_prob[102]      0.72      0.19      0.75      0.46      0.99     20.60      1.07
         det_prob[103]      0.72      0.19      0.75      0.44      0.99     20.58      1.07
         det_prob[104]      0.72      0.19      0.75      0.45      0.99     20.82      1.06
         det_prob[105]      0.73      0.18      0.76      0.46      0.99     20.63      1.06
         det_prob[106]      0.74      0.18      0.77      0.48      0.99     20.34      1.06
         det_prob[107]      0.74      0.18      0.78      0.47      0.99     20.57      1.06
         det_prob[108]      0.75      0.18      0.78      0.49      1.00     20.83      1.06
         det_prob[109]      0.76      0.18      0.78      0.50      0.99     20.60      1.06
         det_prob[110]      0.76      0.18      0.79      0.50      1.00     21.06      1.06
         det_prob[111]      0.76      0.18      0.80      0.51      1.00     21.14      1.05
         det_prob[112]      0.77      0.18      0.81      0.51      1.00     21.47      1.05
         det_prob[113]      0.77      0.17      0.81      0.52      1.00     21.26      1.05
         det_prob[114]      0.78      0.17      0.81      0.53      1.00     21.27      1.05
         det_prob[115]      0.79      0.17      0.82      0.54      1.00     21.69      1.05
         det_prob[116]      0.79      0.16      0.82      0.55      1.00     21.53      1.05
         det_prob[117]      0.80      0.16      0.83      0.56      1.00     21.76      1.04
         det_prob[118]      0.80      0.16      0.83      0.56      1.00     21.84      1.05
         det_prob[119]      0.80      0.16      0.84      0.56      1.00     22.06      1.05
         det_prob[120]      0.81      0.16      0.84      0.57      1.00     22.04      1.05
         det_prob[121]      0.81      0.16      0.85      0.58      1.00     22.28      1.05
         det_prob[122]      0.82      0.15      0.86      0.60      1.00     22.44      1.05
         det_prob[123]      0.82      0.15      0.86      0.61      1.00     22.73      1.04
         det_prob[124]      0.83      0.14      0.87      0.62      1.00     22.83      1.04
         det_prob[125]      0.84      0.14      0.87      0.64      1.00     22.89      1.04
         det_prob[126]      0.84      0.13      0.88      0.64      1.00     22.92      1.04
         det_prob[127]      0.85      0.13      0.88      0.65      1.00     23.20      1.04
         det_prob[128]      0.85      0.13      0.89      0.66      1.00     23.11      1.04
         det_prob[129]      0.85      0.13      0.89      0.65      1.00     23.38      1.04
