
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.09      1.64      0.61      0.00      2.58   1481.62      1.00
                    E0     39.74     39.94     27.45      0.15     88.03    299.18      1.04
                    H0      3.49      3.19      2.56      0.00      7.87   1083.46      1.00
                    I0     18.46     16.65     13.56      0.35     37.93    128.69      1.07
                 beta0      2.12      0.94      1.87      0.82      3.53      5.09      2.04
  confirmed_dispersion      0.13      0.02      0.12      0.10      0.16    936.79      1.00
      death_dispersion      0.50      0.04      0.50      0.44      0.57   1444.12      1.00
            death_prob      0.02      0.00      0.02      0.01      0.03     35.76      1.01
            death_rate      0.04      0.01      0.04      0.02      0.05    102.52      1.02
           det_prob[0]      0.17      0.05      0.17      0.10      0.27    344.38      1.00
           det_prob[1]      0.15      0.05      0.14      0.07      0.23    343.90      1.00
           det_prob[2]      0.13      0.05      0.13      0.06      0.20    282.13      1.01
           det_prob[3]      0.12      0.04      0.11      0.05      0.18    261.22      1.01
           det_prob[4]      0.11      0.04      0.10      0.04      0.17    202.66      1.01
           det_prob[5]      0.10      0.04      0.09      0.04      0.15    158.87      1.02
           det_prob[6]      0.09      0.04      0.08      0.04      0.14    142.75      1.03
           det_prob[7]      0.08      0.03      0.08      0.04      0.13    140.39      1.03
           det_prob[8]      0.08      0.03      0.07      0.03      0.12    121.59      1.03
           det_prob[9]      0.07      0.03      0.07      0.03      0.11    131.47      1.02
          det_prob[10]      0.07      0.02      0.06      0.03      0.10    130.45      1.01
          det_prob[11]      0.06      0.02      0.06      0.03      0.09    128.94      1.01
          det_prob[12]      0.06      0.02      0.06      0.03      0.09    149.38      1.01
          det_prob[13]      0.06      0.02      0.06      0.03      0.10    172.78      1.00
          det_prob[14]      0.07      0.02      0.06      0.03      0.10    153.99      1.00
          det_prob[15]      0.07      0.02      0.07      0.03      0.11    146.43      1.00
          det_prob[16]      0.07      0.02      0.06      0.03      0.10    160.55      1.00
          det_prob[17]      0.07      0.02      0.07      0.03      0.11    160.81      1.00
          det_prob[18]      0.07      0.02      0.07      0.03      0.11    162.92      1.00
          det_prob[19]      0.08      0.03      0.08      0.04      0.12    153.12      1.00
          det_prob[20]      0.09      0.03      0.08      0.04      0.13    181.95      1.00
          det_prob[21]      0.09      0.03      0.09      0.05      0.14    180.41      1.00
          det_prob[22]      0.10      0.03      0.10      0.05      0.15    170.55      1.00
          det_prob[23]      0.11      0.03      0.10      0.05      0.16    190.29      1.00
          det_prob[24]      0.11      0.04      0.11      0.05      0.17    167.44      1.00
          det_prob[25]      0.12      0.04      0.12      0.06      0.18    146.81      1.00
          det_prob[26]      0.14      0.04      0.14      0.08      0.21    127.15      1.00
          det_prob[27]      0.15      0.04      0.15      0.08      0.21    117.44      1.00
          det_prob[28]      0.16      0.05      0.15      0.07      0.22    118.51      1.00
          det_prob[29]      0.16      0.05      0.16      0.08      0.23    123.67      1.00
          det_prob[30]      0.17      0.05      0.16      0.08      0.24    113.84      1.00
          det_prob[31]      0.18      0.06      0.18      0.09      0.27    109.79      1.00
          det_prob[32]      0.21      0.06      0.20      0.10      0.30    113.07      1.00
          det_prob[33]      0.23      0.07      0.23      0.13      0.34    104.86      1.00
          det_prob[34]      0.24      0.07      0.24      0.13      0.35    102.10      1.00
          det_prob[35]      0.25      0.07      0.24      0.13      0.36     97.49      1.00
          det_prob[36]      0.26      0.08      0.25      0.13      0.37     99.43      1.00
          det_prob[37]      0.26      0.08      0.25      0.13      0.39    102.17      1.00
          det_prob[38]      0.27      0.09      0.26      0.14      0.41     97.58      1.00
          det_prob[39]      0.29      0.09      0.29      0.16      0.44     87.07      1.00
          det_prob[40]      0.31      0.09      0.31      0.17      0.46     82.42      1.00
          det_prob[41]      0.32      0.09      0.31      0.17      0.46     84.14      1.00
          det_prob[42]      0.34      0.10      0.34      0.18      0.49     75.01      1.00
          det_prob[43]      0.36      0.10      0.36      0.20      0.52     78.21      1.00
          det_prob[44]      0.37      0.11      0.36      0.19      0.53     76.50      1.00
          det_prob[45]      0.38      0.11      0.38      0.19      0.54     71.11      1.00
          det_prob[46]      0.40      0.11      0.40      0.22      0.58     68.89      1.00
          det_prob[47]      0.41      0.12      0.40      0.22      0.59     65.62      1.00
          det_prob[48]      0.42      0.12      0.42      0.23      0.62     67.64      1.00
          det_prob[49]      0.42      0.12      0.42      0.23      0.64     60.59      1.00
          det_prob[50]      0.43      0.13      0.42      0.22      0.63     60.49      1.00
          det_prob[51]      0.43      0.13      0.42      0.24      0.67     58.78      1.00
          det_prob[52]      0.44      0.14      0.43      0.22      0.67     57.49      1.00
