
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.82      1.03      0.51      0.00      1.85   1195.07      1.00
                    E0     12.86     13.17      8.80      0.02     29.90     84.43      1.07
                    H0      1.27      1.32      0.90      0.00      2.87    833.00      1.00
                    I0      6.74      6.37      4.79      0.09     14.79     38.73      1.11
                 beta0      1.53      0.74      1.45      0.51      2.49      3.83      1.98
  confirmed_dispersion      0.11      0.01      0.11      0.10      0.12   1391.02      1.00
      death_dispersion      0.35      0.03      0.35      0.30      0.40   1029.53      1.00
            death_prob      0.01      0.00      0.01      0.01      0.02     14.14      1.18
            death_rate      0.04      0.01      0.04      0.02      0.05     59.67      1.01
           det_prob[0]      0.27      0.07      0.27      0.16      0.37    112.68      1.00
           det_prob[1]      0.27      0.07      0.26      0.15      0.39     99.55      1.00
           det_prob[2]      0.27      0.08      0.26      0.14      0.39     90.48      1.00
           det_prob[3]      0.26      0.09      0.26      0.12      0.39     82.63      1.00
           det_prob[4]      0.27      0.09      0.26      0.11      0.40     76.15      1.00
           det_prob[5]      0.26      0.09      0.25      0.12      0.41     75.89      1.00
           det_prob[6]      0.26      0.10      0.25      0.12      0.42     72.47      1.00
           det_prob[7]      0.26      0.10      0.25      0.11      0.41     68.10      1.00
           det_prob[8]      0.26      0.09      0.24      0.11      0.40     70.98      1.00
           det_prob[9]      0.25      0.09      0.24      0.11      0.39     74.54      1.00
          det_prob[10]      0.24      0.09      0.23      0.11      0.39     72.69      1.00
          det_prob[11]      0.25      0.09      0.23      0.10      0.38     70.90      1.00
          det_prob[12]      0.25      0.09      0.24      0.11      0.39     71.36      1.00
          det_prob[13]      0.26      0.09      0.25      0.12      0.39     71.16      1.00
          det_prob[14]      0.26      0.09      0.24      0.12      0.39     68.45      1.00
          det_prob[15]      0.25      0.09      0.23      0.11      0.37     71.37      1.00
          det_prob[16]      0.23      0.08      0.22      0.10      0.35     73.09      1.00
          det_prob[17]      0.21      0.07      0.20      0.10      0.32     74.74      1.00
          det_prob[18]      0.21      0.07      0.20      0.10      0.31     76.95      1.00
          det_prob[19]      0.20      0.07      0.18      0.09      0.29     73.96      1.00
          det_prob[20]      0.18      0.06      0.18      0.10      0.29     72.13      1.00
          det_prob[21]      0.17      0.06      0.16      0.08      0.25     75.94      1.00
          det_prob[22]      0.16      0.05      0.15      0.07      0.24     80.77      1.00
          det_prob[23]      0.15      0.05      0.14      0.07      0.22     78.83      1.01
          det_prob[24]      0.14      0.05      0.13      0.06      0.21     81.59      1.01
          det_prob[25]      0.14      0.05      0.13      0.06      0.20     84.89      1.00
          det_prob[26]      0.13      0.05      0.12      0.06      0.20     84.13      1.00
          det_prob[27]      0.13      0.05      0.13      0.06      0.20     86.40      1.00
          det_prob[28]      0.13      0.04      0.12      0.07      0.20     85.16      1.00
          det_prob[29]      0.13      0.04      0.12      0.06      0.20     92.67      1.00
          det_prob[30]      0.13      0.04      0.12      0.06      0.19     91.32      1.00
          det_prob[31]      0.12      0.04      0.12      0.06      0.19     90.75      1.00
          det_prob[32]      0.12      0.04      0.11      0.06      0.19     92.29      1.00
          det_prob[33]      0.12      0.04      0.11      0.06      0.19     83.10      1.00
          det_prob[34]      0.12      0.04      0.11      0.06      0.18     80.50      1.01
          det_prob[35]      0.12      0.04      0.12      0.07      0.18     73.88      1.01
          det_prob[36]      0.12      0.04      0.11      0.06      0.18     73.08      1.00
          det_prob[37]      0.12      0.04      0.12      0.06      0.18     72.57      1.01
          det_prob[38]      0.12      0.04      0.12      0.06      0.18     72.38      1.00
          det_prob[39]      0.12      0.04      0.12      0.06      0.19     75.96      1.00
          det_prob[40]      0.13      0.04      0.12      0.06      0.18     72.41      1.01
          det_prob[41]      0.14      0.04      0.13      0.07      0.20     66.09      1.01
          det_prob[42]      0.15      0.04      0.14      0.08      0.21     66.13      1.01
          det_prob[43]      0.16      0.05      0.15      0.08      0.22     76.94      1.00
          det_prob[44]      0.16      0.05      0.16      0.09      0.23     71.08      1.01
          det_prob[45]      0.17      0.05      0.17      0.09      0.24     80.66      1.00
          det_prob[46]      0.18      0.05      0.17      0.09      0.25     80.21      1.00
          det_prob[47]      0.20      0.06      0.19      0.11      0.29     80.17      1.00
          det_prob[48]      0.21      0.06      0.21      0.12      0.31     77.51      1.00
          det_prob[49]      0.23      0.06      0.23      0.13      0.34     77.45      1.00
          det_prob[50]      0.24      0.07      0.24      0.15      0.35     67.81      1.00
          det_prob[51]      0.25      0.07      0.25      0.14      0.36     64.14      1.00
          det_prob[52]      0.27      0.08      0.26      0.15      0.39     61.88      1.00
          det_prob[53]      0.28      0.08      0.28      0.15      0.41     58.79      1.00
          det_prob[54]      0.30      0.08      0.29      0.16      0.42     56.71      1.00
          det_prob[55]      0.32      0.09      0.31      0.18      0.46     53.66      1.00
          det_prob[56]      0.32      0.09      0.31      0.17      0.47     54.16      1.00
          det_prob[57]      0.33      0.10      0.33      0.18      0.49     49.26      1.01
          det_prob[58]      0.34      0.10      0.32      0.17      0.50     49.49      1.00
          det_prob[59]      0.35      0.11      0.33      0.16      0.50     49.05      1.01
          det_prob[60]      0.36      0.11      0.35      0.19      0.53     45.05      1.01
          det_prob[61]      0.39      0.11      0.38      0.21      0.56     43.94      1.02
          det_prob[62]      0.41      0.11      0.40      0.24      0.59     41.38      1.02
          det_prob[63]      0.42      0.12      0.41      0.25      0.62     39.60      1.03
          det_prob[64]      0.44      0.12      0.43      0.22      0.61     39.49      1.03
          det_prob[65]      0.45      0.12      0.44      0.26      0.64     31.27      1.04
          det_prob[66]      0.46      0.12      0.45      0.27      0.67     28.45      1.04
          det_prob[67]      0.48      0.13      0.48      0.26      0.66     27.58      1.04
          det_prob[68]      0.50      0.13      0.51      0.29      0.71     27.68      1.05
          det_prob[69]      0.53      0.12      0.53      0.34      0.74     28.40      1.05
          det_prob[70]      0.56      0.12      0.56      0.37      0.77     25.65      1.07
          det_prob[71]      0.57      0.13      0.57      0.36      0.78     25.30      1.08
          det_prob[72]      0.58      0.13      0.58      0.38      0.81     25.60      1.09
          det_prob[73]      0.59      0.14      0.59      0.38      0.82     27.89      1.09
          det_prob[74]      0.60      0.14      0.61      0.40      0.85     26.93      1.10
          det_prob[75]      0.62      0.14      0.63      0.41      0.84     26.42      1.11
          det_prob[76]      0.64      0.13      0.65      0.44      0.86     28.10      1.12
          det_prob[77]      0.66      0.13      0.67      0.46      0.89     28.63      1.12
          det_prob[78]      0.67      0.13      0.68      0.46      0.88     28.72      1.13
          det_prob[79]      0.67      0.14      0.69      0.46      0.89     27.89      1.14
          det_prob[80]      0.68      0.14      0.70      0.48      0.90     27.63      1.14
          det_prob[81]      0.70      0.14      0.71      0.49      0.91     27.44      1.14
          det_prob[82]      0.71      0.13      0.73      0.50      0.91     23.71      1.15
          det_prob[83]      0.73      0.13      0.75      0.52      0.92     22.23      1.16
          det_prob[84]      0.75      0.12      0.77      0.57      0.94     21.84      1.17
          det_prob[85]      0.76      0.12      0.78      0.59      0.95     22.83      1.18
          det_prob[86]      0.77      0.12      0.79      0.58      0.93     20.97      1.19
          det_prob[87]      0.78      0.12      0.81      0.59      0.94     18.48      1.20
          det_prob[88]      0.79      0.12      0.81      0.62      0.95     18.26      1.20
          det_prob[89]      0.80      0.11      0.83      0.65      0.97     17.75      1.21
          det_prob[90]      0.81      0.10      0.84      0.66      0.96     16.90      1.22
          det_prob[91]      0.82      0.10      0.84      0.66      0.96     15.79      1.24
          det_prob[92]      0.83      0.10      0.86      0.68      0.97     14.91      1.26
          det_prob[93]      0.83      0.10      0.86      0.68      0.97     14.26      1.27
          det_prob[94]      0.84      0.10      0.87      0.69      0.97     13.41      1.28
          det_prob[95]      0.85      0.09      0.87      0.70      0.97     12.87      1.30
          det_prob[96]      0.85      0.09      0.88      0.72      0.98     12.70      1.30
          det_prob[97]      0.86      0.09      0.88      0.73      0.98     11.58      1.34
          det_prob[98]      0.87      0.09      0.89      0.74      0.98     10.16      1.36
          det_prob[99]      0.87      0.09      0.89      0.74      0.98      9.83      1.38
         det_prob[100]      0.87      0.08      0.90      0.74      0.98      9.15      1.40
         det_prob[101]      0.88      0.09      0.90      0.75      0.98      8.50      1.41
         det_prob[102]      0.88      0.09      0.90      0.76      0.99      8.26      1.42
         det_prob[103]      0.88      0.09      0.90      0.76      0.99      8.61      1.40
         det_prob[104]      0.89      0.08      0.91      0.77      0.99      9.09      1.40
         det_prob[105]      0.89      0.08      0.91      0.77      0.99      8.81      1.41
         det_prob[106]      0.89      0.08      0.91      0.78      0.99      8.98      1.41
