
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.76      0.83      0.50      0.00      1.83   1331.65      1.00
                    E0    161.54    104.83    140.35     13.31    308.12     37.83      1.12
                    H0      1.24      1.25      0.86      0.00      2.89   1718.57      1.00
                    I0     40.62     35.75     29.52      4.35     85.77    187.09      1.03
                 beta0      1.30      0.62      1.21      0.45      2.09      4.80      1.87
  confirmed_dispersion      0.19      0.03      0.18      0.13      0.24   1228.97      1.00
      death_dispersion      0.29      0.03      0.29      0.25      0.33   1612.90      1.00
            death_prob      0.01      0.01      0.01      0.00      0.02     15.41      1.06
            death_rate      0.04      0.01      0.04      0.04      0.05     84.72      1.05
           det_prob[0]      0.32      0.08      0.32      0.21      0.45     85.55      1.00
           det_prob[1]      0.34      0.08      0.33      0.19      0.48     74.03      1.01
           det_prob[2]      0.34      0.09      0.34      0.18      0.48     53.04      1.00
           det_prob[3]      0.33      0.10      0.33      0.17      0.50     50.31      1.00
           det_prob[4]      0.32      0.10      0.31      0.13      0.47     47.16      1.00
           det_prob[5]      0.31      0.11      0.31      0.12      0.48     40.63      1.00
           det_prob[6]      0.31      0.11      0.30      0.12      0.49     38.37      1.01
           det_prob[7]      0.32      0.12      0.31      0.12      0.49     33.95      1.01
           det_prob[8]      0.32      0.12      0.31      0.12      0.50     31.12      1.01
           det_prob[9]      0.32      0.12      0.31      0.11      0.50     29.26      1.01
          det_prob[10]      0.31      0.12      0.31      0.11      0.50     27.89      1.02
          det_prob[11]      0.31      0.12      0.31      0.08      0.48     25.51      1.02
          det_prob[12]      0.31      0.13      0.30      0.09      0.50     24.24      1.03
          det_prob[13]      0.29      0.12      0.28      0.08      0.48     23.92      1.03
          det_prob[14]      0.28      0.12      0.26      0.07      0.46     23.85      1.03
          det_prob[15]      0.26      0.12      0.25      0.06      0.44     24.12      1.03
          det_prob[16]      0.24      0.11      0.23      0.05      0.40     23.30      1.03
          det_prob[17]      0.22      0.11      0.21      0.05      0.38     23.86      1.03
          det_prob[18]      0.21      0.10      0.19      0.05      0.37     22.82      1.03
          det_prob[19]      0.20      0.10      0.18      0.04      0.34     22.22      1.04
          det_prob[20]      0.18      0.09      0.16      0.03      0.31     22.25      1.04
          det_prob[21]      0.17      0.09      0.16      0.03      0.30     22.78      1.04
          det_prob[22]      0.16      0.08      0.14      0.03      0.28     23.83      1.03
          det_prob[23]      0.14      0.08      0.13      0.02      0.25     24.11      1.03
          det_prob[24]      0.13      0.07      0.12      0.02      0.23     24.21      1.03
