
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.66      0.74      0.46      0.00      1.51   1170.83      1.00
                    E0     43.37     31.76     35.59      0.86     83.97     22.96      1.11
                    H0      1.70      1.73      1.22      0.00      3.96    793.66      1.01
                    I0      7.86      9.77      4.71      0.03     17.51    132.09      1.05
                 beta0      1.79      0.85      1.66      0.66      2.96      3.40      1.94
  confirmed_dispersion      0.12      0.02      0.11      0.10      0.14    960.56      1.00
      death_dispersion      0.18      0.02      0.18      0.16      0.21    693.73      1.00
            death_prob      0.02      0.00      0.02      0.02      0.02     16.46      1.18
            death_rate      0.05      0.01      0.05      0.04      0.06     88.48      1.03
           det_prob[0]      0.24      0.06      0.23      0.14      0.33     80.03      1.00
           det_prob[1]      0.22      0.06      0.22      0.12      0.32     77.71      1.00
           det_prob[2]      0.21      0.07      0.21      0.10      0.31     69.41      1.00
           det_prob[3]      0.20      0.07      0.19      0.09      0.30     65.82      1.00
           det_prob[4]      0.19      0.07      0.18      0.08      0.28     66.64      1.00
           det_prob[5]      0.18      0.06      0.17      0.07      0.27     62.77      1.00
           det_prob[6]      0.17      0.06      0.16      0.08      0.26     61.01      1.00
           det_prob[7]      0.17      0.06      0.16      0.07      0.25     60.19      1.00
           det_prob[8]      0.16      0.06      0.15      0.07      0.24     64.17      1.00
           det_prob[9]      0.15      0.06      0.15      0.08      0.24     65.83      1.00
          det_prob[10]      0.15      0.05      0.14      0.07      0.22     66.89      1.00
          det_prob[11]      0.15      0.05      0.14      0.07      0.22     67.73      1.01
          det_prob[12]      0.16      0.05      0.15      0.08      0.23     71.77      1.01
          det_prob[13]      0.17      0.05      0.16      0.09      0.24     69.67      1.02
          det_prob[14]      0.17      0.05      0.17      0.09      0.24     65.94      1.03
          det_prob[15]      0.17      0.05      0.16      0.09      0.26     74.73      1.03
          det_prob[16]      0.17      0.05      0.16      0.09      0.25     71.48      1.03
          det_prob[17]      0.16      0.05      0.15      0.08      0.23     77.31      1.03
          det_prob[18]      0.16      0.05      0.16      0.08      0.23     80.10      1.03
          det_prob[19]      0.17      0.05      0.16      0.10      0.24     78.65      1.04
          det_prob[20]      0.18      0.05      0.18      0.11      0.26     93.14      1.04
          det_prob[21]      0.19      0.05      0.18      0.11      0.26     85.37      1.06
          det_prob[22]      0.20      0.05      0.19      0.12      0.28     89.47      1.06
          det_prob[23]      0.21      0.05      0.20      0.13      0.29     87.74      1.05
          det_prob[24]      0.21      0.06      0.21      0.11      0.29    101.70      1.05
          det_prob[25]      0.22      0.06      0.21      0.13      0.31     99.44      1.04
          det_prob[26]      0.24      0.06      0.23      0.14      0.33     95.51      1.03
          det_prob[27]      0.25      0.06      0.24      0.16      0.36     94.84      1.02
          det_prob[28]      0.27      0.07      0.26      0.17      0.38     89.89      1.02
          det_prob[29]      0.28      0.07      0.27      0.17      0.39     96.43      1.02
          det_prob[30]      0.30      0.08      0.29      0.17      0.41    101.05      1.02
          det_prob[31]      0.31      0.08      0.30      0.19      0.44     98.96      1.01
          det_prob[32]      0.33      0.08      0.32      0.20      0.46     97.25      1.02
          det_prob[33]      0.36      0.08      0.35      0.21      0.48     93.31      1.01
          det_prob[34]      0.38      0.08      0.37      0.26      0.53     83.96      1.02
          det_prob[35]      0.40      0.08      0.39      0.26      0.53     79.25      1.02
          det_prob[36]      0.41      0.09      0.40      0.27      0.55     75.60      1.01
          det_prob[37]      0.42      0.09      0.41      0.28      0.58     74.54      1.01
          det_prob[38]      0.43      0.10      0.42      0.27      0.57     72.57      1.01
          det_prob[39]      0.44      0.10      0.43      0.28      0.59     71.02      1.01
          det_prob[40]      0.45      0.10      0.45      0.29      0.61     65.44      1.01
          det_prob[41]      0.48      0.10      0.47      0.33      0.64     62.22      1.01
          det_prob[42]      0.50      0.10      0.49      0.34      0.65     65.25      1.02
