
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.77      0.92      0.50      0.00      1.80   1047.36      1.00
                    E0     17.04     17.31     11.97      0.01     37.96    123.49      1.06
                    H0      1.18      1.17      0.82      0.00      2.76   1496.58      1.00
                    I0      6.79      9.09      3.56      0.00     17.55    110.91      1.08
                 beta0      1.54      0.76      1.39      0.50      2.59      5.15      1.80
  confirmed_dispersion      0.50      0.07      0.49      0.39      0.61   1133.11      1.00
      death_dispersion      0.30      0.04      0.30      0.24      0.36   1341.56      1.00
            death_prob      0.01      0.00      0.01      0.01      0.02     39.30      1.01
            death_rate      0.05      0.01      0.05      0.03      0.07    326.33      1.00
           det_prob[0]      0.28      0.07      0.27      0.16      0.38    185.58      1.00
           det_prob[1]      0.27      0.08      0.27      0.14      0.39    147.59      1.00
           det_prob[2]      0.27      0.08      0.26      0.13      0.40    132.64      1.00
           det_prob[3]      0.27      0.09      0.26      0.13      0.41    121.09      1.00
           det_prob[4]      0.27      0.10      0.26      0.11      0.41    106.89      1.00
           det_prob[5]      0.27      0.10      0.26      0.10      0.42    102.19      1.00
           det_prob[6]      0.28      0.10      0.26      0.10      0.42     96.04      1.01
           det_prob[7]      0.28      0.11      0.26      0.12      0.45     95.22      1.00
           det_prob[8]      0.27      0.11      0.26      0.12      0.45     88.56      1.00
           det_prob[9]      0.27      0.11      0.26      0.10      0.44     89.16      1.00
          det_prob[10]      0.27      0.11      0.25      0.08      0.42     83.16      1.00
          det_prob[11]      0.27      0.11      0.25      0.11      0.45     81.01      1.00
          det_prob[12]      0.27      0.11      0.26      0.09      0.43     79.75      1.00
          det_prob[13]      0.28      0.11      0.26      0.10      0.45     79.85      1.00
          det_prob[14]      0.28      0.11      0.26      0.12      0.45     75.50      1.00
          det_prob[15]      0.28      0.11      0.27      0.11      0.45     73.59      1.00
          det_prob[16]      0.28      0.12      0.26      0.10      0.44     72.86      1.00
          det_prob[17]      0.28      0.12      0.26      0.09      0.44     73.44      1.00
          det_prob[18]      0.29      0.12      0.27      0.11      0.45     71.59      1.00
          det_prob[19]      0.29      0.12      0.26      0.12      0.45     67.95      1.00
