
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.02      1.48      0.57      0.00      2.27    955.35      1.00
                    E0     41.78     53.12     23.80      0.03     97.33    146.81      1.04
                    H0      2.19      2.21      1.54      0.00      5.00   1406.05      1.00
                    I0     13.11     19.56      6.62      0.01     30.60    179.04      1.05
                 beta0      2.21      0.98      2.07      0.75      3.54     10.16      1.42
  confirmed_dispersion      0.78      0.09      0.77      0.64      0.92   1662.26      1.00
      death_dispersion      0.47      0.04      0.47      0.40      0.54   2400.21      1.00
            death_prob      0.02      0.00      0.02      0.01      0.03     65.04      1.00
            death_rate      0.05      0.01      0.05      0.04      0.06    351.40      1.00
           det_prob[0]      0.21      0.06      0.20      0.11      0.30    213.97      1.00
           det_prob[1]      0.19      0.06      0.18      0.08      0.27    222.55      1.00
           det_prob[2]      0.17      0.06      0.17      0.07      0.26    199.16      1.01
           det_prob[3]      0.16      0.06      0.15      0.06      0.25    187.10      1.01
           det_prob[4]      0.15      0.06      0.14      0.06      0.25    165.92      1.01
           det_prob[5]      0.14      0.06      0.13      0.05      0.23    163.75      1.01
           det_prob[6]      0.13      0.06      0.12      0.04      0.21    159.05      1.01
           det_prob[7]      0.13      0.06      0.12      0.04      0.21    146.54      1.01
           det_prob[8]      0.13      0.06      0.12      0.04      0.20    136.61      1.01
           det_prob[9]      0.12      0.06      0.11      0.04      0.20    136.25      1.00
          det_prob[10]      0.12      0.06      0.11      0.04      0.19    127.07      1.00
          det_prob[11]      0.11      0.05      0.11      0.04      0.19    137.89      1.00
          det_prob[12]      0.11      0.06      0.10      0.03      0.18    130.03      1.00
          det_prob[13]      0.11      0.05      0.10      0.04      0.18    124.15      1.00
          det_prob[14]      0.11      0.05      0.10      0.04      0.18    129.21      1.00
          det_prob[15]      0.11      0.05      0.10      0.04      0.18    129.59      1.01
          det_prob[16]      0.11      0.05      0.10      0.04      0.19    128.84      1.00
          det_prob[17]      0.12      0.05      0.10      0.04      0.19    130.59      1.01
          det_prob[18]      0.12      0.06      0.11      0.03      0.19    129.28      1.00
          det_prob[19]      0.12      0.06      0.11      0.04      0.21    123.11      1.00
          det_prob[20]      0.13      0.06      0.12      0.04      0.21    122.71      1.01
          det_prob[21]      0.13      0.06      0.12      0.04      0.22    125.79      1.00
          det_prob[22]      0.14      0.06      0.13      0.04      0.23    126.73      1.01
          det_prob[23]      0.15      0.07      0.13      0.04      0.23    120.60      1.01
          det_prob[24]      0.16      0.07      0.14      0.05      0.25    113.41      1.01
          det_prob[25]      0.17      0.07      0.15      0.05      0.27    104.78      1.01
          det_prob[26]      0.18      0.08      0.17      0.07      0.29    101.16      1.02
          det_prob[27]      0.19      0.08      0.18      0.07      0.31    101.10      1.01
          det_prob[28]      0.21      0.09      0.19      0.08      0.34    107.22      1.01
          det_prob[29]      0.22      0.09      0.20      0.08      0.34     99.34      1.02
          det_prob[30]      0.23      0.09      0.21      0.09      0.36     93.95      1.02
          det_prob[31]      0.24      0.10      0.22      0.09      0.39     93.93      1.02
          det_prob[32]      0.24      0.10      0.23      0.10      0.40     90.54      1.02
          det_prob[33]      0.25      0.10      0.23      0.11      0.41     91.71      1.03
          det_prob[34]      0.26      0.11      0.24      0.09      0.41     90.83      1.03
          det_prob[35]      0.26      0.11      0.24      0.10      0.42     84.19      1.03
          det_prob[36]      0.27      0.11      0.25      0.10      0.44     83.22      1.03
          det_prob[37]      0.27      0.12      0.25      0.11      0.46     79.32      1.03
