
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.83      1.15      0.48      0.00      1.84   1080.12      1.00
                    E0      6.80      8.20      3.95      0.00     16.68    495.58      1.02
                    H0      2.51      1.27      2.40      0.44      4.46   1135.59      1.00
                    I0      8.21     18.72      3.64      0.00     17.98    390.62      1.01
                 beta0      0.44      0.29      0.36      0.02      0.85     73.08      1.09
  confirmed_dispersion      0.44      0.13      0.44      0.24      0.69    900.20      1.00
      death_dispersion      0.33      0.13      0.31      0.10      0.51    711.60      1.00
            death_prob      0.00      0.00      0.00      0.00      0.01    591.97      1.00
            death_rate      0.04      0.01      0.04      0.02      0.05   1728.11      1.00
           det_prob[0]      0.27      0.07      0.27      0.15      0.39    493.67      1.00
           det_prob[1]      0.27      0.08      0.26      0.13      0.39    426.94      1.00
           det_prob[2]      0.26      0.09      0.25      0.11      0.39    378.95      1.00
           det_prob[3]      0.26      0.09      0.25      0.10      0.40    349.29      1.00
           det_prob[4]      0.26      0.10      0.25      0.09      0.41    306.30      1.00
           det_prob[5]      0.26      0.11      0.25      0.09      0.42    290.56      1.00
           det_prob[6]      0.25      0.11      0.24      0.08      0.42    285.16      1.00
           det_prob[7]      0.25      0.11      0.24      0.09      0.44    249.62      1.01
           det_prob[8]      0.26      0.12      0.23      0.07      0.43    240.31      1.01
           det_prob[9]      0.26      0.12      0.24      0.06      0.44    232.50      1.01
          det_prob[10]      0.26      0.13      0.24      0.06      0.45    221.33      1.01
          det_prob[11]      0.26      0.13      0.23      0.05      0.45    212.21      1.01
          det_prob[12]      0.26      0.14      0.24      0.05      0.46    208.09      1.01
          det_prob[13]      0.26      0.14      0.24      0.05      0.48    200.64      1.01
          det_prob[14]      0.27      0.15      0.24      0.05      0.49    202.91      1.01
          det_prob[15]      0.27      0.15      0.24      0.07      0.52    193.16      1.01
          det_prob[16]      0.28      0.15      0.25      0.06      0.53    187.23      1.01
          det_prob[17]      0.28      0.16      0.26      0.06      0.54    177.45      1.01
          det_prob[18]      0.29      0.16      0.26      0.06      0.54    167.70      1.01
          det_prob[19]      0.30      0.17      0.26      0.05      0.56    164.59      1.01
          det_prob[20]      0.31      0.17      0.27      0.05      0.56    160.81      1.01
          det_prob[21]      0.31      0.17      0.28      0.04      0.58    159.29      1.01
          det_prob[22]      0.32      0.18      0.29      0.05      0.60    159.05      1.01
          det_prob[23]      0.33      0.18      0.30      0.04      0.59    147.66      1.01
          det_prob[24]      0.34      0.18      0.32      0.04      0.61    140.14      1.01
          det_prob[25]      0.35      0.19      0.33      0.05      0.63    133.37      1.01
          det_prob[26]      0.37      0.19      0.34      0.06      0.65    127.71      1.01
          det_prob[27]      0.37      0.19      0.35      0.04      0.66    119.59      1.01
          det_prob[28]      0.38      0.20      0.35      0.05      0.67    122.34      1.01
          det_prob[29]      0.38      0.20      0.36      0.06      0.69    119.29      1.01
          det_prob[30]      0.38      0.20      0.35      0.06      0.70    120.36      1.01
          det_prob[31]      0.38      0.20      0.35      0.06      0.70    118.61      1.01
          det_prob[32]      0.38      0.21      0.36      0.06      0.70    116.35      1.01
          det_prob[33]      0.39      0.21      0.36      0.05      0.70    114.59      1.01
          det_prob[34]      0.39      0.21      0.35      0.07      0.73    110.99      1.01
          det_prob[35]      0.38      0.21      0.36      0.04      0.69    111.37      1.01
          det_prob[36]      0.38      0.21      0.35      0.04      0.70    107.44      1.01
          det_prob[37]      0.38      0.22      0.36      0.04      0.70    112.13      1.01
          det_prob[38]      0.39      0.22      0.36      0.04      0.71    108.15      1.01
          det_prob[39]      0.39      0.22      0.36      0.03      0.71    105.88      1.01
          det_prob[40]      0.39      0.22      0.37      0.04      0.72     96.26      1.00
          det_prob[41]      0.39      0.22      0.36      0.03      0.73     94.69      1.00
          det_prob[42]      0.39      0.22      0.37      0.03      0.72     92.36      1.00
          det_prob[43]      0.39      0.23      0.37      0.03      0.73     88.53      1.00
          det_prob[44]      0.39      0.23      0.36      0.03      0.73     88.06      1.00
          det_prob[45]      0.39      0.23      0.36      0.03      0.74     92.31      1.00
          det_prob[46]      0.39      0.23      0.36      0.03      0.75     90.59      1.00
          det_prob[47]      0.39      0.23      0.36      0.03      0.73     89.44      1.00
          det_prob[48]      0.39      0.23      0.36      0.02      0.72     90.30      1.00
          det_prob[49]      0.39      0.24      0.36      0.02      0.73     87.73      1.00
          det_prob[50]      0.39      0.24      0.36      0.03      0.75     85.46      1.00
          det_prob[51]      0.39      0.24      0.36      0.02      0.75     87.79      1.00
          det_prob[52]      0.40      0.24      0.36      0.02      0.76     80.59      1.00
          det_prob[53]      0.40      0.24      0.36      0.03      0.77     82.91      1.00
          det_prob[54]      0.40      0.25      0.36      0.04      0.79     81.21      1.00
          det_prob[55]      0.40      0.25      0.36      0.03      0.78     78.11      1.00
