
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.46      3.22      0.68      0.00      3.07   1130.71      1.00
                    E0      8.34      9.70      5.38      0.00     19.13     85.58      1.07
                    H0      0.92      0.92      0.66      0.00      2.05   1291.13      1.00
                    I0      5.13      7.22      2.45      0.00     12.83     70.55      1.11
                 beta0      0.95      0.63      0.70      0.19      1.95      7.97      1.80
  confirmed_dispersion      0.29      0.06      0.28      0.20      0.39    985.08      1.00
      death_dispersion      0.59      0.12      0.58      0.38      0.79   1109.02      1.00
            death_prob      0.01      0.00      0.01      0.00      0.01     29.36      1.00
            death_rate      0.03      0.01      0.03      0.02      0.05    499.43      1.00
           det_prob[0]      0.28      0.07      0.27      0.14      0.38    203.85      1.00
           det_prob[1]      0.27      0.08      0.27      0.14      0.40    182.28      1.00
           det_prob[2]      0.27      0.09      0.26      0.14      0.41    180.49      1.00
           det_prob[3]      0.27      0.10      0.26      0.13      0.42    153.42      1.00
           det_prob[4]      0.27      0.10      0.26      0.11      0.42    134.82      1.00
           det_prob[5]      0.28      0.11      0.27      0.10      0.43    129.84      1.00
           det_prob[6]      0.28      0.11      0.26      0.11      0.45    129.16      1.00
           det_prob[7]      0.28      0.11      0.27      0.11      0.46    124.12      1.00
           det_prob[8]      0.29      0.12      0.27      0.11      0.46    115.14      1.00
           det_prob[9]      0.30      0.12      0.28      0.09      0.47    120.54      1.01
          det_prob[10]      0.30      0.13      0.29      0.10      0.48    112.91      1.01
          det_prob[11]      0.31      0.13      0.30      0.10      0.50    105.05      1.01
          det_prob[12]      0.33      0.13      0.31      0.10      0.52    103.49      1.01
          det_prob[13]      0.33      0.14      0.31      0.11      0.53     99.82      1.01
          det_prob[14]      0.33      0.14      0.30      0.09      0.52     94.40      1.02
          det_prob[15]      0.32      0.14      0.31      0.10      0.53     90.66      1.02
          det_prob[16]      0.32      0.14      0.30      0.12      0.55     89.69      1.02
          det_prob[17]      0.33      0.14      0.30      0.10      0.54     87.26      1.02
          det_prob[18]      0.33      0.14      0.31      0.10      0.54     83.81      1.02
          det_prob[19]      0.33      0.14      0.32      0.09      0.55     81.02      1.01
          det_prob[20]      0.35      0.15      0.33      0.12      0.58     77.29      1.02
          det_prob[21]      0.35      0.15      0.34      0.12      0.57     75.30      1.02
          det_prob[22]      0.36      0.15      0.34      0.12      0.57     73.98      1.02
          det_prob[23]      0.35      0.15      0.34      0.10      0.56     70.69      1.02
          det_prob[24]      0.35      0.15      0.33      0.11      0.57     68.86      1.02
          det_prob[25]      0.35      0.15      0.33      0.10      0.56     65.82      1.02
          det_prob[26]      0.35      0.15      0.33      0.11      0.58     63.28      1.02
          det_prob[27]      0.35      0.15      0.33      0.10      0.57     62.97      1.02
          det_prob[28]      0.35      0.15      0.33      0.10      0.56     59.41      1.02
          det_prob[29]      0.34      0.15      0.32      0.10      0.57     57.82      1.02
          det_prob[30]      0.33      0.16      0.31      0.10      0.57     57.10      1.02
          det_prob[31]      0.32      0.16      0.30      0.09      0.57     56.09      1.02
          det_prob[32]      0.31      0.16      0.28      0.06      0.53     53.24      1.02
          det_prob[33]      0.30      0.16      0.27      0.07      0.53     53.41      1.02
          det_prob[34]      0.30      0.16      0.27      0.08      0.54     52.19      1.02
          det_prob[35]      0.30      0.16      0.26      0.07      0.54     52.11      1.02
          det_prob[36]      0.29      0.16      0.26      0.05      0.52     49.60      1.03
          det_prob[37]      0.30      0.16      0.26      0.05      0.53     48.53      1.03
          det_prob[38]      0.29      0.16      0.25      0.05      0.53     48.92      1.02
          det_prob[39]      0.29      0.17      0.26      0.05      0.51     48.60      1.02
          det_prob[40]      0.29      0.17      0.25      0.04      0.53     47.83      1.02
          det_prob[41]      0.30      0.17      0.26      0.04      0.55     46.75      1.02
          det_prob[42]      0.30      0.17      0.27      0.07      0.58     46.41      1.02
          det_prob[43]      0.32      0.17      0.28      0.06      0.58     44.44      1.02
          det_prob[44]      0.33      0.18      0.30      0.07      0.60     42.05      1.02
          det_prob[45]      0.35      0.18      0.32      0.10      0.65     42.14      1.02
          det_prob[46]      0.37      0.18      0.35      0.11      0.66     40.81      1.02
          det_prob[47]      0.41      0.17      0.39      0.14      0.68     38.95      1.02
          det_prob[48]      0.40      0.17      0.37      0.14      0.68     39.53      1.02
          det_prob[49]      0.40      0.18      0.37      0.14      0.69     39.74      1.02
          det_prob[50]      0.40      0.18      0.38      0.13      0.69     38.92      1.01
          det_prob[51]      0.40      0.18      0.38      0.10      0.66     38.20      1.01
          det_prob[52]      0.40      0.18      0.38      0.10      0.66     37.34      1.01
          det_prob[53]      0.40      0.18      0.38      0.08      0.65     36.22      1.01
          det_prob[54]      0.40      0.18      0.37      0.11      0.67     36.57      1.01
          det_prob[55]      0.39      0.19      0.37      0.12      0.69     37.15      1.01
          det_prob[56]      0.40      0.19      0.37      0.11      0.68     37.48      1.01
          det_prob[57]      0.40      0.19      0.37      0.11      0.69     37.45      1.01
          det_prob[58]      0.40      0.19      0.37      0.10      0.70     38.86      1.01
          det_prob[59]      0.41      0.19      0.38      0.09      0.70     37.80      1.00
          det_prob[60]      0.41      0.19      0.39      0.09      0.70     38.58      1.01
          det_prob[61]      0.42      0.20      0.39      0.10      0.71     37.27      1.01
          det_prob[62]      0.43      0.20      0.41      0.11      0.73     37.00      1.00
