
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0     33.47      0.00     33.47     33.47     33.47      5.26      1.27
                    E0    455.01      0.00    455.01    455.01    455.01      6.83      1.04
                    H0     29.87      0.00     29.87     29.87     29.87      2.55      2.70
                    I0    218.50      0.00    218.50    218.50    218.50      0.50       nan
                 beta0      0.76      0.00      0.76      0.76      0.76      3.85      1.26
  confirmed_dispersion      0.45      0.00      0.45      0.45      0.45      0.50      1.00
      death_dispersion      0.27      0.00      0.27      0.27      0.27       nan       nan
            death_prob      0.01      0.00      0.01      0.01      0.01      0.50      1.00
            death_rate      0.04      0.00      0.04      0.04      0.04       nan       nan
           det_prob[0]      0.32      0.00      0.32      0.32      0.32      2.89      1.94
           det_prob[1]      0.30      0.00      0.30      0.30      0.30      3.59      1.15
           det_prob[2]      0.33      0.00      0.33      0.33      0.33      6.21      1.02
           det_prob[3]      0.35      0.00      0.35      0.35      0.35      1.69      1.21
           det_prob[4]      0.29      0.00      0.29      0.29      0.29      3.12      1.47
           det_prob[5]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
           det_prob[6]      0.29      0.00      0.29      0.29      0.29      0.89      1.03
           det_prob[7]      0.31      0.00      0.31      0.31      0.31      0.76      1.16
           det_prob[8]      0.34      0.00      0.34      0.34      0.34      2.33      2.94
           det_prob[9]      0.33      0.00      0.33      0.33      0.33      2.62      1.00
          det_prob[10]      0.30      0.00      0.30      0.30      0.30      4.81      1.00
          det_prob[11]      0.30      0.00      0.30      0.30      0.30      4.71      1.24
          det_prob[12]      0.28      0.00      0.28      0.28      0.28      1.34      2.03
          det_prob[13]      0.29      0.00      0.29      0.29      0.29      2.58      2.42
          det_prob[14]      0.32      0.00      0.32      0.32      0.32      2.73      1.84
          det_prob[15]      0.30      0.00      0.30      0.30      0.30      2.69      2.18
          det_prob[16]      0.28      0.00      0.28      0.28      0.28      5.76      1.06
          det_prob[17]      0.28      0.00      0.28      0.28      0.28     10.62      1.06
          det_prob[18]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[19]      0.34      0.00      0.34      0.34      0.34      2.82      2.24
          det_prob[20]      0.30      0.00      0.30      0.30      0.30      0.63      1.02
          det_prob[21]      0.36      0.00      0.36      0.36      0.36      2.74      2.83
          det_prob[22]      0.36      0.00      0.36      0.36      0.36      1.31      2.21
          det_prob[23]      0.40      0.00      0.40      0.40      0.40      4.26      1.48
          det_prob[24]      0.40      0.00      0.40      0.40      0.40      3.99      1.50
          det_prob[25]      0.40      0.00      0.40      0.40      0.40      2.94      1.92
          det_prob[26]      0.41      0.00      0.41      0.41      0.41      2.90      2.17
          det_prob[27]      0.37      0.00      0.37      0.37      0.37      2.49      3.42
          det_prob[28]      0.37      0.00      0.37      0.37      0.37      2.41      2.08
          det_prob[29]      0.39      0.00      0.39      0.39      0.39      5.21      1.31
          det_prob[30]      0.33      0.00      0.33      0.33      0.33      2.77      1.00
          det_prob[31]      0.36      0.00      0.36      0.36      0.36      3.31      1.87
          det_prob[32]      0.35      0.00      0.35      0.35      0.35      2.44      2.52
          det_prob[33]      0.34      0.00      0.34      0.34      0.34      2.91      1.89
          det_prob[34]      0.33      0.00      0.33      0.33      0.33      0.95      1.04
          det_prob[35]      0.34      0.00      0.34      0.34      0.34      1.70      1.10
          det_prob[36]      0.29      0.00      0.29      0.29      0.29      6.25      1.34
          det_prob[37]      0.25      0.00      0.25      0.25      0.25      0.50      1.00
          det_prob[38]      0.30      0.00      0.30      0.30      0.30      2.27      3.54
          det_prob[39]      0.32      0.00      0.32      0.32      0.32      2.73      1.71
          det_prob[40]      0.32      0.00      0.32      0.32      0.32      2.53      1.49
          det_prob[41]      0.33      0.00      0.33      0.33      0.33      3.40      1.12
          det_prob[42]      0.34      0.00      0.34      0.34      0.34      2.02      1.66
          det_prob[43]      0.39      0.00      0.39      0.39      0.39      4.09      1.45
          det_prob[44]      0.38      0.00      0.38      0.38      0.38      2.88      2.55
          det_prob[45]      0.31      0.00      0.31      0.31      0.31      1.15      1.01
          det_prob[46]      0.32      0.00      0.32      0.32      0.32      2.42      2.58
          det_prob[47]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[48]      0.30      0.00      0.30      0.30      0.30      2.55      3.35
          det_prob[49]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[50]      0.27      0.00      0.27      0.27      0.27      0.50      1.00
          det_prob[51]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[52]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[53]      0.20      0.00      0.20      0.20      0.20      0.50      1.00
          det_prob[54]      0.27      0.00      0.27      0.27      0.27      1.68      2.43
          det_prob[55]      0.29      0.00      0.29      0.29      0.29      3.32      2.15
          det_prob[56]      0.31      0.00      0.31      0.31      0.31      7.52      1.18
          det_prob[57]      0.29      0.00      0.29      0.29      0.29     16.21      1.00
          det_prob[58]      0.28      0.00      0.28      0.28      0.28      3.02      1.66
          det_prob[59]      0.22      0.00      0.22      0.22      0.22      0.50      1.00
          det_prob[60]      0.25      0.00      0.25      0.25      0.25      0.50      1.00
          det_prob[61]      0.25      0.00      0.25      0.25      0.25      0.50      1.00
          det_prob[62]      0.24      0.00      0.24      0.24      0.24      0.50      1.00
          det_prob[63]      0.22      0.00      0.22      0.22      0.22      0.50      1.00
          det_prob[64]      0.20      0.00      0.20      0.20      0.20      0.50      1.00
          det_prob[65]      0.25      0.00      0.25      0.25      0.25      0.50      1.00
          det_prob[66]      0.24      0.00      0.24      0.24      0.24      0.50      1.00
          det_prob[67]      0.27      0.00      0.27      0.27      0.27      1.26      1.05
          det_prob[68]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[69]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[70]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[71]      0.32      0.00      0.32      0.32      0.32      2.93      1.72
          det_prob[72]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[73]      0.26      0.00      0.26      0.26      0.26      0.50      1.00
          det_prob[74]      0.31      0.00      0.31      0.31      0.31      3.06      1.82
          det_prob[75]      0.30      0.00      0.30      0.30      0.30      2.83      2.36
          det_prob[76]      0.33      0.00      0.33      0.33      0.33      2.35      2.35
          det_prob[77]      0.32      0.00      0.32      0.32      0.32      2.24      1.26
          det_prob[78]      0.32      0.00      0.32      0.32      0.32      2.66      2.04
          det_prob[79]      0.27      0.00      0.27      0.27      0.27      0.50      1.00
          det_prob[80]      0.24      0.00      0.24      0.24      0.24      0.50      1.00
          det_prob[81]      0.27      0.00      0.27      0.27      0.27      0.50      1.00
          det_prob[82]      0.28      0.00      0.28      0.28      0.28      3.36      1.73
          det_prob[83]      0.25      0.00      0.25      0.25      0.25      0.50      1.00
          det_prob[84]      0.29      0.00      0.29      0.29      0.29      0.53      1.00
          det_prob[85]      0.30      0.00      0.30      0.30      0.30      2.73      1.06
          det_prob[86]      0.32      0.00      0.32      0.32      0.32      6.58      1.19
          det_prob[87]      0.31      0.00      0.31      0.31      0.31      3.55      2.54
          det_prob[88]      0.34      0.00      0.34      0.34      0.34      2.69      2.58
          det_prob[89]      0.35      0.00      0.35      0.35      0.35      5.17      1.14
          det_prob[90]      0.33      0.00      0.33      0.33      0.33      4.57      1.33
          det_prob[91]      0.37      0.00      0.37      0.37      0.37      0.56      1.04
          det_prob[92]      0.35      0.00      0.35      0.35      0.35      1.88      1.00
          det_prob[93]      0.40      0.00      0.40      0.40      0.40      2.68      2.12
          det_prob[94]      0.35      0.00      0.35      0.35      0.35      1.51      2.20
          det_prob[95]      0.40      0.00      0.40      0.40      0.40      3.58      1.80
          det_prob[96]      0.38      0.00      0.38      0.38      0.38      9.12      1.03
          det_prob[97]      0.41      0.00      0.41      0.41      0.41      4.06      1.49
          det_prob[98]      0.48      0.00      0.48      0.48      0.48      4.02      1.54
          det_prob[99]      0.49      0.00      0.49      0.49      0.49      5.78      1.13
