
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.91      1.29      0.52      0.00      2.03    758.25      1.00
                    E0     24.14     38.44     12.21      0.00     56.59    268.99      1.03
                    H0      3.82      2.44      3.57      0.04      7.10     99.05      1.00
                    I0     23.74     52.28      8.00      0.01     56.96    210.89      1.02
                 beta0      0.76      0.46      0.63      0.13      1.35     38.89      1.16
  confirmed_dispersion      0.94      0.10      0.94      0.78      1.10   1018.78      1.00
      death_dispersion      0.36      0.14      0.35      0.14      0.57    480.40      1.00
            death_prob      0.00      0.00      0.00      0.00      0.01     61.82      1.02
            death_rate      0.05      0.01      0.05      0.02      0.07    166.50      1.00
           det_prob[0]      0.26      0.07      0.25      0.15      0.37    467.12      1.00
           det_prob[1]      0.25      0.08      0.25      0.13      0.37    396.69      1.00
           det_prob[2]      0.25      0.08      0.24      0.12      0.38    399.07      1.00
           det_prob[3]      0.24      0.09      0.23      0.09      0.37    339.89      1.00
           det_prob[4]      0.24      0.09      0.23      0.09      0.38    316.48      1.00
           det_prob[5]      0.24      0.10      0.22      0.07      0.37    280.80      1.00
           det_prob[6]      0.24      0.10      0.22      0.07      0.39    248.50      1.00
           det_prob[7]      0.24      0.11      0.22      0.07      0.40    235.50      1.00
           det_prob[8]      0.24      0.11      0.22      0.07      0.41    221.54      1.00
           det_prob[9]      0.24      0.11      0.23      0.07      0.42    232.99      1.00
          det_prob[10]      0.25      0.12      0.23      0.07      0.43    218.45      1.00
          det_prob[11]      0.26      0.12      0.24      0.06      0.45    223.26      1.00
          det_prob[12]      0.26      0.13      0.25      0.05      0.45    212.85      1.00
          det_prob[13]      0.27      0.13      0.26      0.06      0.46    200.05      1.00
          det_prob[14]      0.28      0.13      0.27      0.07      0.49    187.21      1.00
          det_prob[15]      0.29      0.14      0.27      0.08      0.51    176.09      1.00
          det_prob[16]      0.30      0.14      0.28      0.07      0.51    172.47      1.00
          det_prob[17]      0.31      0.15      0.29      0.06      0.53    159.57      1.00
          det_prob[18]      0.31      0.15      0.29      0.06      0.53    147.94      1.00
