
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.72      0.77      0.47      0.00      1.61   1974.46      1.00
                    E0     26.57     25.58     19.58      0.02     59.67     56.90      1.08
                    H0      2.51      2.31      1.80      0.00      5.76    890.45      1.00
                    I0      7.75      8.30      4.80      0.01     18.55     78.50      1.07
                 beta0      1.81      0.90      1.69      0.52      3.00      4.45      1.96
  confirmed_dispersion      0.11      0.01      0.11      0.10      0.12   1421.81      1.00
      death_dispersion      0.24      0.02      0.24      0.20      0.28   2352.04      1.00
            death_prob      0.01      0.00      0.01      0.01      0.02     58.69      1.00
            death_rate      0.05      0.01      0.05      0.03      0.06     56.25      1.07
           det_prob[0]      0.18      0.05      0.18      0.10      0.27    246.25      1.00
           det_prob[1]      0.16      0.05      0.16      0.08      0.24    240.83      1.00
           det_prob[2]      0.14      0.05      0.14      0.06      0.22    200.46      1.01
           det_prob[3]      0.13      0.05      0.12      0.06      0.21    197.52      1.01
           det_prob[4]      0.12      0.05      0.11      0.05      0.19    190.58      1.01
           det_prob[5]      0.11      0.04      0.10      0.04      0.17    179.14      1.02
           det_prob[6]      0.10      0.04      0.09      0.04      0.15    155.88      1.03
           det_prob[7]      0.08      0.04      0.08      0.03      0.13    153.01      1.03
           det_prob[8]      0.07      0.03      0.07      0.03      0.12    142.48      1.03
           det_prob[9]      0.07      0.03      0.06      0.03      0.11    148.81      1.02
          det_prob[10]      0.06      0.03      0.06      0.02      0.10    154.60      1.02
          det_prob[11]      0.06      0.02      0.05      0.02      0.09    143.31      1.02
          det_prob[12]      0.05      0.02      0.05      0.02      0.09    141.60      1.02
          det_prob[13]      0.05      0.02      0.05      0.02      0.09    139.99      1.03
          det_prob[14]      0.06      0.02      0.05      0.02      0.09    145.24      1.02
          det_prob[15]      0.06      0.02      0.05      0.03      0.09    153.80      1.02
          det_prob[16]      0.06      0.02      0.06      0.03      0.09    151.22      1.02
          det_prob[17]      0.06      0.02      0.06      0.03      0.10    164.53      1.01
          det_prob[18]      0.07      0.02      0.06      0.03      0.10    153.69      1.01
          det_prob[19]      0.07      0.02      0.06      0.04      0.10    161.73      1.01
          det_prob[20]      0.07      0.02      0.07      0.04      0.10    167.07      1.01
          det_prob[21]      0.08      0.02      0.07      0.04      0.11    165.25      1.01
          det_prob[22]      0.08      0.03      0.08      0.04      0.12    160.96      1.01
          det_prob[23]      0.08      0.03      0.08      0.04      0.12    173.04      1.00
          det_prob[24]      0.08      0.03      0.08      0.05      0.12    175.98      1.00
          det_prob[25]      0.09      0.03      0.08      0.04      0.12    166.96      1.01
          det_prob[26]      0.09      0.03      0.08      0.05      0.13    166.80      1.01
          det_prob[27]      0.09      0.03      0.09      0.05      0.13    158.56      1.01
          det_prob[28]      0.10      0.03      0.09      0.05      0.14    147.33      1.01
          det_prob[29]      0.10      0.03      0.09      0.05      0.14    149.07      1.01
          det_prob[30]      0.10      0.03      0.09      0.05      0.14    171.27      1.01
          det_prob[31]      0.10      0.03      0.10      0.06      0.15    172.90      1.01
          det_prob[32]      0.11      0.03      0.10      0.06      0.15    157.54      1.01
          det_prob[33]      0.11      0.03      0.10      0.05      0.15    162.26      1.01
          det_prob[34]      0.10      0.03      0.10      0.06      0.15    174.68      1.01
          det_prob[35]      0.11      0.03      0.10      0.05      0.15    178.88      1.01
          det_prob[36]      0.11      0.03      0.10      0.06      0.15    167.99      1.00
          det_prob[37]      0.11      0.03      0.10      0.06      0.15    152.34      1.00
          det_prob[38]      0.11      0.03      0.10      0.06      0.16    153.30      1.01
          det_prob[39]      0.11      0.03      0.10      0.05      0.15    147.47      1.01
          det_prob[40]      0.10      0.03      0.10      0.06      0.15    159.44      1.01
          det_prob[41]      0.11      0.03      0.11      0.06      0.16    169.48      1.00
          det_prob[42]      0.12      0.03      0.12      0.06      0.17    166.02      1.00
          det_prob[43]      0.13      0.03      0.12      0.07      0.17    186.40      1.00
          det_prob[44]      0.13      0.04      0.12      0.07      0.18    210.53      1.01
          det_prob[45]      0.13      0.04      0.13      0.07      0.18    166.19      1.00
          det_prob[46]      0.13      0.04      0.13      0.07      0.19    169.56      1.00
          det_prob[47]      0.14      0.04      0.13      0.08      0.19    179.89      1.00
          det_prob[48]      0.14      0.04      0.14      0.08      0.20    166.62      1.00
          det_prob[49]      0.16      0.04      0.15      0.09      0.23    145.65      1.00
          det_prob[50]      0.17      0.05      0.17      0.09      0.24    142.21      1.00
          det_prob[51]      0.19      0.05      0.18      0.10      0.27    140.65      1.00
          det_prob[52]      0.20      0.05      0.20      0.12      0.29    130.56      1.00
          det_prob[53]      0.22      0.06      0.21      0.13      0.31    108.90      1.00
          det_prob[54]      0.23      0.06      0.22      0.12      0.33    104.22      1.00
          det_prob[55]      0.24      0.07      0.23      0.14      0.36     97.72      1.00
          det_prob[56]      0.26      0.07      0.25      0.15      0.38     98.52      1.00
          det_prob[57]      0.27      0.08      0.27      0.14      0.39    100.84      1.00
          det_prob[58]      0.29      0.08      0.28      0.16      0.42     91.71      1.00
          det_prob[59]      0.30      0.09      0.29      0.16      0.44    103.11      1.00
          det_prob[60]      0.31      0.09      0.31      0.17      0.46     94.84      1.00
          det_prob[61]      0.33      0.09      0.32      0.19      0.49     86.38      1.00
          det_prob[62]      0.35      0.10      0.34      0.20      0.50     87.33      1.00
          det_prob[63]      0.36      0.10      0.35      0.20      0.52     86.33      1.00
          det_prob[64]      0.37      0.10      0.37      0.21      0.54     78.18      1.01
          det_prob[65]      0.38      0.11      0.37      0.21      0.55     80.87      1.01
          det_prob[66]      0.39      0.11      0.38      0.21      0.56     73.42      1.01
          det_prob[67]      0.40      0.12      0.39      0.23      0.59     67.18      1.01
          det_prob[68]      0.42      0.12      0.41      0.21      0.59     63.52      1.01
          det_prob[69]      0.43      0.12      0.43      0.24      0.63     61.70      1.01
          det_prob[70]      0.45      0.13      0.45      0.25      0.65     59.96      1.02
          det_prob[71]      0.47      0.13      0.47      0.28      0.69     58.60      1.02
          det_prob[72]      0.49      0.13      0.49      0.27      0.70     53.72      1.03
          det_prob[73]      0.50      0.14      0.50      0.30      0.74     53.12      1.03
          det_prob[74]      0.51      0.14      0.51      0.27      0.73     49.61      1.03
          det_prob[75]      0.52      0.14      0.52      0.28      0.74     44.80      1.04
          det_prob[76]      0.54      0.15      0.54      0.30      0.78     44.22      1.04
          det_prob[77]      0.55      0.15      0.56      0.32      0.81     43.57      1.04
          det_prob[78]      0.56      0.15      0.56      0.31      0.81     42.80      1.04
          det_prob[79]      0.57      0.15      0.57      0.35      0.85     40.83      1.04
          det_prob[80]      0.57      0.16      0.57      0.33      0.82     39.29      1.05
          det_prob[81]      0.58      0.16      0.59      0.31      0.83     40.70      1.05
          det_prob[82]      0.59      0.16      0.60      0.35      0.87     40.88      1.05
          det_prob[83]      0.60      0.16      0.61      0.34      0.86     40.62      1.05
          det_prob[84]      0.62      0.16      0.63      0.36      0.87     40.28      1.05
          det_prob[85]      0.63      0.16      0.64      0.38      0.88     40.04      1.06
          det_prob[86]      0.64      0.16      0.66      0.40      0.90     37.60      1.06
          det_prob[87]      0.64      0.16      0.66      0.40      0.91     36.38      1.06
          det_prob[88]      0.65      0.16      0.66      0.38      0.90     35.55      1.07
          det_prob[89]      0.66      0.16      0.68      0.40      0.92     35.38      1.07
          det_prob[90]      0.67      0.16      0.69      0.42      0.92     34.68      1.07
          det_prob[91]      0.68      0.16      0.70      0.43      0.93     32.74      1.08
          det_prob[92]      0.69      0.16      0.71      0.45      0.94     31.80      1.08
          det_prob[93]      0.70      0.16      0.72      0.44      0.94     30.87      1.08
          det_prob[94]      0.70      0.16      0.73      0.46      0.95     31.07      1.09
          det_prob[95]      0.70      0.16      0.74      0.46      0.96     30.95      1.09
          det_prob[96]      0.72      0.16      0.75      0.48      0.95     30.31      1.09
          det_prob[97]      0.72      0.16      0.76      0.49      0.95     29.66      1.09
          det_prob[98]      0.74      0.15      0.77      0.50      0.96     29.17      1.10
          det_prob[99]      0.75      0.15      0.78      0.53      0.98     27.77      1.10
         det_prob[100]      0.75      0.15      0.79      0.52      0.96     27.29      1.10
         det_prob[101]      0.76      0.14      0.79      0.55      0.98     26.21      1.11
         det_prob[102]      0.77      0.14      0.80      0.56      0.97     25.10      1.11
         det_prob[103]      0.77      0.14      0.80      0.56      0.98     25.52      1.11
         det_prob[104]      0.77      0.14      0.80      0.56      0.98     25.89      1.10
         det_prob[105]      0.78      0.14      0.81      0.58      0.98     25.20      1.11
         det_prob[106]      0.78      0.14      0.81      0.57      0.98     25.83      1.11
         det_prob[107]      0.79      0.14      0.82      0.59      0.99     25.46      1.11
         det_prob[108]      0.79      0.14      0.82      0.59      0.99     25.89      1.10
         det_prob[109]      0.80      0.14      0.83      0.59      0.99     25.79      1.09
         det_prob[110]      0.80      0.14      0.83      0.61      0.99     25.86      1.09
         det_prob[111]      0.81      0.13      0.84      0.63      0.99     26.22      1.09
         det_prob[112]      0.82      0.13      0.84      0.63      0.98     26.52      1.09
