
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      2.11      1.47      1.79      0.31      4.15   1436.39      1.00
                    E0    299.65    216.78    248.38      6.16    587.72     68.90      1.06
                    H0      6.03      5.40      4.44      0.00     13.21    486.32      1.00
                    I0    200.54    116.53    168.93     54.55    367.47     55.26      1.08
                 beta0      1.33      0.54      1.34      0.49      2.06      4.38      1.91
  confirmed_dispersion      0.13      0.02      0.13      0.10      0.17   1163.75      1.00
      death_dispersion      0.24      0.02      0.23      0.21      0.27   1354.54      1.00
            death_prob      0.02      0.00      0.02      0.01      0.02     54.69      1.00
            death_rate      0.04      0.01      0.04      0.03      0.06     89.05      1.00
           det_prob[0]      0.20      0.05      0.20      0.12      0.29    181.27      1.00
           det_prob[1]      0.18      0.05      0.18      0.10      0.27    170.00      1.00
           det_prob[2]      0.17      0.05      0.16      0.09      0.24    132.81      1.01
           det_prob[3]      0.15      0.05      0.14      0.06      0.22    120.80      1.01
           det_prob[4]      0.14      0.05      0.13      0.06      0.21    113.39      1.02
           det_prob[5]      0.14      0.05      0.14      0.07      0.21    106.96      1.02
           det_prob[6]      0.14      0.05      0.13      0.07      0.21    104.69      1.01
           det_prob[7]      0.13      0.05      0.12      0.07      0.21     96.25      1.02
           det_prob[8]      0.13      0.04      0.12      0.06      0.20     96.91      1.02
           det_prob[9]      0.13      0.04      0.12      0.06      0.19    109.18      1.01
          det_prob[10]      0.12      0.04      0.11      0.05      0.17    111.27      1.01
          det_prob[11]      0.12      0.04      0.12      0.06      0.19    102.76      1.00
          det_prob[12]      0.12      0.04      0.11      0.05      0.17    102.84      1.00
          det_prob[13]      0.12      0.04      0.11      0.06      0.18    102.49      1.00
          det_prob[14]      0.12      0.04      0.11      0.05      0.17    108.81      1.00
          det_prob[15]      0.11      0.04      0.11      0.05      0.17    118.79      1.00
          det_prob[16]      0.11      0.04      0.11      0.06      0.17    131.10      1.00
          det_prob[17]      0.12      0.04      0.11      0.06      0.17    123.47      1.00
          det_prob[18]      0.12      0.04      0.12      0.06      0.18    123.56      1.00
          det_prob[19]      0.13      0.04      0.12      0.07      0.19    129.67      1.00
          det_prob[20]      0.13      0.04      0.13      0.07      0.19    121.78      1.00
          det_prob[21]      0.14      0.04      0.13      0.08      0.20    120.99      1.00
          det_prob[22]      0.14      0.04      0.14      0.08      0.21    130.13      1.00
          det_prob[23]      0.14      0.04      0.14      0.07      0.21    124.74      1.00
          det_prob[24]      0.15      0.04      0.15      0.08      0.22    126.67      1.00
          det_prob[25]      0.16      0.04      0.15      0.09      0.22    124.04      1.00
          det_prob[26]      0.17      0.05      0.16      0.09      0.24    115.10      1.00
          det_prob[27]      0.17      0.05      0.16      0.09      0.25    119.34      1.00
          det_prob[28]      0.17      0.05      0.16      0.10      0.25    117.18      1.00
          det_prob[29]      0.17      0.05      0.17      0.09      0.25    123.52      1.00
          det_prob[30]      0.18      0.05      0.17      0.10      0.26    127.14      1.00
          det_prob[31]      0.18      0.05      0.18      0.10      0.26    135.35      1.00
          det_prob[32]      0.18      0.05      0.17      0.10      0.26    120.11      1.00
          det_prob[33]      0.18      0.05      0.17      0.10      0.26    125.47      1.00
          det_prob[34]      0.18      0.05      0.17      0.10      0.26    117.81      1.00
          det_prob[35]      0.17      0.05      0.17      0.09      0.25    124.97      1.00
          det_prob[36]      0.18      0.05      0.17      0.09      0.25    134.10      1.00
          det_prob[37]      0.18      0.05      0.17      0.10      0.26    123.26      1.00
          det_prob[38]      0.18      0.05      0.18      0.10      0.27    120.00      1.00
          det_prob[39]      0.19      0.05      0.18      0.11      0.28    121.64      1.00
          det_prob[40]      0.20      0.06      0.19      0.11      0.29    126.96      1.01
          det_prob[41]      0.21      0.06      0.21      0.13      0.31    117.57      1.00
          det_prob[42]      0.22      0.06      0.22      0.13      0.32    127.92      1.00
          det_prob[43]      0.24      0.06      0.23      0.13      0.32    129.05      1.00
          det_prob[44]      0.25      0.07      0.25      0.14      0.35    139.70      1.01
          det_prob[45]      0.27      0.07      0.26      0.16      0.37    120.64      1.01
          det_prob[46]      0.29      0.07      0.29      0.17      0.40    120.31      1.01
          det_prob[47]      0.31      0.07      0.30      0.18      0.42    114.17      1.01
          det_prob[48]      0.32      0.08      0.31      0.20      0.45    117.57      1.01
          det_prob[49]      0.33      0.08      0.32      0.21      0.47    107.23      1.01
          det_prob[50]      0.34      0.08      0.33      0.21      0.47     93.08      1.02
          det_prob[51]      0.34      0.09      0.33      0.21      0.49     93.76      1.02
          det_prob[52]      0.34      0.09      0.33      0.22      0.51     84.57      1.02
          det_prob[53]      0.36      0.09      0.35      0.22      0.52     85.04      1.01
          det_prob[54]      0.37      0.10      0.36      0.22      0.54     77.96      1.01
          det_prob[55]      0.39      0.10      0.38      0.26      0.58     75.37      1.01
          det_prob[56]      0.40      0.10      0.39      0.23      0.57     73.22      1.01
          det_prob[57]      0.41      0.11      0.40      0.24      0.59     69.26      1.01
          det_prob[58]      0.42      0.11      0.41      0.25      0.61     69.74      1.01
          det_prob[59]      0.44      0.11      0.42      0.24      0.61     72.14      1.00
          det_prob[60]      0.45      0.11      0.44      0.28      0.64     68.83      1.00
          det_prob[61]      0.47      0.11      0.46      0.29      0.65     71.84      1.00
          det_prob[62]      0.48      0.11      0.47      0.30      0.66     68.05      1.00
          det_prob[63]      0.49      0.12      0.48      0.31      0.69     65.29      1.00
          det_prob[64]      0.50      0.12      0.50      0.32      0.70     64.41      1.00
          det_prob[65]      0.52      0.12      0.51      0.33      0.70     59.66      1.00
          det_prob[66]      0.52      0.12      0.52      0.33      0.72     55.01      1.00
          det_prob[67]      0.54      0.12      0.53      0.33      0.73     55.57      1.00
          det_prob[68]      0.55      0.12      0.55      0.36      0.76     51.31      1.00
          det_prob[69]      0.56      0.12      0.56      0.38      0.78     50.09      1.00
          det_prob[70]      0.58      0.12      0.58      0.38      0.78     49.51      1.00
          det_prob[71]      0.59      0.12      0.59      0.39      0.78     48.78      1.00
          det_prob[72]      0.60      0.13      0.60      0.40      0.80     47.86      1.00
          det_prob[73]      0.60      0.13      0.60      0.41      0.82     47.52      1.00
          det_prob[74]      0.62      0.13      0.62      0.41      0.81     48.56      1.00
          det_prob[75]      0.63      0.13      0.64      0.42      0.82     49.04      1.00
          det_prob[76]      0.64      0.13      0.65      0.44      0.85     55.15      1.00
          det_prob[77]      0.65      0.13      0.66      0.47      0.87     53.25      1.00
          det_prob[78]      0.66      0.13      0.68      0.46      0.86     52.85      1.01
          det_prob[79]      0.67      0.13      0.68      0.48      0.88     49.01      1.01
          det_prob[80]      0.68      0.13      0.69      0.47      0.88     48.52      1.01
          det_prob[81]      0.70      0.13      0.71      0.49      0.89     46.43      1.01
          det_prob[82]      0.71      0.13      0.72      0.50      0.90     41.62      1.01
          det_prob[83]      0.72      0.13      0.73      0.52      0.91     40.24      1.02
          det_prob[84]      0.73      0.12      0.75      0.53      0.91     42.09      1.02
          det_prob[85]      0.74      0.12      0.76      0.54      0.92     39.66      1.02
          det_prob[86]      0.75      0.12      0.77      0.56      0.92     39.95      1.02
          det_prob[87]      0.75      0.12      0.78      0.57      0.93     38.52      1.03
          det_prob[88]      0.76      0.12      0.79      0.58      0.93     35.47      1.03
          det_prob[89]      0.77      0.12      0.80      0.59      0.94     35.01      1.03
          det_prob[90]      0.78      0.12      0.80      0.60      0.95     33.70      1.03
          det_prob[91]      0.79      0.11      0.81      0.62      0.95     32.63      1.04
          det_prob[92]      0.80      0.11      0.82      0.63      0.96     32.28      1.05
          det_prob[93]      0.80      0.11      0.83      0.63      0.95     31.47      1.04
          det_prob[94]      0.81      0.10      0.84      0.65      0.96     29.52      1.05
          det_prob[95]      0.82      0.10      0.85      0.65      0.96     27.64      1.06
          det_prob[96]      0.83      0.10      0.85      0.67      0.97     26.81      1.07
          det_prob[97]      0.83      0.10      0.86      0.67      0.97     26.72      1.07
          det_prob[98]      0.84      0.10      0.86      0.69      0.97     24.53      1.07
          det_prob[99]      0.85      0.09      0.87      0.70      0.97     23.75      1.07
         det_prob[100]      0.85      0.09      0.88      0.71      0.98     22.18      1.08
         det_prob[101]      0.85      0.09      0.88      0.71      0.98     20.95      1.09
         det_prob[102]      0.86      0.09      0.88      0.72      0.97     19.80      1.10
         det_prob[103]      0.87      0.09      0.89      0.74      0.99     19.39      1.10
         det_prob[104]      0.87      0.08      0.89      0.75      0.99     19.72      1.11
         det_prob[105]      0.87      0.08      0.90      0.75      0.99     21.26      1.10
         det_prob[106]      0.88      0.08      0.90      0.77      0.99     20.34      1.10
         det_prob[107]      0.88      0.08      0.90      0.77      0.99     21.78      1.09
