
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.96      1.29      0.58      0.00      2.13    869.29      1.00
                    E0     24.51     23.78     17.00      0.01     53.86     57.33      1.09
                    H0      3.57      2.98      2.75      0.00      7.89    651.68      1.00
                    I0      7.30      7.88      4.49      0.01     17.22     56.06      1.09
                 beta0      1.89      0.93      1.72      0.65      3.19      4.28      2.05
  confirmed_dispersion      0.11      0.01      0.11      0.10      0.12   1605.78      1.00
      death_dispersion      0.45      0.04      0.45      0.39      0.52   1687.85      1.00
            death_prob      0.02      0.00      0.02      0.01      0.02     51.83      1.00
            death_rate      0.05      0.01      0.05      0.03      0.07    112.15      1.03
           det_prob[0]      0.21      0.06      0.21      0.11      0.30    193.73      1.00
           det_prob[1]      0.20      0.06      0.19      0.10      0.30    174.13      1.00
           det_prob[2]      0.19      0.06      0.18      0.08      0.28    154.06      1.01
           det_prob[3]      0.18      0.07      0.17      0.07      0.28    144.14      1.01
           det_prob[4]      0.17      0.07      0.15      0.06      0.26    129.03      1.01
           det_prob[5]      0.16      0.07      0.15      0.07      0.27    115.43      1.01
           det_prob[6]      0.16      0.06      0.15      0.05      0.24    111.46      1.02
           det_prob[7]      0.15      0.06      0.14      0.06      0.24    108.70      1.02
           det_prob[8]      0.15      0.06      0.14      0.06      0.24    104.77      1.02
           det_prob[9]      0.14      0.06      0.13      0.05      0.22    104.26      1.02
          det_prob[10]      0.13      0.05      0.12      0.05      0.20    105.76      1.02
          det_prob[11]      0.12      0.05      0.11      0.04      0.19    108.20      1.02
          det_prob[12]      0.12      0.05      0.11      0.04      0.19    104.94      1.02
          det_prob[13]      0.11      0.05      0.11      0.04      0.18     99.45      1.02
          det_prob[14]      0.11      0.05      0.10      0.04      0.17    100.30      1.01
          det_prob[15]      0.11      0.04      0.10      0.04      0.17    103.51      1.01
          det_prob[16]      0.11      0.04      0.10      0.05      0.18    106.86      1.01
          det_prob[17]      0.11      0.04      0.10      0.05      0.18    108.55      1.01
          det_prob[18]      0.11      0.04      0.10      0.04      0.17    105.84      1.01
          det_prob[19]      0.11      0.04      0.10      0.04      0.17    106.36      1.01
          det_prob[20]      0.11      0.04      0.11      0.05      0.18    107.15      1.01
          det_prob[21]      0.12      0.04      0.11      0.05      0.18    112.71      1.01
          det_prob[22]      0.12      0.04      0.11      0.05      0.18    107.35      1.01
          det_prob[23]      0.12      0.04      0.12      0.06      0.19    110.17      1.01
          det_prob[24]      0.12      0.05      0.12      0.05      0.19    111.22      1.01
          det_prob[25]      0.13      0.05      0.12      0.06      0.19    104.64      1.01
          det_prob[26]      0.13      0.05      0.12      0.05      0.19    110.39      1.01
          det_prob[27]      0.14      0.05      0.13      0.06      0.20    107.42      1.01
          det_prob[28]      0.14      0.05      0.13      0.06      0.21    103.36      1.01
          det_prob[29]      0.14      0.05      0.13      0.06      0.22    103.74      1.01
          det_prob[30]      0.14      0.05      0.14      0.07      0.22    114.98      1.01
          det_prob[31]      0.14      0.05      0.13      0.07      0.22    112.75      1.01
          det_prob[32]      0.14      0.05      0.13      0.07      0.22    115.77      1.01
          det_prob[33]      0.15      0.05      0.14      0.08      0.23    112.59      1.01
          det_prob[34]      0.15      0.05      0.14      0.07      0.23    117.22      1.01
          det_prob[35]      0.15      0.05      0.15      0.07      0.24    114.86      1.01
          det_prob[36]      0.16      0.05      0.15      0.08      0.24    112.03      1.01
          det_prob[37]      0.16      0.05      0.15      0.07      0.23    113.20      1.01
          det_prob[38]      0.16      0.05      0.15      0.07      0.23    112.10      1.01
          det_prob[39]      0.16      0.05      0.15      0.08      0.25    102.80      1.01
          det_prob[40]      0.17      0.05      0.16      0.08      0.25     98.21      1.01
          det_prob[41]      0.17      0.06      0.16      0.09      0.25    115.19      1.01
          det_prob[42]      0.18      0.06      0.17      0.09      0.27    112.59      1.00
          det_prob[43]      0.20      0.06      0.19      0.10      0.28    108.42      1.01
          det_prob[44]      0.21      0.06      0.20      0.11      0.30    115.03      1.01
          det_prob[45]      0.22      0.07      0.21      0.11      0.32    104.48      1.01
          det_prob[46]      0.23      0.07      0.22      0.12      0.34    104.09      1.00
          det_prob[47]      0.25      0.07      0.24      0.12      0.35    105.49      1.01
          det_prob[48]      0.27      0.08      0.26      0.15      0.39    104.41      1.01
          det_prob[49]      0.28      0.08      0.27      0.16      0.41     93.52      1.01
          det_prob[50]      0.30      0.08      0.28      0.16      0.42     94.08      1.01
          det_prob[51]      0.31      0.09      0.30      0.17      0.45     95.20      1.01
          det_prob[52]      0.33      0.09      0.32      0.19      0.48     87.18      1.00
          det_prob[53]      0.35      0.10      0.34      0.18      0.49     78.24      1.01
          det_prob[54]      0.37      0.10      0.36      0.21      0.55     75.30      1.00
          det_prob[55]      0.39      0.11      0.38      0.24      0.59     71.43      1.00
          det_prob[56]      0.42      0.11      0.41      0.26      0.61     75.60      1.00
          det_prob[57]      0.45      0.11      0.44      0.27      0.64     71.90      1.00
          det_prob[58]      0.46      0.12      0.45      0.26      0.64     70.08      1.00
          det_prob[59]      0.48      0.12      0.47      0.29      0.68     74.64      1.00
          det_prob[60]      0.49      0.12      0.49      0.30      0.70     75.96      1.00
          det_prob[61]      0.51      0.12      0.51      0.31      0.70     71.14      1.00
          det_prob[62]      0.52      0.12      0.52      0.32      0.73     72.65      1.00
          det_prob[63]      0.54      0.13      0.54      0.30      0.72     74.59      1.00
          det_prob[64]      0.56      0.13      0.56      0.36      0.77     72.83      1.00
          det_prob[65]      0.58      0.12      0.58      0.39      0.79     72.67      1.00
          det_prob[66]      0.60      0.12      0.61      0.40      0.80     71.87      1.00
