
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      0.61      0.63      0.41      0.00      1.46   1456.36      1.00
                    E0     14.08     15.02      9.78      0.00     31.76     77.12      1.06
                    H0      0.88      0.85      0.61      0.00      1.98   1621.53      1.00
                    I0      5.29      6.28      3.08      0.01     13.36     46.35      1.08
                 beta0      1.62      0.74      1.62      0.50      2.63      5.45      1.74
  confirmed_dispersion      0.23      0.05      0.22      0.15      0.30   1593.65      1.00
      death_dispersion      0.12      0.01      0.11      0.10      0.14   1366.75      1.00
            death_prob      0.01      0.00      0.01      0.01      0.01     33.68      1.00
            death_rate      0.07      0.01      0.07      0.05      0.09    160.50      1.02
           det_prob[0]      0.24      0.06      0.24      0.14      0.34    198.07      1.00
           det_prob[1]      0.23      0.07      0.23      0.12      0.34    183.30      1.00
           det_prob[2]      0.22      0.07      0.22      0.11      0.34    166.66      1.00
           det_prob[3]      0.22      0.08      0.21      0.09      0.32    146.85      1.00
           det_prob[4]      0.21      0.08      0.20      0.08      0.32    135.30      1.00
           det_prob[5]      0.20      0.08      0.19      0.08      0.33    127.19      1.01
           det_prob[6]      0.20      0.08      0.19      0.08      0.32    121.81      1.01
           det_prob[7]      0.20      0.08      0.19      0.08      0.31    123.95      1.01
           det_prob[8]      0.19      0.07      0.19      0.08      0.30    118.76      1.01
           det_prob[9]      0.19      0.07      0.18      0.08      0.30    121.22      1.01
          det_prob[10]      0.18      0.07      0.17      0.07      0.28    119.04      1.00
          det_prob[11]      0.18      0.07      0.18      0.07      0.29    114.71      1.00
          det_prob[12]      0.17      0.07      0.16      0.07      0.27    118.51      1.00
          det_prob[13]      0.16      0.06      0.15      0.06      0.24    118.70      1.00
          det_prob[14]      0.15      0.06      0.14      0.05      0.23    114.92      1.00
          det_prob[15]      0.14      0.05      0.13      0.06      0.22    116.69      1.00
          det_prob[16]      0.13      0.05      0.12      0.05      0.21    119.76      1.00
          det_prob[17]      0.13      0.05      0.12      0.04      0.19    120.81      1.00
          det_prob[18]      0.12      0.04      0.12      0.04      0.18    120.66      1.00
          det_prob[19]      0.11      0.04      0.10      0.05      0.17    120.61      1.00
          det_prob[20]      0.10      0.04      0.10      0.04      0.16    119.90      1.00
          det_prob[21]      0.10      0.04      0.09      0.04      0.15    124.17      1.00
          det_prob[22]      0.09      0.03      0.09      0.04      0.14    112.66      1.00
          det_prob[23]      0.09      0.03      0.08      0.04      0.13    107.46      1.00
          det_prob[24]      0.08      0.03      0.08      0.03      0.12    112.52      1.00
          det_prob[25]      0.08      0.03      0.07      0.04      0.12    110.80      1.00
          det_prob[26]      0.07      0.03      0.07      0.03      0.11    105.84      1.00
          det_prob[27]      0.07      0.03      0.07      0.03      0.11    109.25      1.00
          det_prob[28]      0.07      0.03      0.06      0.03      0.10    105.40      1.00
          det_prob[29]      0.06      0.02      0.06      0.03      0.10    117.53      1.00
          det_prob[30]      0.06      0.02      0.06      0.02      0.09    120.42      1.00
          det_prob[31]      0.06      0.02      0.06      0.03      0.09    120.09      1.00
          det_prob[32]      0.06      0.02      0.05      0.02      0.09    126.48      1.00
          det_prob[33]      0.06      0.02      0.05      0.02      0.09    130.18      1.00
          det_prob[34]      0.06      0.02      0.05      0.02      0.08    129.59      1.00
          det_prob[35]      0.05      0.02      0.05      0.02      0.08    115.40      1.00
          det_prob[36]      0.05      0.02      0.05      0.02      0.08    115.63      1.00
