
                            mean       std    median      5.0%     95.0%     n_eff     r_hat
                    D0      1.13      1.74      0.60      0.00      2.65   1120.50      1.00
                    E0     23.11     20.92     17.38      0.01     48.90     59.46      1.06
                    H0      2.00      1.83      1.42      0.00      4.50   1064.22      1.00
                    I0      7.67     10.05      4.21      0.01     19.15    100.03      1.07
                 beta0      1.57      0.76      1.45      0.54      2.60      5.74      1.73
  confirmed_dispersion      0.28      0.05      0.27      0.20      0.36   1268.08      1.00
      death_dispersion      0.55      0.05      0.55      0.46      0.63   1563.15      1.00
            death_prob      0.02      0.00      0.02      0.01      0.02     44.35      1.00
            death_rate      0.05      0.01      0.05      0.03      0.06    235.61      1.00
           det_prob[0]      0.23      0.06      0.23      0.12      0.32    181.75      1.00
           det_prob[1]      0.22      0.07      0.21      0.12      0.33    165.90      1.00
           det_prob[2]      0.20      0.07      0.20      0.10      0.31    160.38      1.00
           det_prob[3]      0.19      0.07      0.18      0.07      0.29    151.64      1.00
           det_prob[4]      0.18      0.07      0.17      0.06      0.29    135.32      1.00
           det_prob[5]      0.17      0.07      0.16      0.06      0.28    123.14      1.01
           det_prob[6]      0.17      0.07      0.16      0.07      0.27    117.56      1.01
           det_prob[7]      0.16      0.07      0.15      0.05      0.26    123.74      1.01
           det_prob[8]      0.16      0.07      0.15      0.07      0.26    118.31      1.01
           det_prob[9]      0.15      0.06      0.14      0.05      0.24    122.88      1.01
          det_prob[10]      0.15      0.06      0.14      0.06      0.25    116.22      1.01
          det_prob[11]      0.15      0.06      0.14      0.06      0.24    115.34      1.01
          det_prob[12]      0.15      0.06      0.14      0.05      0.23    121.38      1.01
          det_prob[13]      0.14      0.06      0.13      0.06      0.23    122.94      1.00
          det_prob[14]      0.14      0.06      0.13      0.06      0.22    124.60      1.00
          det_prob[15]      0.14      0.05      0.13      0.07      0.22    121.26      1.00
          det_prob[16]      0.13      0.05      0.12      0.05      0.21    130.82      1.00
          det_prob[17]      0.13      0.05      0.12      0.06      0.21    130.37      1.00
          det_prob[18]      0.13      0.05      0.12      0.06      0.20    133.17      1.00
          det_prob[19]      0.13      0.05      0.12      0.06      0.21    136.03      1.00
          det_prob[20]      0.13      0.05      0.13      0.05      0.21    148.21      1.00
          det_prob[21]      0.14      0.05      0.13      0.06      0.22    151.74      1.00
          det_prob[22]      0.15      0.05      0.14      0.07      0.23    156.45      1.00
          det_prob[23]      0.15      0.05      0.14      0.07      0.23    158.62      1.00
          det_prob[24]      0.16      0.05      0.15      0.08      0.24    139.14      1.00
          det_prob[25]      0.16      0.06      0.15      0.07      0.24    123.36      1.00
          det_prob[26]      0.16      0.06      0.15      0.08      0.25    122.52      1.00
          det_prob[27]      0.17      0.06      0.16      0.07      0.25    122.94      1.00
          det_prob[28]      0.17      0.06      0.16      0.08      0.27    108.18      1.01
          det_prob[29]      0.18      0.06      0.16      0.08      0.27    113.78      1.01
          det_prob[30]      0.18      0.07      0.17      0.08      0.28    126.06      1.00
          det_prob[31]      0.19      0.07      0.17      0.08      0.28    116.81      1.01
          det_prob[32]      0.19      0.07      0.18      0.08      0.30    121.36      1.01
          det_prob[33]      0.20      0.08      0.19      0.08      0.30    109.54      1.01
          det_prob[34]      0.21      0.08      0.20      0.09      0.32     95.89      1.01
          det_prob[35]      0.22      0.08      0.20      0.10      0.34     90.36      1.01
          det_prob[36]      0.23      0.08      0.21      0.10      0.35     90.45      1.01
          det_prob[37]      0.24      0.09      0.22      0.11      0.37     82.53      1.02
          det_prob[38]      0.25      0.09      0.23      0.11      0.38     81.05      1.02
          det_prob[39]      0.26      0.09      0.24      0.11      0.39     79.30      1.02
          det_prob[40]      0.26      0.10      0.25      0.11      0.40     81.43      1.01
          det_prob[41]      0.27      0.10      0.26      0.12      0.42     82.66      1.01
          det_prob[42]      0.28      0.11      0.27      0.12      0.44     73.39      1.02
          det_prob[43]      0.31      0.11      0.29      0.15      0.47     69.36      1.02
          det_prob[44]      0.32      0.11      0.30      0.13      0.47     69.36      1.02
          det_prob[45]      0.33      0.12      0.31      0.15      0.50     68.51      1.02
          det_prob[46]      0.34      0.12      0.33      0.16      0.52     63.37      1.03
          det_prob[47]      0.35      0.12      0.34      0.18      0.56     62.91      1.02
          det_prob[48]      0.37      0.13      0.36      0.17      0.57     63.47      1.02
          det_prob[49]      0.39      0.13      0.37      0.19      0.60     60.71      1.02
          det_prob[50]      0.40      0.13      0.38      0.20      0.61     56.86      1.03
          det_prob[51]      0.41      0.14      0.39      0.18      0.62     55.44      1.03
          det_prob[52]      0.43      0.14      0.41      0.22      0.67     55.95      1.02
          det_prob[53]      0.44      0.15      0.43      0.21      0.67     56.96      1.02
          det_prob[54]      0.46      0.15      0.45      0.20      0.67     59.36      1.01
          det_prob[55]      0.47      0.15      0.46      0.24      0.72     57.81      1.01
          det_prob[56]      0.49      0.15      0.48      0.25      0.73     56.41      1.01
          det_prob[57]      0.51      0.15      0.50      0.25      0.75     55.23      1.01
          det_prob[58]      0.52      0.15      0.51      0.26      0.77     54.16      1.01
          det_prob[59]      0.52      0.16      0.52      0.26      0.77     55.23      1.01
          det_prob[60]      0.53      0.16      0.53      0.28      0.80     54.22      1.01
          det_prob[61]      0.54      0.16      0.54      0.28      0.80     55.88      1.00
          det_prob[62]      0.56      0.16      0.55      0.28      0.80     54.21      1.00
          det_prob[63]      0.57      0.16      0.57      0.31      0.83     53.89      1.00
          det_prob[64]      0.59      0.16      0.59      0.32      0.85     54.85      1.00
          det_prob[65]      0.60      0.16      0.61      0.35      0.87     56.02      1.00
          det_prob[66]      0.62      0.16      0.63      0.35      0.86     54.30      1.00
          det_prob[67]      0.63      0.16      0.65      0.38      0.89     54.92      1.00
          det_prob[68]      0.65      0.15      0.67      0.39      0.88     53.25      1.00
          det_prob[69]      0.67      0.15      0.69      0.41      0.89     53.77      1.00
          det_prob[70]      0.68      0.15      0.70      0.44      0.91     53.92      1.00
          det_prob[71]      0.69      0.14      0.71      0.48      0.94     55.01      1.00
          det_prob[72]      0.70      0.14      0.72      0.49      0.93     52.47      1.00
          det_prob[73]      0.72      0.14      0.73      0.50      0.93     53.62      1.00
          det_prob[74]      0.72      0.14      0.74      0.51      0.94     53.09      1.00
          det_prob[75]      0.74      0.14      0.75      0.54      0.96     50.11      1.00
          det_prob[76]      0.75      0.13      0.77      0.54      0.96     50.76      1.00
          det_prob[77]      0.75      0.13      0.77      0.55      0.96     50.42      1.00
          det_prob[78]      0.76      0.13      0.78      0.57      0.97     47.62      1.00
          det_prob[79]      0.77      0.13      0.79      0.58      0.97     47.30      1.00
          det_prob[80]      0.78      0.12      0.80      0.58      0.97     46.19      1.00
          det_prob[81]      0.79      0.13      0.81      0.59      0.97     46.54      1.00
          det_prob[82]      0.79      0.12      0.82      0.61      0.97     47.20      1.01
          det_prob[83]      0.80      0.12      0.82      0.62      0.97     45.83      1.01
          det_prob[84]      0.81      0.12      0.83      0.64      0.98     43.88      1.01
          det_prob[85]      0.81      0.12      0.84      0.64      0.98     42.05      1.01
          det_prob[86]      0.82      0.11      0.85      0.65      0.98     39.37      1.01
          det_prob[87]      0.82      0.11      0.85      0.65      0.98     38.33      1.01
          det_prob[88]      0.83      0.11      0.86      0.66      0.98     38.77      1.01
          det_prob[89]      0.83      0.11      0.86      0.68      0.99     37.88      1.01
          det_prob[90]      0.84      0.11      0.87      0.68      0.98     35.95      1.01
          det_prob[91]      0.85      0.11      0.87      0.69      0.98     35.67      1.01
          det_prob[92]      0.85      0.10      0.88      0.70      0.99     33.87      1.02
          det_prob[93]      0.86      0.10      0.88      0.70      0.98     33.43      1.02
          det_prob[94]      0.86      0.10      0.89      0.71      0.99     33.26      1.02
          det_prob[95]      0.87      0.10      0.89      0.72      0.99     32.68      1.02
          det_prob[96]      0.87      0.09      0.90      0.73      0.99     31.52      1.02
          det_prob[97]      0.87      0.09      0.90      0.72      0.99     31.14      1.02
          det_prob[98]      0.88      0.09      0.91      0.73      0.99     30.91      1.02
          det_prob[99]      0.88      0.09      0.91      0.73      0.99     31.56      1.02
         det_prob[100]      0.88      0.09      0.91      0.74      0.99     30.21      1.02
         det_prob[101]      0.88      0.09      0.91      0.75      0.99     29.95      1.03
         det_prob[102]      0.89      0.09      0.92      0.75      0.99     30.61      1.02
         det_prob[103]      0.89      0.09      0.92      0.76      0.99     29.01      1.02
         det_prob[104]      0.89      0.09      0.92      0.75      0.99     29.21      1.02
         det_prob[105]      0.89      0.09      0.92      0.76      1.00     29.28      1.02
